code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000522,0,0,0,114460,408467,0,0,23908,0,0,0,200000,2020-7
KH-0000000523,0,0,0,0,140012,0,12000,98560,0,0,0,200000,2020-7
KH-0000000524,0,0,0,0,383465,0,0,0,0,0,0,100000,2020-7
KH-0000000525,0,0,79000,295000,128570,55000,0,0,0,0,0,200000,2020-7
KH-0000000526,0,0,0,48500,948156,0,0,57190,0,0,0,300000,2020-7
KH-0000000527,0,59000,0,0,0,0,0,9887,0,0,0,100000,2020-7
KH-0000000528,0,0,0,0,654870,0,0,0,0,0,0,100000,2020-7
KH-0000000529,102000,0,0,196910,22368,0,0,0,0,0,52000,100000,2020-7
KH-0000000530,0,70000,0,0,71610,0,0,0,0,0,0,100000,2020-7
KH-0000000531,18000,0,0,25000,136375,0,10000,26115,0,0,0,200000,2020-7
KH-0000000532,0,0,0,0,280060,0,0,0,0,0,0,100000,2020-7
KH-0000000533,0,0,0,61000,91080,0,0,34683,0,0,0,100000,2020-7
KH-0000000534,0,0,0,0,861080,0,0,0,0,0,0,200000,2020-7
KH-0000000535,26000,25000,0,140000,0,0,0,55243,0,0,32000,400000,2020-7
KH-0000000536,0,0,0,25000,85440,0,0,0,0,0,65000,100000,2020-7
KH-0000000537,0,0,0,0,43200,0,0,22787,0,0,0,100000,2020-7
KH-0000000538,0,0,0,135000,0,0,0,17934,0,0,0,100000,2020-7
KH-0000000539,0,0,0,0,23650,0,0,12480,0,0,0,100000,2020-7
KH-0000000540,0,130000,0,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000541,13000,0,0,0,699380,0,82500,111066,0,0,96000,600000,2020-7
KH-0000000542,0,125000,0,213491,0,0,31000,11240,0,0,0,300000,2020-7
KH-0000000543,0,0,0,0,514266,0,0,0,0,0,0,100000,2020-7
KH-0000000544,0,0,0,6000,144375,0,0,14480,0,0,0,100000,2020-7
KH-0000000545,0,0,0,0,0,0,52000,23000,0,0,0,200000,2020-7
KH-0000000546,0,0,0,0,0,0,0,26828,0,0,0,100000,2020-7
KH-0000000547,0,0,0,0,92008,0,0,0,0,0,16000,100000,2020-7
KH-0000000548,33000,0,0,0,0,0,0,0,0,0,32000,100000,2020-7
KH-0000000549,0,42000,0,0,34385,0,96000,0,0,0,104000,500000,2020-7
KH-0000000550,0,0,0,181000,0,0,325000,0,0,0,570000,100000,2020-7
KH-0000000551,0,0,89000,30000,198660,0,0,0,0,0,0,300000,2020-7
KH-0000000552,0,0,0,0,0,78500,0,19640,0,0,0,100000,2020-7
KH-0000000553,0,0,0,17595,0,0,0,23562,0,0,0,100000,2020-7
KH-0000000554,0,0,0,0,149250,0,0,54594,0,0,0,100000,2020-7
KH-0000000555,0,107000,58000,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000556,0,0,0,0,211578,0,48000,0,0,0,0,200000,2020-7
KH-0000000557,0,0,63000,336750,103376,119000,0,41000,0,0,0,600000,2020-7
KH-0000000558,0,0,0,56000,0,96250,0,0,0,0,35000,100000,2020-7
KH-0000000559,213000,0,0,11201,0,0,0,0,0,0,0,200000,2020-7
KH-0000000560,0,0,0,0,68400,0,0,0,0,0,0,100000,2020-7
KH-0000000561,0,282500,0,47250,80250,0,0,217778,0,0,115000,300000,2020-7
KH-0000000562,0,0,0,0,28350,0,0,8550,0,0,0,100000,2020-7
KH-0000000563,0,0,0,0,326700,0,0,0,0,0,0,100000,2020-7
KH-0000000564,0,42000,0,40246,0,0,0,97792,0,0,0,300000,2020-7
KH-0000000565,0,62000,0,14835,239262,0,0,0,0,0,35000,300000,2020-7
KH-0000000566,0,0,0,153277,245430,144250,0,15680,0,0,0,200000,2020-7
KH-0000000567,0,0,0,0,27740,0,0,40288,0,0,0,200000,2020-7
KH-0000000568,0,33000,0,0,0,0,192000,0,0,0,0,100000,2020-7
KH-0000000569,37000,0,0,0,319982,0,12000,13208,0,0,0,200000,2020-7
KH-0000000570,0,44000,0,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000571,0,0,0,25000,68400,0,12000,0,0,0,0,100000,2020-7
KH-0000000572,0,99000,0,0,0,0,0,10000,0,0,0,100000,2020-7
KH-0000000573,0,0,0,27025,225665,0,10000,0,0,0,0,100000,2020-7
KH-0000000574,0,0,0,0,2281875,0,20000,0,0,0,0,400000,2020-7
KH-0000000575,0,125000,27000,0,0,0,0,34055,0,0,0,100000,2020-7
KH-0000000576,0,0,0,78660,89544,0,0,0,0,0,0,100000,2020-7
KH-0000000577,52000,152250,0,230000,128770,0,0,87265,0,0,13000,400000,2020-7
KH-0000000578,30000,0,0,240000,0,0,52000,0,0,0,120000,200000,2020-7
KH-0000000579,97000,32010,0,0,176598,0,0,20053,0,0,33950,200000,2020-7
KH-0000000580,0,0,0,0,122320,0,0,0,0,0,0,100000,2020-7
KH-0000000581,15000,0,0,0,120825,0,0,0,0,0,26000,100000,2020-7
KH-0000000582,0,208000,0,0,0,0,0,0,0,0,190000,100000,2020-7
KH-0000000583,0,0,95060,8730,0,0,0,30511,0,0,0,100000,2020-7
KH-0000000584,0,65000,25000,41308,15850,0,31000,44079,0,0,0,400000,2020-7
KH-0000000585,0,0,16000,104000,0,0,0,31200,0,0,0,100000,2020-7
KH-0000000586,0,163000,0,0,0,0,10000,0,0,0,0,100000,2020-7
KH-0000000587,0,0,0,0,152280,0,0,33490,0,0,0,100000,2020-7
KH-0000000588,22000,0,42000,0,21700,0,0,5460,0,0,0,100000,2020-7
KH-0000000589,0,91180,0,151252,181148,0,134830,0,0,0,0,200000,2020-7
KH-0000000590,436000,130000,299000,36000,51000,0,37500,0,0,0,0,400000,2020-7
KH-0000000591,0,70000,0,35000,0,0,0,78620,0,0,0,100000,2020-7
KH-0000000592,74000,0,0,0,137630,0,0,0,0,0,0,200000,2020-7
KH-0000000593,0,0,0,0,569548,0,0,0,0,0,0,300000,2020-7
KH-0000000594,0,68000,7000,43000,653435,0,10000,93640,0,0,0,300000,2020-7
KH-0000000595,0,0,0,0,99155,0,0,0,0,0,0,100000,2020-7
KH-0000000596,0,0,0,190000,0,0,0,0,0,0,0,100000,2020-7
KH-0000000597,0,0,0,45000,0,0,0,0,0,0,0,100000,2020-7
KH-0000000598,0,0,0,0,0,0,105500,0,0,0,0,100000,2020-7
KH-0000000599,0,250000,0,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000600,0,0,0,45000,51900,0,0,0,0,0,0,100000,2020-7
KH-0000000601,0,0,0,25000,110940,0,0,0,0,0,35000,100000,2020-7
KH-0000000602,13000,73000,0,0,0,0,0,0,0,0,16000,100000,2020-7
KH-0000000603,0,0,0,45000,80000,0,0,15284,0,0,0,200000,2020-7
KH-0000000604,213400,0,112520,0,2033910,0,77600,33898,0,0,0,500000,2020-7
KH-0000000605,0,0,99000,0,788833,0,0,19553,0,0,0,300000,2020-7
KH-0000000606,0,22000,0,42000,33050,0,12000,0,0,0,0,100000,2020-7
KH-0000000607,0,0,0,0,0,0,278000,25410,0,0,0,200000,2020-7
KH-0000000608,0,70000,0,155000,0,0,145000,0,0,0,0,100000,2020-7
KH-0000000609,178000,0,35000,0,0,0,12000,32212,0,0,0,100000,2020-7
KH-0000000610,0,0,0,0,190030,0,0,0,0,0,0,100000,2020-7
KH-0000000611,37000,0,0,11000,417060,0,114000,0,0,0,0,200000,2020-7
KH-0000000612,0,73000,30000,0,0,0,0,0,0,0,40000,100000,2020-7
KH-0000000613,44000,0,0,25000,0,0,0,0,0,0,0,100000,2020-7
KH-0000000614,0,35000,0,0,0,94000,0,38115,0,0,0,100000,2020-7
KH-0000000615,0,0,0,44225,0,0,0,19058,0,0,0,100000,2020-7
KH-0000000616,0,0,0,44000,0,0,0,13984,0,0,0,100000,2020-7
KH-0000000617,0,56000,0,12000,72744,0,0,0,0,0,39000,300000,2020-7
KH-0000000618,0,0,0,0,234230,0,0,0,0,0,0,200000,2020-7
KH-0000000619,0,0,0,54000,0,0,0,14024,0,0,0,100000,2020-7
KH-0000000620,0,0,0,0,268260,0,0,0,0,0,0,100000,2020-7
KH-0000000621,0,87000,0,58000,0,0,0,21890,0,0,0,100000,2020-7
KH-0000000622,0,108000,29000,0,0,0,50000,55360,0,0,0,200000,2020-7
KH-0000000623,0,0,0,0,78975,0,0,0,0,0,0,100000,2020-7
KH-0000000624,0,0,0,130000,0,0,0,5460,0,0,0,100000,2020-7
KH-0000000625,0,0,0,0,661215,0,20000,0,0,0,0,200000,2020-7
KH-0000000626,170000,216000,110000,135000,1139185,0,80000,0,0,0,360000,300000,2020-7
KH-0000000627,0,70000,0,98000,100025,0,0,25752,0,0,170000,200000,2020-7
KH-0000000628,0,0,0,0,50700,0,0,0,0,0,0,100000,2020-7
KH-0000000629,0,292000,0,16000,0,0,257500,25652,0,0,35000,300000,2020-7
KH-0000000630,0,0,0,41170,0,0,0,82500,0,0,0,100000,2020-7
KH-0000000631,44000,0,0,0,329000,0,0,44951,0,0,0,300000,2020-7
KH-0000000632,37000,0,0,0,0,0,30500,0,0,0,0,100000,2020-7
KH-0000000633,173400,0,130000,195000,218414,0,145000,327788,0,0,0,700000,2020-7
KH-0000000634,0,0,35000,0,0,0,30500,0,0,0,0,100000,2020-7
KH-0000000635,0,0,0,0,92120,0,0,0,0,0,0,100000,2020-7
KH-0000000636,0,0,0,0,477244,0,0,0,0,0,0,200000,2020-7
KH-0000000637,0,0,0,165000,150768,0,0,0,0,0,0,100000,2020-7
KH-0000000638,0,0,0,182360,132000,0,0,0,0,0,0,100000,2020-7
KH-0000000639,0,1030000,162000,162000,0,0,0,70118,0,0,0,400000,2020-7
KH-0000000640,0,0,0,0,184492,0,0,14400,0,0,0,100000,2020-7
KH-0000000641,0,66000,0,130000,172800,0,0,30000,0,0,0,200000,2020-7
KH-0000000642,0,272000,18000,16000,0,0,0,0,0,0,0,200000,2020-7
KH-0000000643,0,0,0,0,159120,0,0,0,0,0,0,100000,2020-7
KH-0000000644,0,0,0,50000,382232,0,0,75645,0,0,64000,200000,2020-7
KH-0000000645,0,0,0,52000,0,0,30500,0,0,0,100000,100000,2020-7
KH-0000000646,0,0,0,50000,0,0,0,0,0,0,0,100000,2020-7
KH-0000000647,0,0,0,0,363000,0,30000,0,0,0,0,100000,2020-7
KH-0000000648,0,0,0,0,69750,0,0,0,0,0,0,100000,2020-7
KH-0000000649,0,0,0,0,156090,0,0,0,0,0,28000,100000,2020-7
KH-0000000650,0,24000,0,0,0,0,0,0,0,0,56000,100000,2020-7
KH-0000000651,0,185000,0,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000652,0,145000,0,0,169090,0,0,0,0,0,0,100000,2020-7
KH-0000000653,0,227000,407000,58000,1188042,0,0,0,0,0,0,200000,2020-7
KH-0000000654,0,28000,0,222130,0,0,0,0,0,0,0,200000,2020-7
KH-0000000655,0,0,161000,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000656,0,0,0,19872,0,0,0,0,0,0,0,100000,2020-7
KH-0000000657,0,250000,0,105000,0,0,0,0,0,0,0,100000,2020-7
KH-0000000658,15000,12000,0,0,0,0,0,60414,0,0,160000,200000,2020-7
KH-0000000659,57800,0,0,0,379955,0,0,0,0,0,0,300000,2020-7
KH-0000000660,41000,0,0,0,45390,0,0,0,0,0,0,100000,2020-7
KH-0000000661,0,0,0,0,0,0,0,98223,0,0,0,100000,2020-7
KH-0000000662,0,0,60000,180000,0,0,0,0,0,0,0,200000,2020-7
KH-0000000663,0,0,0,0,165495,0,0,0,0,0,50000,100000,2020-7
KH-0000000664,0,0,18000,0,114327,0,0,25340,0,0,0,300000,2020-7
KH-0000000665,0,145000,0,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000666,0,0,0,0,299320,0,0,9979,0,0,0,200000,2020-7
KH-0000000667,0,0,84000,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000668,0,0,0,0,245700,0,0,0,0,0,0,100000,2020-7
KH-0000000669,0,0,0,0,63315,0,0,0,0,0,0,100000,2020-7
KH-0000000670,125000,0,12000,163778,78000,0,0,0,0,0,32000,100000,2020-7
KH-0000000671,0,55000,0,0,120440,0,0,0,0,0,0,100000,2020-7
KH-0000000672,0,0,0,0,647825,0,20000,0,0,0,0,100000,2020-7
KH-0000000673,0,0,0,0,114000,0,0,12600,0,0,0,100000,2020-7
KH-0000000674,0,0,0,0,63990,0,0,0,0,0,0,100000,2020-7
KH-0000000675,0,0,0,110000,98500,0,0,0,0,0,0,300000,2020-7
KH-0000000676,0,450000,0,0,0,0,0,0,0,0,35000,100000,2020-7
KH-0000000677,0,0,0,0,193060,0,0,0,0,0,0,100000,2020-7
KH-0000000678,0,0,0,0,109595,0,315000,0,0,0,0,100000,2020-7
KH-0000000679,0,0,0,0,0,0,0,38500,0,0,0,100000,2020-7
KH-0000000680,0,0,0,0,255560,0,0,0,0,0,0,100000,2020-7
KH-0000000681,15000,0,0,0,69450,0,130000,0,0,0,0,100000,2020-7
KH-0000000682,0,145000,0,30000,0,0,308000,427185,0,0,0,200000,2020-7
KH-0000000683,30000,0,0,419500,0,0,0,0,0,0,0,300000,2020-7
KH-0000000684,0,0,55000,0,261405,0,30500,32634,0,0,0,200000,2020-7
KH-0000000685,0,0,0,0,0,0,0,0,0,0,170000,100000,2020-7
KH-0000000686,15000,0,0,42750,0,0,0,20400,0,0,0,100000,2020-7
KH-0000000687,0,304000,177000,460760,279152,0,20000,0,0,0,121000,400000,2020-7
KH-0000000688,0,0,0,0,208890,0,0,0,0,0,28000,100000,2020-7
KH-0000000689,0,0,57000,0,146575,0,0,0,0,0,0,100000,2020-7
KH-0000000690,0,0,333000,0,0,0,20000,0,0,0,0,100000,2020-7
KH-0000000691,357000,0,0,0,57760,0,0,0,0,0,64000,300000,2020-7
KH-0000000692,0,0,0,0,382550,0,0,0,0,0,0,100000,2020-7
KH-0000000693,11000,0,0,0,123985,0,0,0,0,0,0,100000,2020-7
KH-0000000694,0,0,0,0,32552,0,0,21630,0,0,0,100000,2020-7
KH-0000000695,0,32000,0,40000,0,0,0,116730,0,0,0,100000,2020-7
KH-0000000696,0,0,0,0,116203,0,32000,55943,0,0,0,300000,2020-7
KH-0000000697,0,0,0,0,1565276,0,0,0,0,0,0,300000,2020-7
KH-0000000698,0,0,0,116480,0,0,0,0,0,0,0,100000,2020-7
KH-0000000699,0,0,0,0,158290,0,0,19500,0,0,0,100000,2020-7
KH-0000000700,0,0,0,0,0,0,52000,23830,0,0,0,100000,2020-7
KH-0000000701,0,0,0,0,303240,0,0,0,0,0,0,300000,2020-7
KH-0000000702,0,0,0,0,0,0,49000,0,0,0,0,100000,2020-7
KH-0000000703,250000,145000,0,0,0,0,0,12570,0,0,0,100000,2020-7
KH-0000000704,0,0,0,0,122100,0,0,0,0,0,0,100000,2020-7
KH-0000000705,0,0,0,0,681170,0,0,0,0,0,0,300000,2020-7
KH-0000000706,0,0,0,0,1051600,0,0,0,0,0,0,100000,2020-7
KH-0000000707,0,0,0,0,177210,0,30000,0,0,0,0,100000,2020-7
KH-0000000708,0,520000,0,0,528150,0,25000,0,0,0,0,200000,2020-7
KH-0000000709,52000,0,51000,30000,30450,0,0,10650,0,0,0,100000,2020-7
KH-0000000710,0,0,0,30000,0,0,10000,177696,0,0,0,100000,2020-7
KH-0000000711,0,0,0,0,264225,0,0,25380,0,0,0,100000,2020-7
KH-0000000712,0,0,0,0,399800,0,0,0,0,0,60000,100000,2020-7
KH-0000000713,0,135000,0,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000714,0,0,0,0,257000,0,20000,0,0,0,0,100000,2020-7
KH-0000000715,0,0,0,0,238360,0,0,0,0,0,0,200000,2020-7
KH-0000000716,0,0,20000,0,0,0,30500,87914,0,0,0,200000,2020-7
KH-0000000717,0,0,0,0,560645,0,60000,0,0,0,0,100000,2020-7
KH-0000000718,0,0,0,0,267000,0,20000,0,0,0,0,100000,2020-7
KH-0000000719,0,0,0,0,63252,0,0,0,0,0,0,100000,2020-7
KH-0000000720,0,107000,158000,9000,0,0,0,6342,0,0,0,300000,2020-7
KH-0000000721,0,0,0,0,0,0,65000,0,0,0,0,100000,2020-7
KH-0000000722,0,0,0,12000,0,0,0,16288,0,0,0,100000,2020-7
KH-0000000723,0,0,0,0,261380,0,0,0,0,0,0,100000,2020-7
KH-0000000724,0,250000,0,0,0,0,0,18090,0,0,0,200000,2020-7
KH-0000000725,0,324000,0,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000726,0,0,0,0,104430,0,0,13290,0,0,132800,100000,2020-7
KH-0000000727,0,0,0,0,154050,0,0,0,0,0,0,100000,2020-7
KH-0000000728,0,0,0,0,0,0,52000,0,0,0,0,100000,2020-7
KH-0000000729,30000,0,30000,298000,174767,0,140000,0,0,0,0,100000,2020-7
KH-0000000730,0,0,0,0,34875,0,0,25110,0,0,75000,100000,2020-7
KH-0000000731,0,0,0,36000,604124,0,0,0,0,0,0,100000,2020-7
KH-0000000732,0,0,0,0,394988,0,0,42516,0,0,0,400000,2020-7
KH-0000000733,0,0,63000,0,0,0,0,166819,0,0,0,200000,2020-7
KH-0000000734,0,0,0,0,453340,0,0,0,0,0,16000,100000,2020-7
KH-0000000735,0,0,0,0,0,0,110000,39960,0,0,0,100000,2020-7
KH-0000000736,0,0,0,0,710565,0,0,0,0,0,0,100000,2020-7
KH-0000000737,0,108000,0,0,21550,0,0,14625,0,0,0,100000,2020-7
KH-0000000738,0,115000,131000,39000,69230,0,215000,50006,0,0,0,200000,2020-7
KH-0000000739,0,0,0,58752,0,0,0,0,0,0,0,100000,2020-7
KH-0000000740,0,0,0,0,207870,0,20000,0,0,0,0,100000,2020-7
KH-0000000741,0,0,0,0,534350,0,20000,0,0,0,0,100000,2020-7
KH-0000000742,0,0,0,0,254250,0,30000,0,0,0,0,100000,2020-7
KH-0000000743,0,0,0,0,241530,0,49000,0,0,0,51000,100000,2020-7
KH-0000000744,0,0,0,0,250000,0,20000,0,0,0,0,100000,2020-7
KH-0000000745,0,0,0,0,0,0,0,0,0,0,170000,100000,2020-7
KH-0000000746,0,0,0,0,102915,0,0,0,0,0,0,100000,2020-7
KH-0000000747,0,0,0,0,0,0,0,30576,0,0,0,100000,2020-7
KH-0000000748,0,22000,0,14812,0,0,0,77796,0,0,45000,100000,2020-7
KH-0000000749,0,0,0,142983,298535,0,32000,31744,0,0,0,200000,2020-7
KH-0000000750,0,0,0,0,36450,0,0,14480,0,0,0,100000,2020-7
KH-0000000751,0,297000,0,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000752,0,0,0,0,246050,0,0,0,0,0,0,100000,2020-7
KH-0000000753,0,0,0,0,339740,0,0,0,0,0,0,100000,2020-7
KH-0000000754,0,0,45000,0,0,0,122000,70000,0,0,400000,200000,2020-7
KH-0000000755,0,0,0,0,884179,0,68000,0,0,0,0,200000,2020-7
KH-0000000756,0,260000,0,0,0,0,10000,0,0,0,0,100000,2020-7
KH-0000000757,0,0,0,0,1018801,0,0,0,0,0,0,200000,2020-7
KH-0000000758,0,0,0,0,511230,0,0,0,0,0,0,100000,2020-7
KH-0000000759,0,0,0,0,121855,0,0,0,0,0,0,100000,2020-7
KH-0000000760,26000,0,0,19536,0,0,30500,28800,0,0,0,100000,2020-7
KH-0000000761,0,233000,67000,0,0,0,0,29835,0,0,0,100000,2020-7
KH-0000000762,0,0,0,0,857819,0,0,0,0,0,0,200000,2020-7
KH-0000000763,0,0,0,0,0,0,0,29497,0,0,0,100000,2020-7
KH-0000000764,0,0,0,0,71967,0,0,0,0,0,0,100000,2020-7
KH-0000000765,0,0,0,190000,0,0,20000,0,0,0,0,100000,2020-7
KH-0000000766,0,0,0,0,168965,0,0,32901,0,0,0,200000,2020-7
KH-0000000767,0,0,0,0,187200,0,0,0,0,0,0,100000,2020-7
KH-0000000768,30000,0,0,40000,124570,0,96000,10548,0,0,0,200000,2020-7
KH-0000000769,0,0,0,35000,38000,0,0,224357,0,0,0,100000,2020-7
KH-0000000770,0,0,110000,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000771,62000,0,0,0,220595,0,0,84399,0,0,52000,200000,2020-7
KH-0000000772,0,0,0,0,0,0,25000,0,0,0,105000,100000,2020-7
KH-0000000773,0,33000,0,119835,49840,0,0,0,0,0,0,100000,2020-7
KH-0000000774,0,62000,55000,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000775,30000,0,0,0,272400,0,0,0,0,0,0,100000,2020-7
KH-0000000776,0,0,0,0,33630,0,0,9587,0,0,0,100000,2020-7
KH-0000000777,44000,0,110000,0,236090,0,78500,13978,0,0,0,200000,2020-7
KH-0000000778,0,0,0,0,72335,0,0,0,0,0,0,100000,2020-7
KH-0000000779,0,0,0,0,252425,0,0,0,0,0,0,100000,2020-7
KH-0000000780,195000,0,0,107000,0,0,0,0,0,0,0,100000,2020-7
KH-0000000781,0,0,0,0,507000,0,0,0,0,0,0,100000,2020-7
KH-0000000782,0,0,0,0,0,0,31500,38346,0,0,0,100000,2020-7
KH-0000000783,0,0,0,0,70980,0,0,0,0,0,0,100000,2020-7
KH-0000000784,0,0,840,44818,73015,0,0,12340,0,0,0,100000,2020-7
KH-0000000785,0,0,0,0,292050,0,0,0,0,0,0,100000,2020-7
KH-0000000786,0,0,0,0,0,0,0,19632,0,0,35000,100000,2020-7
KH-0000000787,0,0,0,0,109480,0,0,0,0,0,0,100000,2020-7
KH-0000000788,0,72000,0,0,125000,0,60500,0,0,0,110000,100000,2020-7
KH-0000000789,0,0,0,0,2098260,0,45000,0,0,0,0,200000,2020-7
KH-0000000790,0,0,0,0,0,0,0,19110,0,0,0,100000,2020-7
KH-0000000791,0,0,79000,165000,0,0,0,0,0,0,0,100000,2020-7
KH-0000000792,0,0,0,0,0,0,280000,0,0,0,0,100000,2020-7
KH-0000000793,0,0,0,0,137190,0,0,0,0,0,0,100000,2020-7
KH-0000000794,0,0,0,0,219700,0,0,0,0,0,0,100000,2020-7
KH-0000000795,0,0,0,0,187877,0,0,0,0,0,0,100000,2020-7
KH-0000000796,44000,67000,0,0,0,0,0,0,0,0,0,100000,2020-7
KH-0000000797,0,114000,0,0,80580,0,0,34664,0,0,0,100000,2020-7
KH-0000000798,0,0,0,0,0,0,0,31776,0,0,0,100000,2020-7
KH-0000000799,0,0,0,0,0,0,0,97200,0,0,0,100000,2020-7
KH-0000000800,0,0,0,0,816660,0,0,0,0,0,0,100000,2020-7
KH-0000000801,0,0,0,0,358980,0,0,0,0,0,0,100000,2020-7
KH-0000000802,0,0,0,0,0,0,210000,0,0,0,0,100000,2020-7
KH-0000000803,0,0,0,0,141270,0,0,0,0,0,0,100000,2020-7
KH-0000000804,0,0,0,0,285450,0,0,0,0,0,0,100000,2020-7
KH-0000000805,0,0,0,0,501835,0,20000,0,0,0,0,100000,2020-7
KH-0000000806,0,125000,0,24000,0,0,0,0,0,0,0,100000,2020-7
KH-0000000807,30000,0,0,0,366510,0,0,0,0,0,0,300000,2020-7
KH-0000000808,0,0,0,0,214720,0,1050000,0,0,0,0,200000,2020-7
KH-0000000809,0,0,0,0,367455,0,30000,0,0,0,0,100000,2020-7
KH-0000000810,0,0,0,0,253400,0,20000,0,0,0,0,100000,2020-7
KH-0000000811,0,0,0,0,252500,0,20000,0,0,0,0,100000,2020-7
KH-0000000812,0,0,0,0,259380,0,20000,0,0,0,0,100000,2020-7
KH-0000000813,300000,0,0,0,113360,0,0,14700,0,0,0,500000,2020-7
KH-0000000814,188000,0,0,145000,27500,0,0,0,0,0,52000,200000,2020-7
KH-0000000815,0,0,0,0,148460,0,0,0,0,0,0,100000,2020-7
KH-0000000816,0,0,0,0,102270,0,0,0,0,0,0,100000,2020-7
KH-0000000817,0,0,0,0,1068992,0,0,0,0,0,0,300000,2020-7
KH-0000000818,0,59000,0,55000,364120,0,49000,27130,0,0,190000,200000,2020-7
KH-0000000819,0,0,12000,0,560831,0,0,0,0,0,0,100000,2020-7
