code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000036,0,164784,27451,320226,155394,0,50440,236627,789784,219269,0,500000,2020-11
KH-0000000037,0,177500,0,270000,508707,0,0,184153,782310,181740,0,300000,2020-11
KH-0000000038,0,0,0,0,0,0,0,64869,782189,0,0,400000,2020-11
KH-0000000039,0,0,0,305070,326485,0,0,84598,773706,0,0,300000,2020-11
KH-0000000040,0,184300,3259,289293,1461129,0,0,361372,769270,157868,0,1000000,2020-11
KH-0000000041,0,0,0,165000,23900,0,110000,95003,738858,448180,0,500000,2020-11
KH-0000000042,0,510000,220000,0,0,0,0,414927,725670,0,0,900000,2020-11
KH-0000000043,355990,1290100,33950,397661,1232153,0,111938,358924,713259,78691,313310,900000,2020-11
KH-0000000044,1182430,137662,148410,142765,733370,0,336105,444023,712825,124160,388000,1000000,2020-11
KH-0000000045,0,0,81000,252000,0,0,417000,179479,706998,171150,0,200000,2020-11
KH-0000000046,0,29100,52380,63800,255648,0,0,9952,690221,966867,0,1400000,2020-11
KH-0000000047,117370,172175,76630,422435,900891,0,113490,228559,689381,334165,0,700000,2020-11
KH-0000000048,57950,722000,0,226100,933264,0,123025,350651,682484,0,0,300000,2020-11
KH-0000000049,0,54320,63050,282813,262168,0,50440,123777,666923,141911,48500,300000,2020-11
KH-0000000050,0,114460,29100,246516,485836,0,157140,38587,663417,107670,0,500000,2020-11
KH-0000000051,25220,517980,0,317190,0,0,160535,301780,660506,143172,0,800000,2020-11
KH-0000000052,262200,200450,106058,792068,742098,0,218500,378297,652901,537092,206150,700000,2020-11
KH-0000000053,0,0,57230,253915,129762,0,198850,74718,643394,0,0,500000,2020-11
KH-0000000054,0,172175,98940,150350,454059,0,0,298248,642276,140805,0,600000,2020-11
KH-0000000055,0,0,0,190698,166885,0,0,77903,640432,0,0,300000,2020-11
KH-0000000056,0,0,0,456550,1231375,0,0,244133,634977,900548,48500,600000,2020-11
KH-0000000057,0,0,0,55000,0,0,0,11200,630480,0,50000,300000,2020-11
KH-0000000058,0,1273370,0,0,101268,0,104760,260772,629608,0,0,600000,2020-11
KH-0000000059,257050,0,37248,167907,263563,0,106700,650419,626263,422202,0,900000,2020-11
KH-0000000060,0,0,0,0,0,0,55000,59160,616560,454700,0,200000,2020-11
KH-0000000061,0,0,0,197671,179869,0,33950,152057,604107,613661,0,1100000,2020-11
KH-0000000062,0,68000,130000,23000,0,0,490000,41916,571050,0,0,300000,2020-11
KH-0000000063,0,0,0,0,0,0,0,11072,566422,0,0,400000,2020-11
KH-0000000064,0,640394,0,231647,311728,0,0,492197,560165,203400,0,1300000,2020-11
KH-0000000065,0,283500,50000,81000,43134,0,0,0,554760,100000,0,300000,2020-11
KH-0000000066,0,210490,118418,74799,0,0,0,483343,550223,429807,0,900000,2020-11
KH-0000000067,0,0,35890,63050,1421343,0,0,40501,546528,1237273,48500,500000,2020-11
KH-0000000068,104500,28500,0,1021488,473457,0,289750,288509,545215,858325,0,300000,2020-11
KH-0000000069,376000,489450,144000,84200,0,0,120000,170990,538962,28000,45000,400000,2020-11
KH-0000000070,0,29100,29100,157140,572089,0,50440,105410,534801,417876,0,700000,2020-11
KH-0000000071,0,89000,90000,147000,0,0,0,116962,534760,0,0,400000,2020-11
KH-0000000072,0,27060,0,49180,0,0,0,76206,520768,0,16000,1100000,2020-11
KH-0000000073,0,0,0,16560,0,0,20000,38978,497304,0,0,200000,2020-11
KH-0000000074,0,0,0,116000,153288,0,17000,140917,494350,0,50000,400000,2020-11
KH-0000000075,85000,0,25000,17000,0,0,102000,74125,490000,1569720,0,100000,2020-11
KH-0000000076,0,0,0,0,0,0,0,171964,489888,0,0,200000,2020-11
KH-0000000077,0,0,0,17460,0,0,33950,54630,481448,119504,0,200000,2020-11
KH-0000000078,0,0,111000,245000,62025,0,0,27216,476632,110160,0,300000,2020-11
KH-0000000079,111550,0,0,415353,47360,0,0,229307,465535,414752,0,600000,2020-11
KH-0000000080,0,18000,76630,642340,192185,0,0,131281,450320,270620,100000,200000,2020-11
KH-0000000081,0,0,0,49470,0,0,140650,199411,443445,330770,0,500000,2020-11
KH-0000000082,0,0,0,515950,841097,0,34000,38465,443202,382374,0,500000,2020-11
KH-0000000083,0,502000,0,18000,0,0,0,0,434980,0,0,300000,2020-11
KH-0000000084,0,0,105000,305600,253725,0,0,212883,423294,495460,0,800000,2020-11
KH-0000000085,0,0,0,88000,155335,0,34000,151200,422930,215600,39000,500000,2020-11
KH-0000000086,411030,23750,52250,392610,4152231,0,0,194780,415324,395663,49400,1200000,2020-11
KH-0000000087,0,368600,77406,0,16393,0,50440,61978,411581,155763,0,300000,2020-11
KH-0000000088,170050,19400,0,1106483,980587,0,240075,142469,404000,330595,0,600000,2020-11
KH-0000000089,0,0,0,18000,215050,0,20000,0,401688,250560,0,200000,2020-11
KH-0000000090,0,0,151000,166000,18125,0,55000,93099,386078,71740,0,200000,2020-11
KH-0000000091,35890,0,0,33950,169362,0,0,0,385420,533985,0,200000,2020-11
KH-0000000092,215000,190000,0,0,0,0,48000,15040,380070,0,0,100000,2020-11
KH-0000000093,192000,145000,0,9900,562519,0,146000,40350,378280,0,50000,500000,2020-11
KH-0000000094,0,0,62274,15973,0,0,50440,174816,374558,993590,0,200000,2020-11
KH-0000000095,0,37830,320100,161847,532775,0,100880,239138,371816,237941,177995,1000000,2020-11
KH-0000000096,0,0,0,588544,270960,0,96500,164432,370685,0,32000,1000000,2020-11
KH-0000000097,0,0,0,515000,87600,0,152000,32592,362229,286550,120000,300000,2020-11
KH-0000000098,0,439410,168780,969325,225577,0,53350,99551,357445,494855,0,1500000,2020-11
KH-0000000099,79540,655720,145500,666882,0,0,0,0,352682,286868,0,400000,2020-11
KH-0000000100,0,177500,105000,100000,0,0,0,27510,348840,159340,0,100000,2020-11
KH-0000000101,0,0,0,0,105840,0,30000,208570,347070,0,0,200000,2020-11
KH-0000000102,194000,0,89000,390000,758493,0,531000,72900,345870,708540,70000,200000,2020-11
KH-0000000103,0,50000,0,267825,280981,0,0,140975,341210,86680,110000,700000,2020-11
KH-0000000104,47530,185270,0,143541,831910,0,0,136196,340794,283822,0,500000,2020-11
KH-0000000105,177510,122220,0,182360,0,0,0,100120,338893,131726,0,600000,2020-11
KH-0000000106,0,618000,126000,297000,72805,0,0,54180,338880,0,0,400000,2020-11
KH-0000000107,32000,65000,0,50000,400233,0,147000,39732,334330,52000,120000,600000,2020-11
KH-0000000108,0,0,0,539175,146494,0,19400,185137,334165,423599,0,300000,2020-11
KH-0000000109,0,0,90000,122000,0,0,0,100864,333396,0,0,200000,2020-11
KH-0000000110,0,63050,0,232315,1057137,0,0,213061,324698,0,0,1000000,2020-11
KH-0000000111,0,47000,0,114000,243085,0,0,152410,323820,0,0,400000,2020-11
KH-0000000112,0,0,0,136599,0,0,0,13300,323424,0,0,200000,2020-11
KH-0000000113,0,0,0,40000,269120,0,0,0,321300,0,0,100000,2020-11
KH-0000000114,0,0,36020,145440,97675,0,0,80310,317934,459060,0,600000,2020-11
KH-0000000115,306520,315250,0,892400,611410,0,1433660,461043,317365,320022,37830,700000,2020-11
KH-0000000116,300200,21850,464550,489550,292996,0,155000,1097463,315478,923945,185250,2100000,2020-11
KH-0000000117,0,36000,0,0,63720,0,0,46510,312030,0,0,100000,2020-11
KH-0000000118,0,0,81000,869560,10650,0,0,118860,311670,532800,0,800000,2020-11
KH-0000000119,0,0,0,255360,0,0,0,91785,309404,284400,0,400000,2020-11
KH-0000000120,0,0,0,0,0,0,0,64076,309120,0,0,200000,2020-11
KH-0000000121,0,0,0,444129,0,0,0,64796,307325,0,48500,200000,2020-11
KH-0000000122,0,0,158000,63000,350950,0,0,56636,301864,0,0,500000,2020-11
KH-0000000123,0,380000,0,0,0,0,0,3710,300734,0,0,300000,2020-11
KH-0000000124,0,0,0,0,0,0,9700,0,300523,0,0,200000,2020-11
KH-0000000125,170000,60500,176000,70000,159480,0,52000,87099,298930,289540,0,800000,2020-11
KH-0000000126,0,0,35000,94000,356775,0,0,57925,298744,0,0,500000,2020-11
KH-0000000127,0,0,0,25000,0,0,0,11700,296880,0,0,100000,2020-11
KH-0000000128,0,0,17344,627862,295119,0,0,302221,294550,122220,0,800000,2020-11
KH-0000000129,0,0,0,301850,0,0,0,86370,287202,0,0,200000,2020-11
KH-0000000130,0,0,64000,0,0,0,0,38423,286760,0,0,100000,2020-11
KH-0000000131,0,0,0,0,163425,0,0,69055,281680,83700,0,200000,2020-11
KH-0000000132,0,0,0,0,1050225,0,0,0,280000,0,0,100000,2020-11
KH-0000000133,0,541500,46550,48764,0,0,9500,48393,279354,342722,0,300000,2020-11
KH-0000000134,0,0,0,44620,0,0,0,11640,276334,0,0,100000,2020-11
KH-0000000135,0,0,0,64020,429724,0,0,84266,272969,0,0,400000,2020-11
KH-0000000136,0,0,0,325091,496938,0,47530,52302,266876,159468,0,400000,2020-11
KH-0000000137,0,43000,0,147000,0,0,0,38230,265860,0,0,100000,2020-11
KH-0000000138,0,0,0,0,0,0,20000,0,257400,0,0,100000,2020-11
KH-0000000139,0,0,0,85000,14800,0,399500,37784,257040,0,0,100000,2020-11
KH-0000000140,0,0,59000,0,0,0,0,0,250740,762900,0,200000,2020-11
KH-0000000141,0,16000,0,0,0,0,0,0,250170,0,0,200000,2020-11
KH-0000000142,0,0,0,0,83895,0,0,0,249900,0,0,100000,2020-11
KH-0000000143,0,215000,466000,492000,267325,0,72000,63448,249816,337000,0,400000,2020-11
KH-0000000144,37000,0,0,272000,490054,0,0,90574,248880,226040,0,400000,2020-11
KH-0000000145,0,132000,0,72920,157875,0,324500,58225,241986,146300,0,200000,2020-11
KH-0000000146,92000,9000,0,120000,470440,0,0,173049,240876,0,0,500000,2020-11
KH-0000000147,27160,0,2328,0,0,0,0,16694,240288,267157,183330,100000,2020-11
KH-0000000148,0,0,0,33950,0,0,72750,43650,239105,0,0,200000,2020-11
KH-0000000149,0,0,133860,310342,55654,0,82450,41244,238620,232810,0,300000,2020-11
KH-0000000150,0,0,0,40000,0,0,0,15420,236646,0,0,100000,2020-11
KH-0000000151,0,108000,0,62000,0,0,0,58050,231420,157680,32000,100000,2020-11
KH-0000000152,237500,40850,0,73150,1276874,0,138750,35163,230813,121524,0,400000,2020-11
KH-0000000153,0,0,59000,75000,0,0,55000,25140,225920,0,0,100000,2020-11
KH-0000000154,0,368600,0,50338,0,0,16490,186141,223799,25220,0,1000000,2020-11
KH-0000000155,0,0,0,0,78260,0,0,12840,223230,0,0,100000,2020-11
KH-0000000156,214370,0,54320,167034,120566,0,0,187786,223197,628017,164900,200000,2020-11
KH-0000000157,140000,0,218000,36000,0,0,303000,64044,222220,0,0,100000,2020-11
KH-0000000158,0,71680,0,143000,0,0,112500,464985,220000,0,49500,700000,2020-11
KH-0000000159,0,0,63000,0,0,0,49000,29184,218400,0,0,100000,2020-11
KH-0000000160,0,0,0,102850,0,0,0,101296,218160,78400,0,100000,2020-11
KH-0000000161,42680,0,19380,172541,251314,0,19400,34406,218033,128040,82450,900000,2020-11
KH-0000000162,135800,48500,26190,206125,672356,0,0,95270,217509,0,368600,300000,2020-11
KH-0000000163,0,445000,0,110000,577990,0,196000,41088,215740,0,0,300000,2020-11
KH-0000000164,70000,190000,0,17000,240766,0,231000,0,214506,0,132000,200000,2020-11
KH-0000000165,0,0,0,35000,0,0,0,0,213780,0,0,200000,2020-11
KH-0000000166,463660,103790,353080,737588,2440614,0,0,217456,207483,1347767,315250,2200000,2020-11
KH-0000000167,0,0,0,74880,216148,0,0,48188,204810,304620,50000,300000,2020-11
KH-0000000168,49400,541500,75050,477185,1005207,0,0,91596,202840,146072,0,1000000,2020-11
KH-0000000169,0,0,0,36000,0,0,0,0,201920,0,0,100000,2020-11
KH-0000000170,0,0,34100,0,332005,0,0,73360,198900,380250,0,200000,2020-11
KH-0000000171,33000,20500,0,303280,888872,0,0,17310,197650,0,0,300000,2020-11
KH-0000000172,0,95000,0,0,909572,0,0,0,197150,0,35000,500000,2020-11
KH-0000000173,0,0,0,0,0,0,0,80859,196874,0,0,200000,2020-11
KH-0000000174,0,0,0,21186,169005,0,0,87696,195360,0,35000,200000,2020-11
KH-0000000175,0,0,0,0,163170,0,0,22185,194880,0,0,100000,2020-11
KH-0000000176,0,0,0,0,0,0,0,0,193001,0,0,100000,2020-11
KH-0000000177,0,79540,64990,192058,165919,0,260980,165620,186085,470877,407400,500000,2020-11
KH-0000000178,0,0,0,155000,0,0,52000,93618,185532,272820,50000,200000,2020-11
KH-0000000179,106700,40740,133860,887550,121564,0,195940,239278,181447,138186,0,1200000,2020-11
KH-0000000180,0,82000,150000,324000,80500,0,40000,13888,181440,0,0,300000,2020-11
KH-0000000181,49000,46000,415000,0,221487,0,0,94244,181020,96500,135000,200000,2020-11
KH-0000000182,0,0,83000,112000,603106,0,0,117622,179340,165600,0,500000,2020-11
KH-0000000183,0,0,0,0,0,0,0,0,177840,0,0,100000,2020-11
KH-0000000184,0,0,0,58000,0,0,0,40100,174444,0,0,200000,2020-11
KH-0000000185,0,0,0,0,27440,0,0,21200,173510,117000,0,200000,2020-11
KH-0000000186,0,0,0,90719,76230,0,0,114090,170820,0,0,300000,2020-11
KH-0000000187,15000,0,0,195300,686161,0,0,0,170520,0,85000,200000,2020-11
KH-0000000188,0,33000,59000,245000,50725,0,41000,62016,169047,238500,70000,100000,2020-11
KH-0000000189,132000,12000,0,0,0,0,0,10550,165528,372900,0,500000,2020-11
KH-0000000190,102000,0,18520,40364,0,0,0,284825,165244,137500,39000,400000,2020-11
KH-0000000191,410000,315090,75000,55000,381220,0,394000,0,164264,0,0,200000,2020-11
KH-0000000192,329800,392850,0,645036,3839833,0,0,63366,161195,376709,259960,800000,2020-11
KH-0000000193,0,0,89000,139000,34818,0,0,38562,159806,0,0,200000,2020-11
KH-0000000194,0,0,0,25220,683247,0,74690,180873,157489,0,0,1100000,2020-11
KH-0000000195,0,0,0,0,0,0,0,0,155130,0,0,100000,2020-11
KH-0000000196,65960,0,0,110000,848852,0,0,12106,154533,153939,113490,600000,2020-11
KH-0000000197,0,0,1800,251000,0,0,0,58175,154190,0,48000,400000,2020-11
KH-0000000198,0,0,158000,246030,120300,0,82500,30950,154174,141900,0,100000,2020-11
KH-0000000199,0,445000,59000,58000,0,0,0,12030,152028,104000,0,400000,2020-11
KH-0000000200,0,25000,0,0,0,0,0,60264,148810,192000,0,100000,2020-11
KH-0000000201,0,15520,0,0,617163,0,0,100841,148047,0,0,400000,2020-11
KH-0000000202,219000,56000,7000,345000,0,0,0,46382,147560,0,0,200000,2020-11
KH-0000000203,0,552900,53350,24250,0,0,0,0,146748,0,0,300000,2020-11
KH-0000000204,0,0,0,356410,123310,0,0,50715,146700,279700,0,400000,2020-11
KH-0000000205,0,0,297690,139845,0,0,0,147647,145920,0,0,300000,2020-11
KH-0000000206,0,0,0,105000,0,0,178000,82600,145860,0,0,300000,2020-11
KH-0000000207,0,54000,105000,73680,86436,0,55000,94218,143740,0,0,100000,2020-11
KH-0000000208,370000,0,148000,310000,145655,0,80000,78702,143190,204000,150000,100000,2020-11
KH-0000000209,0,0,0,55000,0,0,0,170170,142968,0,0,300000,2020-11
KH-0000000210,0,46560,0,508280,0,0,32980,58152,141814,394441,0,200000,2020-11
KH-0000000211,0,0,45000,151000,0,0,0,58444,137110,0,0,300000,2020-11
KH-0000000212,0,0,0,110000,0,0,0,22140,135618,0,0,200000,2020-11
KH-0000000213,0,0,174600,33950,179685,0,269660,94263,135536,0,0,200000,2020-11
KH-0000000214,0,108000,0,150434,118300,0,0,35494,135378,0,0,500000,2020-11
KH-0000000215,0,311370,0,23280,50452,0,0,26149,130717,0,0,400000,2020-11
KH-0000000216,0,0,0,0,0,0,0,0,128640,0,0,100000,2020-11
KH-0000000217,0,0,0,0,30881,0,0,108435,127866,0,0,100000,2020-11
KH-0000000218,0,288016,63050,641471,641860,0,353080,429693,127629,0,0,900000,2020-11
KH-0000000219,0,0,0,150000,17050,0,0,0,127530,0,0,100000,2020-11
KH-0000000220,50000,214500,13380,112638,1012277,0,22000,142850,126630,0,114000,1100000,2020-11
KH-0000000221,0,0,0,68000,183546,0,0,0,126552,0,26000,200000,2020-11
KH-0000000222,137000,0,0,70000,0,0,0,43290,125960,0,70000,200000,2020-11
KH-0000000223,0,0,0,0,0,0,0,22410,125600,0,0,100000,2020-11
KH-0000000224,0,91000,0,17000,105024,0,0,249372,124620,165000,0,300000,2020-11
KH-0000000225,308000,147000,13000,165125,0,0,98000,63035,123162,55000,117000,800000,2020-11
KH-0000000226,154000,0,0,0,125000,0,110000,90705,122610,0,0,100000,2020-11
KH-0000000227,26000,0,0,144000,255955,0,0,0,122550,0,0,200000,2020-11
KH-0000000228,0,0,0,0,104150,0,55000,31590,121270,172700,0,200000,2020-11
KH-0000000229,0,70500,11000,65000,478200,0,0,183418,120932,488900,0,400000,2020-11
KH-0000000230,0,0,0,251385,104760,0,0,68458,120232,234236,0,100000,2020-11
KH-0000000231,0,73000,111320,584440,0,0,25000,155723,118266,0,0,500000,2020-11
KH-0000000232,0,0,0,0,53640,0,0,0,116848,0,0,200000,2020-11
KH-0000000233,0,0,0,0,0,0,0,0,116580,0,0,100000,2020-11
KH-0000000234,0,14550,0,0,787184,0,0,45030,114276,308606,116400,500000,2020-11
KH-0000000235,0,351000,72000,116000,233510,0,179000,0,113900,0,48000,100000,2020-11
KH-0000000236,104000,0,340980,56000,74100,0,0,17600,111150,0,0,200000,2020-11
KH-0000000237,0,0,105000,173875,0,0,0,103656,110172,0,50000,600000,2020-11
KH-0000000238,0,0,0,17000,127780,0,0,0,110000,90200,0,100000,2020-11
KH-0000000239,0,0,0,75000,823395,0,0,45140,109880,0,0,100000,2020-11
KH-0000000240,31040,58200,0,583261,218735,0,29585,70490,109329,476949,0,600000,2020-11
KH-0000000241,74000,54000,30000,346000,0,0,0,23520,109242,0,0,300000,2020-11
KH-0000000242,0,0,0,172000,0,0,0,12375,108460,0,32000,100000,2020-11
KH-0000000243,0,0,0,0,0,0,0,12804,107200,81400,0,200000,2020-11
KH-0000000244,0,0,402000,59000,0,0,0,70595,106530,0,0,100000,2020-11
KH-0000000245,0,0,0,271140,0,0,0,128523,106400,0,0,300000,2020-11
KH-0000000246,0,0,0,0,0,0,0,62034,106260,0,0,100000,2020-11
KH-0000000247,0,0,0,115290,0,0,100000,0,106210,0,0,100000,2020-11
KH-0000000248,0,0,0,80750,4311679,0,0,236218,106191,0,95000,600000,2020-11
KH-0000000249,0,16000,0,27000,0,0,0,120602,105840,0,0,100000,2020-11
KH-0000000250,0,0,0,22000,0,0,0,132900,105740,0,0,100000,2020-11
KH-0000000251,0,0,0,0,0,0,0,0,104566,0,0,200000,2020-11
KH-0000000252,0,0,0,0,0,0,0,0,104260,0,0,100000,2020-11
KH-0000000253,26000,0,39000,33000,0,0,55000,142425,103850,88000,0,400000,2020-11
KH-0000000254,0,237000,55000,88000,317515,0,30500,180536,102238,195400,0,300000,2020-11
KH-0000000255,0,0,0,0,0,0,0,46500,102180,170500,35000,100000,2020-11
KH-0000000256,0,0,0,0,95030,0,0,68700,101850,0,0,100000,2020-11
KH-0000000257,15000,67960,0,0,0,0,31500,11160,101790,0,0,100000,2020-11
KH-0000000258,0,70000,168000,0,0,0,0,27619,101010,0,0,200000,2020-11
KH-0000000259,0,0,0,401333,0,0,0,0,100901,50440,0,400000,2020-11
KH-0000000260,0,0,0,0,0,0,0,4900,100810,0,0,100000,2020-11
KH-0000000261,0,0,87000,45920,165300,0,72000,142992,100500,157300,0,300000,2020-11
KH-0000000262,0,27000,0,0,0,0,0,28555,100500,0,0,100000,2020-11
KH-0000000263,0,22000,0,0,0,0,0,32280,100000,0,0,100000,2020-11
KH-0000000264,0,0,0,0,35513,0,0,11815,100000,0,39000,100000,2020-11
KH-0000000265,0,0,0,67500,0,0,0,0,100000,0,0,200000,2020-11
KH-0000000266,0,0,0,35000,84039,0,0,20640,100000,0,0,100000,2020-11
KH-0000000267,102000,0,0,0,62900,0,210000,0,100000,0,0,100000,2020-11
KH-0000000268,0,0,0,0,136775,0,0,0,100000,0,0,100000,2020-11
KH-0000000269,85000,0,0,73000,0,0,0,103638,99840,0,0,100000,2020-11
KH-0000000270,0,0,0,91950,0,0,0,39488,99830,139040,35000,200000,2020-11
KH-0000000271,0,58000,0,0,109660,0,0,256154,99160,0,100000,400000,2020-11
KH-0000000272,0,95000,0,0,0,0,0,38641,98820,0,0,100000,2020-11
KH-0000000273,0,0,0,189000,159615,0,0,87744,98490,0,201000,200000,2020-11
KH-0000000274,0,0,145000,0,0,0,0,58090,96120,0,0,200000,2020-11
KH-0000000275,0,0,55000,52000,0,0,0,0,95880,0,0,100000,2020-11
KH-0000000276,0,0,89000,117000,77272,0,0,32610,93610,376680,0,500000,2020-11
KH-0000000277,132000,0,70000,306640,46725,0,86000,214943,93540,0,85000,700000,2020-11
KH-0000000278,0,0,0,15000,0,0,0,48590,92460,0,0,100000,2020-11
KH-0000000279,0,0,0,605788,19425,0,0,67830,90990,0,0,700000,2020-11
KH-0000000280,0,175000,0,213885,0,0,0,43680,90720,345480,0,200000,2020-11
KH-0000000281,0,0,13000,0,120240,0,0,58245,89320,0,0,100000,2020-11
KH-0000000282,0,0,0,191500,35700,0,0,28546,89280,0,0,400000,2020-11
KH-0000000283,0,0,0,65000,246755,0,0,64190,89178,0,0,300000,2020-11
KH-0000000284,157000,205000,0,379000,0,0,299000,0,89100,0,48000,200000,2020-11
KH-0000000285,0,0,0,18000,0,0,0,0,87330,0,0,100000,2020-11
KH-0000000286,0,0,0,50000,0,0,0,71260,87210,84000,95000,200000,2020-11
KH-0000000287,0,0,0,288000,168950,0,0,15712,85470,0,16000,300000,2020-11
KH-0000000288,110000,0,98000,0,789410,0,85000,14048,83700,0,17000,300000,2020-11
KH-0000000289,140650,19400,0,196572,1520820,0,38800,12222,82760,0,48500,500000,2020-11
KH-0000000290,0,0,0,91000,0,0,0,49490,81940,0,0,100000,2020-11
KH-0000000291,0,0,0,0,0,0,0,45226,80801,0,0,100000,2020-11
KH-0000000292,0,0,0,0,54825,0,0,24840,80400,0,0,100000,2020-11
KH-0000000293,329800,72265,0,0,231770,0,92150,12664,80335,1463808,158110,200000,2020-11
KH-0000000294,0,0,0,228000,0,0,0,64460,79128,275600,0,100000,2020-11
KH-0000000295,0,0,35000,41472,119450,0,0,240939,78840,0,0,200000,2020-11
KH-0000000296,0,0,0,25000,252990,0,0,62340,78824,0,0,100000,2020-11
KH-0000000297,0,0,0,23280,0,0,0,0,78638,0,0,100000,2020-11
KH-0000000298,0,0,0,87000,0,0,0,14000,78300,0,0,100000,2020-11
KH-0000000299,0,0,0,501024,0,0,0,6722,76358,0,218250,200000,2020-11
KH-0000000300,0,145000,0,165000,16250,0,0,25410,76096,0,0,100000,2020-11
KH-0000000301,0,107000,0,150000,0,0,0,67150,72420,0,0,200000,2020-11
KH-0000000302,0,0,0,231946,375982,0,0,52507,72168,287023,31040,300000,2020-11
KH-0000000303,0,14000,0,127000,0,0,0,72246,71604,0,233000,400000,2020-11
KH-0000000304,0,0,0,0,0,0,0,0,71370,0,0,100000,2020-11
KH-0000000305,0,0,0,58000,0,0,52000,0,71208,106640,0,100000,2020-11
KH-0000000306,0,0,0,0,0,0,0,0,70380,238200,35000,100000,2020-11
KH-0000000307,102000,0,900,208000,427105,0,32000,190824,68800,372300,0,600000,2020-11
KH-0000000308,0,52000,0,0,0,0,0,30930,67320,86180,0,200000,2020-11
KH-0000000309,0,0,0,18000,0,0,17000,16160,65620,376585,0,200000,2020-11
KH-0000000310,0,0,0,90040,0,0,0,38000,65280,0,0,300000,2020-11
KH-0000000311,0,30000,0,0,65171,0,30400,44780,64800,0,0,100000,2020-11
KH-0000000312,0,0,0,0,294356,0,0,0,63954,0,0,100000,2020-11
KH-0000000313,0,0,0,0,0,0,0,78624,63504,0,0,100000,2020-11
KH-0000000314,176000,0,0,11000,57480,0,0,11925,63000,0,0,200000,2020-11
KH-0000000315,0,0,0,0,0,0,0,0,62650,172700,0,100000,2020-11
KH-0000000316,0,0,0,0,495380,0,0,72145,62640,896240,0,700000,2020-11
KH-0000000317,100000,0,0,90000,221989,0,50000,53868,62424,0,210200,400000,2020-11
KH-0000000318,0,0,0,454629,387099,0,48500,35114,62169,0,15520,300000,2020-11
