code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000023,0,0,0,151252,42500,0,192000,300104,207680,709740,0,600000,2020-9
KH-0000000024,0,33000,0,122000,0,0,0,71243,112894,689600,0,400000,2020-9
KH-0000000025,0,65960,407400,82864,351527,0,67900,192508,451122,688859,0,700000,2020-9
KH-0000000026,0,15520,0,44620,84638,0,0,36598,0,677118,46560,200000,2020-9
KH-0000000027,0,0,0,173630,0,0,50440,162286,369577,665924,0,200000,2020-9
KH-0000000028,0,0,79000,0,534550,0,0,83260,265000,665480,0,100000,2020-9
KH-0000000029,251100,61650,188100,104652,953934,0,0,222201,1445338,630000,0,1000000,2020-9
KH-0000000030,0,179450,106700,257050,324640,0,0,208290,1218269,611106,0,1000000,2020-9
KH-0000000031,0,0,168000,0,0,0,0,0,0,600000,0,100000,2020-9
KH-0000000032,71780,381210,0,48500,255595,0,50440,108407,421787,573348,0,200000,2020-9
KH-0000000033,0,185000,78000,125000,636804,0,120000,525514,0,571700,170000,500000,2020-9
KH-0000000034,52500,70000,0,141400,213309,0,0,77369,186564,561640,0,600000,2020-9
KH-0000000035,71780,0,0,250270,589061,0,203700,52249,410493,556411,0,400000,2020-9
KH-0000000036,52000,86000,70000,50000,752545,0,255000,221031,630000,554820,330000,400000,2020-9
KH-0000000037,0,75660,0,246380,104178,0,134830,0,43204,552745,48500,300000,2020-9
KH-0000000038,323000,75000,81000,262000,0,0,47000,793847,854096,547600,0,400000,2020-9
KH-0000000039,0,0,0,257050,443872,0,704220,128099,70952,535498,0,300000,2020-9
KH-0000000040,143560,0,0,17460,250745,0,0,0,0,529380,0,500000,2020-9
KH-0000000041,0,0,0,40789,192875,0,0,156967,321652,526594,0,500000,2020-9
KH-0000000042,0,0,77320,737477,145210,0,0,79863,716502,517681,0,800000,2020-9
KH-0000000043,0,0,0,36000,159081,0,0,42260,0,492396,0,200000,2020-9
KH-0000000044,12610,0,0,75660,261943,0,46560,312530,423283,485978,0,600000,2020-9
KH-0000000045,50440,1074760,99561,967409,500133,0,194000,164437,52031,482012,68870,1400000,2020-9
KH-0000000046,0,169750,100880,0,458916,0,0,11438,0,456326,0,500000,2020-9
KH-0000000047,0,0,0,280330,0,0,101850,179842,442776,452501,0,300000,2020-9
KH-0000000048,0,0,58200,86330,0,0,315250,0,0,448761,0,100000,2020-9
KH-0000000049,0,0,0,21340,83119,0,0,102298,85088,444124,145500,500000,2020-9
KH-0000000050,0,71780,111550,585771,1089387,0,55290,462310,1099325,442397,0,700000,2020-9
KH-0000000051,13000,0,0,172175,267800,0,345000,26070,0,437920,0,100000,2020-9
KH-0000000052,240000,0,0,17000,117575,0,90000,267103,197760,435740,0,400000,2020-9
KH-0000000053,0,104760,0,0,278429,0,0,11485,0,433842,0,100000,2020-9
KH-0000000054,0,0,0,65000,0,0,0,22720,255000,433654,0,100000,2020-9
KH-0000000055,512160,15520,58782,82450,600269,0,106700,66537,744058,432193,0,1200000,2020-9
KH-0000000056,0,495900,211850,34200,1768368,0,264100,812809,773375,431832,0,600000,2020-9
KH-0000000057,0,0,0,93000,0,0,0,0,0,429660,0,200000,2020-9
KH-0000000058,0,0,0,0,0,0,791520,0,0,423502,0,200000,2020-9
KH-0000000059,0,0,0,0,0,0,0,0,0,418880,0,100000,2020-9
KH-0000000060,0,0,122220,395617,341585,0,101850,141199,896484,418264,368600,700000,2020-9
KH-0000000061,0,0,0,58000,0,0,0,0,0,417600,0,100000,2020-9
KH-0000000062,0,0,0,40600,0,0,32000,21240,0,411920,35000,200000,2020-9
KH-0000000063,0,0,61110,0,0,0,0,0,0,410659,0,100000,2020-9
KH-0000000064,153260,33950,58200,181196,838649,0,31040,658761,735522,410407,32495,600000,2020-9
KH-0000000065,0,0,10800,0,11625,0,0,24500,0,394980,0,200000,2020-9
KH-0000000066,82450,157140,428740,361926,0,0,246380,178943,142512,390522,98940,500000,2020-9
KH-0000000067,0,514100,106700,134830,1825765,0,0,166613,85399,389863,0,700000,2020-9
KH-0000000068,0,0,0,43500,518775,0,0,97304,215700,388500,0,300000,2020-9
KH-0000000069,325920,1366730,210490,427117,1925157,0,82450,611018,510569,387893,474330,900000,2020-9
KH-0000000070,0,60270,0,0,154850,0,105000,77860,0,387880,0,200000,2020-9
KH-0000000071,0,185000,0,78000,147445,0,0,12000,137054,385020,0,200000,2020-9
KH-0000000072,0,0,61110,196698,257855,0,0,112484,285471,383770,0,400000,2020-9
KH-0000000073,0,0,0,0,0,0,0,18600,0,382400,0,300000,2020-9
KH-0000000074,0,0,7980,0,196195,0,0,12045,0,379200,0,100000,2020-9
KH-0000000075,0,19000,0,15962,1075910,0,0,257346,318750,378240,0,400000,2020-9
KH-0000000076,0,0,0,0,906708,0,19400,0,0,373741,0,200000,2020-9
KH-0000000077,0,16000,0,50000,190740,0,0,0,0,369080,0,200000,2020-9
KH-0000000078,0,51000,0,789460,238416,92500,160000,642369,2620769,359600,0,400000,2020-9
KH-0000000079,0,0,80000,0,165185,0,0,7056,100000,356400,0,300000,2020-9
KH-0000000080,0,126100,74690,96030,0,0,0,98956,396468,347861,0,400000,2020-9
KH-0000000081,0,0,0,60000,85500,0,25000,166392,336630,347120,0,300000,2020-9
KH-0000000082,0,0,0,75000,471925,0,48000,131572,0,346410,0,600000,2020-9
KH-0000000083,164900,309430,87300,560535,536341,0,82450,114068,86078,346232,33950,500000,2020-9
KH-0000000084,15000,73640,0,88093,33573,0,0,239689,563699,345950,0,700000,2020-9
KH-0000000085,0,25000,0,75000,26752,0,102000,146974,146338,332800,13000,1200000,2020-9
KH-0000000086,0,331740,0,799731,970888,0,0,301224,846779,331139,62080,500000,2020-9
KH-0000000087,0,0,0,0,36192,0,0,11856,0,326200,0,100000,2020-9
KH-0000000088,0,12000,0,131000,1314033,0,55000,186612,706540,322060,0,500000,2020-9
KH-0000000089,0,231000,0,130000,0,0,65000,92311,0,321500,104000,400000,2020-9
KH-0000000090,107670,0,284210,724590,260625,0,0,177596,1600448,317074,97000,300000,2020-9
KH-0000000091,0,70810,0,148410,319857,0,0,184098,32175,313233,0,900000,2020-9
KH-0000000092,0,18430,0,161313,338971,0,92150,179621,696005,310497,0,200000,2020-9
KH-0000000093,0,0,0,0,330580,0,0,14535,51744,308120,0,200000,2020-9
KH-0000000094,440910,89240,85360,264878,290477,0,50440,267539,0,306213,335100,500000,2020-9
KH-0000000095,0,572300,2037,188666,82353,0,0,364298,486189,304114,0,1000000,2020-9
KH-0000000096,0,132000,102000,325000,0,0,145000,0,0,301000,56000,100000,2020-9
KH-0000000097,0,0,0,40000,0,0,0,0,0,300000,0,100000,2020-9
KH-0000000098,0,0,135000,0,80175,0,100000,41580,0,292600,0,100000,2020-9
KH-0000000099,0,0,0,58200,0,0,30070,119819,422289,290709,49470,400000,2020-9
KH-0000000100,0,0,55000,238700,916408,0,35000,245127,0,289540,0,700000,2020-9
KH-0000000101,23280,39770,0,129054,438746,0,426800,218026,0,289370,0,600000,2020-9
KH-0000000102,0,358900,0,227950,85342,0,0,188190,66261,287120,0,400000,2020-9
KH-0000000103,0,0,0,39000,0,0,0,38616,116180,287080,50000,300000,2020-9
KH-0000000104,0,185000,0,73000,452937,0,120000,128392,235160,285960,0,300000,2020-9
KH-0000000105,0,1023150,33250,0,136657,0,9500,991661,2130624,285285,0,1100000,2020-9
KH-0000000106,103790,0,0,485000,2352407,0,0,240713,77581,284889,0,1600000,2020-9
KH-0000000107,0,945750,218250,230521,1105801,0,0,0,994378,284773,0,500000,2020-9
KH-0000000108,0,0,0,0,0,0,0,0,0,284400,0,100000,2020-9
KH-0000000109,0,0,0,437120,79240,0,0,112486,99840,282200,0,400000,2020-9
KH-0000000110,0,0,0,0,0,0,0,26156,0,279680,39000,100000,2020-9
KH-0000000111,26000,0,25000,90000,179825,0,0,181032,450020,273680,70000,400000,2020-9
KH-0000000112,0,73720,0,0,164934,0,33950,79746,0,268263,0,300000,2020-9
KH-0000000113,104760,0,245410,600430,1762581,0,206610,339944,597614,266575,0,700000,2020-9
KH-0000000114,0,0,80000,259190,23350,0,0,29900,0,264480,0,200000,2020-9
KH-0000000115,0,0,0,0,0,0,0,0,0,260000,0,100000,2020-9
KH-0000000116,321070,0,171205,179450,732524,0,87300,92077,0,258990,31040,400000,2020-9
KH-0000000117,166000,123920,383600,254150,513877,0,148500,380073,701200,255460,48000,400000,2020-9
KH-0000000118,44000,0,0,33000,0,0,32000,11115,0,253000,32000,100000,2020-9
KH-0000000119,0,0,122220,99910,163712,0,46560,257659,290273,252433,0,500000,2020-9
KH-0000000120,0,0,61110,208932,0,0,77600,176995,225770,252200,0,700000,2020-9
KH-0000000121,0,0,179450,0,0,0,63050,0,0,252200,0,100000,2020-9
KH-0000000122,0,0,0,158600,0,0,0,0,100000,251720,0,100000,2020-9
KH-0000000123,0,0,0,18000,0,0,0,11200,220500,249730,0,200000,2020-9
KH-0000000124,0,42000,98000,235800,385304,0,0,271227,0,249280,105000,600000,2020-9
KH-0000000125,0,0,0,251715,0,0,0,0,57036,245700,0,100000,2020-9
KH-0000000126,0,0,0,0,0,0,0,0,0,244140,0,100000,2020-9
KH-0000000127,0,70000,0,45000,492010,0,52000,58128,53214,241600,0,300000,2020-9
KH-0000000128,71780,0,61110,162960,3096899,0,300700,427326,285962,241414,0,600000,2020-9
KH-0000000129,0,0,0,196328,0,0,0,251000,41225,238195,0,400000,2020-9
KH-0000000130,0,0,35000,259000,220890,0,48000,67871,280620,237800,261000,500000,2020-9
KH-0000000131,0,0,0,240560,760465,0,0,0,0,236590,0,100000,2020-9
KH-0000000132,0,52480,25000,202000,136268,0,0,52338,0,236340,0,200000,2020-9
KH-0000000133,0,0,0,55000,0,0,0,111130,222600,234260,0,200000,2020-9
KH-0000000134,0,0,0,0,31768,0,0,17505,55860,233020,0,100000,2020-9
KH-0000000135,42680,0,0,504982,1142948,0,0,154653,1263706,232509,0,500000,2020-9
KH-0000000136,0,65960,0,240638,20996,0,0,114368,157006,227950,0,300000,2020-9
KH-0000000137,242000,195000,384000,110000,755080,0,52000,35797,60000,227940,342000,500000,2020-9
KH-0000000138,0,12000,0,136000,144196,0,70000,749780,341640,227620,0,400000,2020-9
KH-0000000139,0,87000,569000,81600,320042,0,52000,149030,0,224400,0,400000,2020-9
KH-0000000140,0,0,0,72960,0,0,0,0,0,224200,0,100000,2020-9
KH-0000000141,427770,199820,0,480150,1993889,0,144530,333837,0,222324,33950,800000,2020-9
KH-0000000142,0,0,0,55000,0,0,0,22270,0,221680,0,100000,2020-9
KH-0000000143,0,31000,0,169000,0,0,48000,50482,49494,220320,0,100000,2020-9
KH-0000000144,0,0,63000,0,202290,0,70000,0,0,215600,50000,100000,2020-9
KH-0000000145,22000,0,0,0,85000,0,0,19935,100000,212200,70000,100000,2020-9
KH-0000000146,0,504400,63050,78570,185294,0,0,213369,524195,212100,0,1100000,2020-9
KH-0000000147,0,0,0,0,0,0,0,0,0,211200,0,100000,2020-9
KH-0000000148,0,0,0,18000,381092,0,52000,51744,0,204360,50000,200000,2020-9
KH-0000000149,44000,0,0,0,0,0,85000,0,0,203620,0,100000,2020-9
KH-0000000150,96030,358900,0,58200,685087,0,0,138477,247176,203273,0,200000,2020-9
KH-0000000151,124000,0,420000,64000,0,0,0,49547,193830,200000,0,300000,2020-9
KH-0000000152,0,0,0,0,0,0,31500,0,0,199860,0,100000,2020-9
KH-0000000153,0,0,40000,0,0,0,10000,0,0,198030,0,100000,2020-9
KH-0000000154,0,0,0,0,0,0,0,0,0,192000,0,100000,2020-9
KH-0000000155,0,0,0,11000,0,0,0,0,0,192000,0,100000,2020-9
KH-0000000156,0,0,0,0,0,0,0,19824,0,192000,0,100000,2020-9
KH-0000000157,100000,0,0,30000,0,0,0,9725,0,192000,0,100000,2020-9
KH-0000000158,0,0,54000,136000,40800,0,31000,30960,0,192000,0,200000,2020-9
KH-0000000159,0,0,0,0,269720,0,0,0,0,192000,0,100000,2020-9
KH-0000000160,22000,0,0,183800,477685,0,95000,42632,231000,192000,65000,200000,2020-9
KH-0000000161,0,0,0,0,0,0,0,13920,0,191400,0,100000,2020-9
KH-0000000162,0,0,0,0,0,0,0,38100,80696,190440,0,100000,2020-9
KH-0000000163,0,39000,25000,0,76090,0,0,25856,0,188480,0,200000,2020-9
KH-0000000164,85360,0,0,100880,68021,0,60140,302987,309934,187637,151320,100000,2020-9
KH-0000000165,22000,0,0,11000,0,0,0,143205,650180,186460,50000,400000,2020-9
KH-0000000166,0,68000,0,30300,0,0,0,0,62034,186300,0,200000,2020-9
KH-0000000167,115000,0,0,123000,0,0,0,28110,148620,184320,0,400000,2020-9
KH-0000000168,0,0,0,0,20000,0,185000,70325,72500,184000,0,200000,2020-9
KH-0000000169,0,0,0,0,82535,0,0,88478,81396,183700,0,100000,2020-9
KH-0000000170,0,0,29100,224449,0,0,80500,97811,489307,183240,0,300000,2020-9
KH-0000000171,0,0,0,0,0,0,12000,30081,0,177480,0,100000,2020-9
KH-0000000172,22000,92000,0,55000,140340,0,0,58771,148250,175600,0,100000,2020-9
KH-0000000173,156000,16000,0,59240,442032,0,190000,0,0,173880,146000,200000,2020-9
KH-0000000174,0,0,0,35000,0,0,0,4950,0,172700,0,200000,2020-9
KH-0000000175,0,56000,27000,38034,112138,0,0,181593,397448,172500,0,500000,2020-9
KH-0000000176,0,0,0,60000,117053,0,0,62277,0,172500,0,300000,2020-9
KH-0000000177,0,0,26000,0,560418,0,96000,14740,0,169400,0,100000,2020-9
KH-0000000178,0,0,0,0,0,0,0,18720,0,168840,0,100000,2020-9
KH-0000000179,0,0,101720,220470,65250,0,0,109088,412430,166980,0,200000,2020-9
KH-0000000180,67900,75660,0,234992,50624,0,0,51670,92150,164648,0,200000,2020-9
KH-0000000181,26000,0,0,53595,137677,0,35000,251212,97890,164220,0,500000,2020-9
KH-0000000182,0,0,0,0,0,0,30000,0,0,163900,0,100000,2020-9
KH-0000000183,0,370000,0,24081,174675,0,0,51081,0,163777,0,100000,2020-9
KH-0000000184,0,0,35000,77000,0,0,442000,52650,149634,161400,0,100000,2020-9
KH-0000000185,55000,0,0,38000,302925,0,0,0,0,160600,89000,300000,2020-9
KH-0000000186,0,216000,3420,0,357956,0,24000,36095,730798,159120,0,500000,2020-9
KH-0000000187,0,0,0,0,308169,0,0,5985,100000,158200,13000,200000,2020-9
KH-0000000188,0,15520,227950,148022,175105,0,0,92705,548156,157489,37830,200000,2020-9
KH-0000000189,0,0,27000,0,196615,0,0,40650,0,156200,0,200000,2020-9
KH-0000000190,0,0,0,0,152261,0,0,82004,387127,155685,0,100000,2020-9
KH-0000000191,0,0,21000,0,0,0,0,19968,0,154560,0,100000,2020-9
KH-0000000192,0,0,0,135000,30356,0,114000,57672,0,152900,0,100000,2020-9
KH-0000000193,46560,15520,368600,610227,433049,79298,48500,24706,0,151863,0,1100000,2020-9
KH-0000000194,0,0,0,0,0,0,77500,29275,0,151800,0,100000,2020-9
KH-0000000195,50440,358900,97000,458582,0,0,249290,508149,864325,151553,0,800000,2020-9
KH-0000000196,0,0,30000,159900,0,0,52000,114384,396194,151400,0,400000,2020-9
KH-0000000197,196000,37000,78000,0,216155,0,161000,69117,0,151000,550000,300000,2020-9
KH-0000000198,0,0,0,0,189070,0,238000,49946,44352,149420,0,200000,2020-9
KH-0000000199,0,0,0,0,52020,0,0,0,110000,149340,0,100000,2020-9
KH-0000000200,0,0,187000,70000,0,0,52000,75112,0,148500,0,400000,2020-9
KH-0000000201,0,0,0,0,0,0,0,0,0,147900,0,100000,2020-9
KH-0000000202,0,0,0,0,0,0,0,92438,0,146880,0,400000,2020-9
KH-0000000203,0,0,39000,0,0,0,0,13312,0,146490,35000,100000,2020-9
KH-0000000204,0,0,0,0,276705,0,0,18440,0,145920,0,200000,2020-9
KH-0000000205,0,62000,137560,22000,215175,0,12000,27400,117291,145044,0,300000,2020-9
KH-0000000206,198000,0,0,0,101700,0,0,35838,40278,145040,0,100000,2020-9
KH-0000000207,118340,0,188180,301670,786023,0,249775,285136,83265,141911,0,500000,2020-9
KH-0000000208,0,41000,0,191990,106504,0,0,178842,324952,141900,0,500000,2020-9
KH-0000000209,439410,0,0,33950,1983664,0,0,141601,294746,141620,145500,900000,2020-9
KH-0000000210,0,0,0,67900,90783,0,11640,33989,71392,139777,0,300000,2020-9
KH-0000000211,0,0,0,73600,480880,0,0,45000,0,139040,0,200000,2020-9
KH-0000000212,0,0,0,0,0,0,31500,0,0,139040,0,100000,2020-9
KH-0000000213,0,0,0,0,0,0,0,111128,252820,138000,0,200000,2020-9
KH-0000000214,665000,0,81480,0,261245,0,65000,29185,0,137643,0,200000,2020-9
KH-0000000215,0,0,47530,101850,747055,0,0,45955,159265,136537,0,300000,2020-9
KH-0000000216,0,0,0,130000,0,0,31500,85964,201180,135000,0,300000,2020-9
KH-0000000217,772120,0,0,666948,71272,0,0,495854,1067687,133162,0,1300000,2020-9
KH-0000000218,115000,251500,80000,222227,10875,0,75000,128121,292080,130800,143000,600000,2020-9
KH-0000000219,0,0,21000,36000,0,0,0,10320,0,130560,0,100000,2020-9
KH-0000000220,135850,102600,151050,64600,1130280,0,237500,147323,464908,130174,0,1200000,2020-9
KH-0000000221,0,22000,0,0,67405,0,0,51024,0,130000,0,100000,2020-9
KH-0000000222,0,0,0,0,327147,0,0,31800,0,130000,0,100000,2020-9
KH-0000000223,0,0,98000,0,352470,0,0,43777,0,129580,0,100000,2020-9
KH-0000000224,44000,41000,70000,0,458731,0,152000,22070,476518,128700,35000,500000,2020-9
KH-0000000225,0,0,63000,58000,0,0,0,153511,62328,128700,0,400000,2020-9
KH-0000000226,12610,0,129010,0,783470,0,43650,20900,0,128506,0,200000,2020-9
KH-0000000227,0,0,0,15520,0,0,9700,33824,0,128273,0,100000,2020-9
KH-0000000228,0,0,0,145000,0,0,0,64190,131050,127600,0,200000,2020-9
KH-0000000229,0,50000,0,400088,97550,0,338000,165601,420860,127100,74000,900000,2020-9
KH-0000000230,153260,15520,40061,164286,686354,0,0,123846,97000,126973,0,500000,2020-9
KH-0000000231,0,0,0,139300,22952,0,0,16005,0,126600,0,100000,2020-9
KH-0000000232,0,0,0,185270,60945,0,0,0,190820,126480,0,200000,2020-9
KH-0000000233,0,0,63000,251480,60975,0,0,27360,51000,125400,0,100000,2020-9
KH-0000000234,0,0,95000,0,57372,0,65000,3640,0,125400,0,100000,2020-9
KH-0000000235,88000,0,84000,33000,94520,0,60000,162696,0,124800,200000,400000,2020-9
KH-0000000236,0,18000,0,135460,0,0,0,78021,0,124200,0,100000,2020-9
KH-0000000237,0,412000,53000,389058,407305,0,0,0,253470,123120,0,400000,2020-9
KH-0000000238,0,0,0,0,136000,0,0,87898,0,122400,0,100000,2020-9
KH-0000000239,0,0,0,0,606027,0,0,13200,146060,121300,0,200000,2020-9
KH-0000000240,0,0,0,22000,0,0,0,0,0,121200,0,100000,2020-9
KH-0000000241,0,0,0,0,0,0,0,29550,0,121000,0,200000,2020-9
KH-0000000242,0,0,0,0,437305,0,0,153305,0,121000,0,100000,2020-9
KH-0000000243,0,0,205000,333680,103328,0,0,298526,298280,120720,0,600000,2020-9
KH-0000000244,0,0,22500,74490,229730,0,0,35000,104160,120600,0,100000,2020-9
KH-0000000245,0,59849,0,85080,953610,0,50440,475446,815396,120571,27160,700000,2020-9
KH-0000000246,0,0,0,24000,0,0,0,25940,0,120360,0,100000,2020-9
KH-0000000247,0,54000,0,0,0,0,0,0,0,120280,0,100000,2020-9
KH-0000000248,0,0,0,0,0,0,0,0,0,118728,0,100000,2020-9
KH-0000000249,183330,13580,113490,0,920147,0,11640,98824,0,117370,0,700000,2020-9
KH-0000000250,0,0,0,0,0,0,0,0,0,115320,0,100000,2020-9
KH-0000000251,0,0,0,0,0,0,0,52000,0,115260,0,100000,2020-9
KH-0000000252,0,0,98000,0,135450,0,70000,106676,0,113760,120000,100000,2020-9
KH-0000000253,0,0,0,0,97900,0,75000,26964,64380,113220,0,100000,2020-9
KH-0000000254,63000,56000,216000,149000,179608,0,62500,53550,275040,111240,0,500000,2020-9
KH-0000000255,0,0,0,0,0,0,0,59536,0,111000,0,100000,2020-9
KH-0000000256,24000,0,0,0,429780,0,0,53920,0,110980,65000,200000,2020-9
KH-0000000257,0,0,0,0,0,0,0,197681,193200,110980,0,100000,2020-9
KH-0000000258,0,0,0,0,0,0,0,37965,0,110920,0,100000,2020-9
KH-0000000259,0,15520,0,87193,205355,0,62080,69465,259554,109979,67900,400000,2020-9
KH-0000000260,0,0,0,0,0,0,0,13632,0,107380,0,100000,2020-9
KH-0000000261,0,0,0,66000,0,0,0,6882,0,107100,0,100000,2020-9
KH-0000000262,0,0,0,128294,40290,0,0,26661,0,106700,0,200000,2020-9
KH-0000000263,0,105000,325000,22860,751103,0,0,498404,870080,106080,0,1300000,2020-9
KH-0000000264,0,0,35000,0,0,0,0,0,0,105000,0,100000,2020-9
KH-0000000265,0,0,98000,0,0,0,25000,65557,62650,105000,0,100000,2020-9
KH-0000000266,0,0,67000,0,82740,0,47000,21106,320880,104160,0,300000,2020-9
KH-0000000267,0,0,248000,529000,0,0,139000,121909,208452,102920,0,200000,2020-9
KH-0000000268,0,0,0,88000,0,0,0,0,0,101200,0,100000,2020-9
KH-0000000269,10670,0,114460,0,475376,0,87300,129401,85515,101035,0,300000,2020-9
KH-0000000270,0,0,0,0,57290,0,0,9920,0,100000,0,100000,2020-9
KH-0000000271,0,70000,122900,187650,0,0,0,127913,219130,100000,26000,400000,2020-9
KH-0000000272,26000,16000,0,136000,91523,0,0,72674,0,100000,48000,300000,2020-9
KH-0000000273,0,0,0,0,0,0,0,37620,0,100000,0,100000,2020-9
KH-0000000274,0,0,0,0,0,0,0,20344,0,100000,0,100000,2020-9
KH-0000000275,0,0,0,145015,0,0,0,0,0,100000,0,100000,2020-9
KH-0000000276,0,14000,0,89758,0,0,0,0,0,100000,0,100000,2020-9
KH-0000000277,0,0,0,19527,26112,0,0,23196,0,100000,0,200000,2020-9
KH-0000000278,0,127000,216000,287274,401370,0,0,10000,0,100000,0,500000,2020-9
KH-0000000279,0,0,0,194830,494003,0,0,10290,0,100000,0,100000,2020-9
KH-0000000280,11000,213130,0,14550,1206786,0,0,389727,506068,99710,0,700000,2020-9
KH-0000000281,0,0,0,0,0,0,95000,15160,0,99600,0,100000,2020-9
KH-0000000282,0,0,0,0,79950,0,0,39036,174200,97920,0,200000,2020-9
KH-0000000283,0,0,0,0,0,0,49000,0,0,97920,0,100000,2020-9
KH-0000000284,46560,0,0,430321,121250,0,84390,13505,266284,97000,159080,300000,2020-9
KH-0000000285,0,0,0,0,55425,0,0,63977,0,94600,0,200000,2020-9
KH-0000000286,0,52000,0,26000,77220,0,0,23970,0,94240,0,200000,2020-9
KH-0000000287,272000,43000,0,33305,0,0,46075,109512,0,92820,75000,200000,2020-9
KH-0000000288,0,62000,297000,0,60520,0,0,17312,0,91080,0,100000,2020-9
KH-0000000289,46560,0,0,9700,579017,0,140650,50925,97000,89628,126100,300000,2020-9
KH-0000000290,71780,0,36860,138824,293039,0,0,126466,1147737,87203,0,500000,2020-9
KH-0000000291,0,0,140650,0,0,0,0,0,97000,87067,0,100000,2020-9
KH-0000000292,11000,20000,0,120000,38025,0,0,40775,30060,81400,0,200000,2020-9
KH-0000000293,0,0,0,0,0,0,0,24060,0,81220,0,100000,2020-9
KH-0000000294,0,0,164000,192600,0,0,0,14272,0,80300,48000,300000,2020-9
KH-0000000295,37000,0,0,17000,111186,0,0,27808,0,79200,0,100000,2020-9
KH-0000000296,0,0,0,218487,183215,0,0,271330,100000,79200,16000,700000,2020-9
KH-0000000297,0,0,0,0,249540,0,0,0,0,75900,0,100000,2020-9
KH-0000000298,0,0,0,0,81816,0,0,0,0,74520,50000,100000,2020-9
KH-0000000299,0,0,0,0,0,0,0,11655,0,72600,0,100000,2020-9
KH-0000000300,0,25000,0,276090,346437,0,0,59830,338178,66000,61000,700000,2020-9
KH-0000000301,0,0,0,0,0,0,0,88154,0,63800,0,100000,2020-9
KH-0000000302,0,0,0,0,39525,0,0,12780,0,61200,35000,100000,2020-9
KH-0000000303,0,0,0,49000,0,0,0,66096,60000,60000,0,200000,2020-9
KH-0000000304,0,145000,0,0,0,0,0,0,0,60000,0,100000,2020-9
KH-0000000305,0,0,89000,0,0,0,0,0,0,60000,0,100000,2020-9
KH-0000000306,0,0,0,0,0,0,0,0,0,60000,0,100000,2020-9
KH-0000000307,0,0,0,140000,377894,0,50000,155376,0,60000,169000,300000,2020-9
KH-0000000308,0,75000,0,179195,0,0,0,31374,0,53040,0,200000,2020-9
KH-0000000309,0,0,26000,26000,0,0,0,45992,23760,52000,0,200000,2020-9
KH-0000000310,352000,0,0,334972,460920,0,10000,21120,0,52000,0,600000,2020-9
KH-0000000311,13000,35000,0,130000,122100,0,0,71170,0,52000,0,100000,2020-9
KH-0000000312,0,0,30000,50000,145350,0,0,10000,0,52000,40000,100000,2020-9
KH-0000000313,153000,135000,0,428929,24240,0,0,110317,0,52000,13000,400000,2020-9
KH-0000000314,0,0,33950,36223,288673,0,30070,366654,170274,50440,48500,1200000,2020-9
KH-0000000315,0,0,4656,353080,808195,0,0,0,125906,44669,145500,600000,2020-9
KH-0000000316,0,717800,0,53350,0,0,0,99228,0,27160,48500,500000,2020-9
KH-0000000317,0,0,0,0,0,0,0,0,0,26000,0,100000,2020-9
KH-0000000318,0,0,0,0,247673,0,0,37342,0,0,0,100000,2020-9
KH-0000000319,0,0,0,0,126420,0,0,62316,53802,0,0,200000,2020-9
KH-0000000320,0,50000,0,0,337780,0,0,58120,0,0,0,200000,2020-9
