code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000055,0,0,0,0,0,0,0,0,0,468060,0,200000,2020-3
KH-0000000056,0,346000,0,110980,128462,36000,0,234452,909015,457080,0,900000,2020-3
KH-0000000057,0,0,0,718715,384184,0,0,71980,0,435160,128000,400000,2020-3
KH-0000000058,0,194000,24250,349683,1434636,0,194000,175894,239467,429710,110580,500000,2020-3
KH-0000000059,0,0,0,60000,17279,0,0,0,0,426360,0,100000,2020-3
KH-0000000060,31040,150350,266750,640580,492278,0,165870,137358,927404,425830,223100,1300000,2020-3
KH-0000000061,0,0,0,0,339650,0,0,0,0,425000,0,200000,2020-3
KH-0000000062,0,0,0,0,285000,0,0,0,0,423500,0,100000,2020-3
KH-0000000063,0,0,0,127828,422983,0,0,146742,815018,419040,108640,400000,2020-3
KH-0000000064,215000,0,0,0,126831,0,0,0,0,407600,35000,100000,2020-3
KH-0000000065,0,0,0,0,0,0,0,0,0,406880,0,100000,2020-3
KH-0000000066,37000,52000,0,109600,546578,0,0,157826,598550,404500,65000,600000,2020-3
KH-0000000067,0,0,0,130000,69420,0,45000,0,0,401160,0,200000,2020-3
KH-0000000068,0,0,0,0,166665,0,0,0,0,400000,0,100000,2020-3
KH-0000000069,0,0,67900,812329,526519,0,50440,76630,1621564,384586,0,400000,2020-3
KH-0000000070,0,0,0,160000,247325,0,0,0,0,384000,0,200000,2020-3
KH-0000000071,0,0,0,72000,0,0,0,0,220000,384000,0,100000,2020-3
KH-0000000072,0,0,220000,0,1173781,0,0,0,0,375150,0,400000,2020-3
KH-0000000073,314280,0,0,95690,1275270,0,43650,139903,291000,353080,0,1200000,2020-3
KH-0000000074,0,0,0,224000,0,0,0,0,0,351000,0,100000,2020-3
KH-0000000075,0,0,0,100000,0,0,0,0,0,348865,0,100000,2020-3
KH-0000000076,30000,35000,0,0,352142,0,0,163238,62328,348760,13000,600000,2020-3
KH-0000000077,0,0,0,270000,164460,0,0,38465,0,346770,0,300000,2020-3
KH-0000000078,0,95000,110000,0,862950,0,0,33715,99450,338250,169000,400000,2020-3
KH-0000000079,0,0,0,601770,734545,0,0,275972,16000,336595,0,500000,2020-3
KH-0000000080,0,0,0,0,0,0,0,0,0,336000,0,100000,2020-3
KH-0000000081,0,0,0,0,112250,0,54500,12990,145265,333640,0,100000,2020-3
KH-0000000082,0,0,0,0,342110,0,0,119715,469481,332050,0,200000,2020-3
KH-0000000083,210490,19400,24580,480500,28410,0,0,277600,1617262,331483,261900,500000,2020-3
KH-0000000084,0,0,0,0,0,0,0,0,0,325380,0,100000,2020-3
KH-0000000085,0,0,372310,259588,837761,0,411280,271720,771652,323204,291000,300000,2020-3
KH-0000000086,0,0,0,186400,0,0,0,0,0,313200,0,100000,2020-3
KH-0000000087,0,504400,0,107010,170720,0,0,39959,594600,312806,0,300000,2020-3
KH-0000000088,0,0,7700,0,0,0,0,0,0,301220,0,100000,2020-3
KH-0000000089,0,0,0,64000,0,0,0,0,90240,300000,0,100000,2020-3
KH-0000000090,128040,33950,43650,889976,242704,0,194000,228365,1648990,298624,33950,800000,2020-3
KH-0000000091,0,150000,110000,0,0,0,47000,19650,66240,298500,0,100000,2020-3
KH-0000000092,0,0,22000,256750,0,0,0,127806,63752,292810,0,200000,2020-3
KH-0000000093,0,179450,0,650385,1780631,0,186240,0,0,279569,0,400000,2020-3
KH-0000000094,0,0,0,130000,0,0,0,20628,0,277780,0,100000,2020-3
KH-0000000095,71780,0,0,148200,214855,0,0,36771,218236,272783,0,300000,2020-3
KH-0000000096,0,0,18000,0,26310,0,0,21420,0,270800,0,100000,2020-3
KH-0000000097,0,384120,0,174303,214736,0,252200,311100,55610,267497,277420,1200000,2020-3
KH-0000000098,51000,20000,107000,660640,0,0,138000,136135,0,266710,83000,1300000,2020-3
KH-0000000099,0,0,0,31809,0,0,0,30830,142600,266600,0,200000,2020-3
KH-0000000100,0,0,0,38750,668938,0,260000,4650,0,263160,0,200000,2020-3
KH-0000000101,0,0,26000,18000,0,0,0,20000,0,261690,190000,200000,2020-3
KH-0000000102,0,0,66000,12000,33530,0,0,12096,0,258300,0,200000,2020-3
KH-0000000103,0,0,0,73000,50050,0,0,0,0,258000,0,100000,2020-3
KH-0000000104,0,0,0,0,0,0,0,0,0,254740,0,100000,2020-3
KH-0000000105,0,0,140000,340000,905705,0,0,0,0,254560,0,300000,2020-3
KH-0000000106,0,1533510,122300,0,490689,0,264100,1238034,1407408,253094,0,1900000,2020-3
KH-0000000107,357790,0,5839,1055528,1365879,0,0,303202,223702,252200,375390,1500000,2020-3
KH-0000000108,0,0,0,137700,0,22000,0,9300,0,244000,0,100000,2020-3
KH-0000000109,0,0,63000,0,96560,0,0,36840,305863,244000,0,400000,2020-3
KH-0000000110,82000,0,0,160000,102180,0,0,0,0,244000,16000,100000,2020-3
KH-0000000111,53350,106700,106700,148313,1855219,140650,0,14405,470338,239415,25220,500000,2020-3
KH-0000000112,0,1505750,0,36490,3744393,0,0,67132,2543026,238441,0,900000,2020-3
KH-0000000113,188180,0,0,750586,249280,0,0,352028,260930,233236,220190,300000,2020-3
KH-0000000114,0,0,0,354472,1019179,0,0,46676,48481,229609,0,300000,2020-3
KH-0000000115,0,205000,32000,0,0,0,0,13470,0,226180,0,100000,2020-3
KH-0000000116,0,0,245000,0,0,0,0,0,0,220170,0,200000,2020-3
KH-0000000117,0,0,0,0,0,0,0,0,1431563,216240,0,1200000,2020-3
KH-0000000118,0,0,0,0,0,0,0,102136,255251,216200,0,600000,2020-3
KH-0000000119,0,0,0,155000,0,0,404000,13710,0,214500,0,200000,2020-3
KH-0000000120,0,0,0,121000,134153,55000,0,34124,158000,214200,78000,300000,2020-3
KH-0000000121,148000,0,0,0,106000,0,0,0,0,214150,270000,100000,2020-3
KH-0000000122,0,0,0,0,84450,0,0,16328,0,212160,0,100000,2020-3
KH-0000000123,0,0,79000,0,135000,0,0,0,0,210110,0,200000,2020-3
KH-0000000124,0,0,0,50841,109830,0,0,15012,0,209300,0,200000,2020-3
KH-0000000125,0,0,0,269000,0,0,0,103425,237130,204700,0,300000,2020-3
KH-0000000126,0,427000,45000,117344,618195,0,0,140474,258650,202560,0,600000,2020-3
KH-0000000127,0,0,27000,0,0,0,65000,0,0,200100,0,100000,2020-3
KH-0000000128,0,711980,63050,0,294298,97970,0,0,293910,196891,0,400000,2020-3
KH-0000000129,0,194000,243000,1228067,168250,0,286650,220354,318116,196170,95000,700000,2020-3
KH-0000000130,0,0,0,0,0,0,0,31525,0,195940,0,100000,2020-3
KH-0000000131,0,99000,60000,170000,0,0,0,0,83202,192000,0,100000,2020-3
KH-0000000132,0,50000,79000,0,0,0,0,0,0,192000,0,100000,2020-3
KH-0000000133,0,88735,55000,205000,710880,0,65000,0,0,192000,39000,400000,2020-3
KH-0000000134,0,0,0,0,247490,0,0,0,183488,192000,0,300000,2020-3
KH-0000000135,0,0,0,0,0,0,0,0,46000,192000,0,100000,2020-3
KH-0000000136,0,0,0,18538,0,0,0,0,0,192000,0,100000,2020-3
KH-0000000137,0,0,0,0,290280,0,12000,106263,503960,192000,0,700000,2020-3
KH-0000000138,0,75000,0,148000,0,0,0,29540,85500,192000,0,200000,2020-3
KH-0000000139,215000,0,0,0,286220,0,12000,0,0,192000,0,100000,2020-3
KH-0000000140,0,234740,189150,203700,96522,53350,0,379468,912763,187647,145500,900000,2020-3
KH-0000000141,0,0,101850,235007,0,0,0,52113,106700,186124,0,100000,2020-3
KH-0000000142,0,260000,0,0,270885,0,0,0,0,185730,0,100000,2020-3
KH-0000000143,0,0,60000,787782,2108732,0,92150,0,28809,180158,580060,500000,2020-3
KH-0000000144,0,50440,33950,15520,350922,0,0,135542,146752,179450,25220,600000,2020-3
KH-0000000145,0,92180,57000,45000,37290,0,45000,48944,214200,177120,0,400000,2020-3
KH-0000000146,0,0,63000,75000,238390,0,0,49463,0,177100,0,200000,2020-3
KH-0000000147,0,0,26000,394375,228463,0,52000,41190,226350,177000,50000,300000,2020-3
KH-0000000148,0,0,73745,60000,0,0,0,17672,0,172500,0,200000,2020-3
KH-0000000149,0,0,0,0,102050,0,0,104496,45000,171350,0,100000,2020-3
KH-0000000150,0,120000,0,292000,554045,0,138000,69615,118560,170080,0,600000,2020-3
KH-0000000151,178200,0,58500,32670,209921,0,234000,101547,907959,168264,28800,700000,2020-3
KH-0000000152,0,0,0,0,0,0,0,0,531170,166750,0,200000,2020-3
KH-0000000153,0,98940,200722,72557,113539,0,0,9778,0,166287,0,300000,2020-3
KH-0000000154,37000,0,0,0,0,0,0,22379,169360,166050,0,200000,2020-3
KH-0000000155,0,0,70000,0,0,0,0,0,0,166050,0,100000,2020-3
KH-0000000156,218250,121250,40740,151914,1110345,0,205640,99115,276130,155481,284210,400000,2020-3
KH-0000000157,0,107185,0,92150,0,0,169750,20087,161990,153260,29100,200000,2020-3
KH-0000000158,0,28000,89000,178020,135000,0,0,94770,0,152950,0,100000,2020-3
KH-0000000159,0,0,0,182000,48200,0,0,0,0,151800,0,100000,2020-3
KH-0000000160,0,102000,111000,0,7975,0,0,45005,119920,145600,0,200000,2020-3
KH-0000000161,0,0,0,0,0,0,0,14100,0,145000,0,100000,2020-3
KH-0000000162,162000,0,0,13000,0,0,0,39684,0,144840,39000,200000,2020-3
KH-0000000163,0,0,0,0,0,0,0,0,0,144000,0,100000,2020-3
KH-0000000164,0,0,0,0,0,0,0,49520,100000,143910,0,100000,2020-3
KH-0000000165,0,0,0,0,0,0,0,35298,0,142680,0,100000,2020-3
KH-0000000166,0,0,0,75120,0,0,35000,18690,216000,139200,0,200000,2020-3
KH-0000000167,0,0,0,0,52080,0,0,5625,0,138750,0,100000,2020-3
KH-0000000168,0,0,47530,91675,491311,0,0,69244,0,138322,0,700000,2020-3
KH-0000000169,0,0,0,96915,523613,0,0,75584,914852,134550,0,500000,2020-3
KH-0000000170,0,0,0,30000,0,0,0,0,0,134000,0,100000,2020-3
KH-0000000171,81000,62000,70000,290470,580325,0,12000,52500,0,132000,100000,300000,2020-3
KH-0000000172,58200,846810,82450,43650,0,0,0,34794,0,131241,0,500000,2020-3
KH-0000000173,89000,0,0,0,286240,0,0,0,0,129490,50000,100000,2020-3
KH-0000000174,0,0,0,0,0,0,0,0,0,129150,0,100000,2020-3
KH-0000000175,0,0,0,0,0,0,0,0,0,129150,0,100000,2020-3
KH-0000000176,0,0,0,0,0,0,0,0,0,123000,0,100000,2020-3
KH-0000000177,0,0,0,14550,0,0,0,12804,76843,122220,0,200000,2020-3
KH-0000000178,0,137900,154230,570360,439742,0,19400,105126,205891,120540,16000,400000,2020-3
KH-0000000179,0,0,0,0,0,0,0,24580,160160,118800,0,100000,2020-3
KH-0000000180,0,0,0,199520,162800,0,0,27290,0,117040,0,100000,2020-3
KH-0000000181,0,0,85360,140947,1058494,0,35000,350537,0,115000,33950,700000,2020-3
KH-0000000182,0,0,0,0,167265,0,0,13350,0,114760,0,300000,2020-3
KH-0000000183,0,0,0,35000,0,0,0,24960,0,113400,0,100000,2020-3
KH-0000000184,0,0,0,26000,47450,0,0,24444,129858,111600,0,200000,2020-3
KH-0000000185,0,12000,31000,110000,0,55000,0,32502,1022700,111530,0,400000,2020-3
KH-0000000186,0,0,0,0,0,0,0,13650,185000,108000,0,100000,2020-3
KH-0000000187,0,0,0,0,0,0,0,0,0,104000,0,100000,2020-3
KH-0000000188,0,0,0,57000,0,18000,0,35700,476274,104000,0,500000,2020-3
KH-0000000189,0,0,0,15000,296369,0,0,49225,0,103800,95000,300000,2020-3
KH-0000000190,22000,0,0,205000,216893,55000,0,13470,83980,103000,78000,200000,2020-3
KH-0000000191,0,0,0,88200,0,55000,0,73010,0,102220,0,400000,2020-3
KH-0000000192,0,0,0,347988,1087450,0,0,0,724154,101501,128040,500000,2020-3
KH-0000000193,0,156000,0,165669,0,0,0,0,0,100000,0,100000,2020-3
KH-0000000194,35000,0,63000,217861,70650,0,0,14868,157320,100000,214000,100000,2020-3
KH-0000000195,0,0,0,0,0,0,0,31212,0,100000,0,100000,2020-3
KH-0000000196,0,0,0,0,0,0,0,2760,0,99015,0,100000,2020-3
KH-0000000197,0,0,0,0,54132,0,0,15832,110080,99015,0,200000,2020-3
KH-0000000198,0,57000,0,0,0,0,0,0,0,98820,0,100000,2020-3
KH-0000000199,0,18000,0,35626,0,0,0,37860,0,98530,0,100000,2020-3
KH-0000000200,0,0,0,0,0,0,0,13026,0,97740,0,100000,2020-3
KH-0000000201,0,0,0,297577,4021903,0,43650,400465,0,97000,0,1500000,2020-3
KH-0000000202,614010,0,25220,1177580,1311571,0,29585,367292,205374,97000,160050,1500000,2020-3
KH-0000000203,0,0,0,0,0,0,0,43650,49932,96120,0,100000,2020-3
KH-0000000204,0,0,0,177000,0,0,0,12000,0,95040,0,100000,2020-3
KH-0000000205,0,0,0,31000,45585,0,0,9000,0,95000,39000,100000,2020-3
KH-0000000206,0,0,0,0,0,0,49000,0,0,94000,0,100000,2020-3
KH-0000000207,0,230000,0,39000,69875,0,40000,69920,0,93420,0,700000,2020-3
KH-0000000208,0,282270,61110,297829,1062644,0,266750,182808,0,93236,169750,1000000,2020-3
KH-0000000209,0,0,0,0,0,0,0,0,62780,92250,13000,200000,2020-3
KH-0000000210,0,28000,0,0,281465,0,0,0,0,90000,0,100000,2020-3
KH-0000000211,0,0,0,135000,140350,0,0,0,0,89900,0,100000,2020-3
KH-0000000212,170000,15000,35000,0,0,0,0,0,0,89790,0,100000,2020-3
KH-0000000213,0,0,0,0,182040,15000,0,35665,0,89175,0,100000,2020-3
KH-0000000214,0,0,0,0,23250,0,0,0,0,86640,0,100000,2020-3
KH-0000000215,0,0,0,104000,0,0,0,0,0,86180,0,100000,2020-3
KH-0000000216,0,0,0,0,0,0,0,52170,50400,86100,0,200000,2020-3
KH-0000000217,0,0,0,0,0,0,0,0,0,85680,0,100000,2020-3
KH-0000000218,0,0,0,0,15690,0,0,0,0,83600,0,100000,2020-3
KH-0000000219,0,0,0,0,155918,0,0,0,0,81650,0,100000,2020-3
KH-0000000220,0,70810,0,40740,317821,0,47530,122652,441971,81131,37830,400000,2020-3
KH-0000000221,0,0,0,0,0,0,0,0,0,73440,0,100000,2020-3
KH-0000000222,0,62000,0,0,0,0,0,11330,0,72450,0,100000,2020-3
KH-0000000223,0,0,0,0,51625,0,0,0,0,60000,0,100000,2020-3
KH-0000000224,0,76500,0,62250,0,0,45000,50184,297124,57630,0,400000,2020-3
KH-0000000225,0,0,0,0,94265,0,200000,0,0,52000,0,300000,2020-3
KH-0000000226,22000,0,0,135000,0,0,0,101930,384420,52000,139000,300000,2020-3
KH-0000000227,0,0,0,10000,0,0,0,0,0,52000,0,100000,2020-3
KH-0000000228,0,0,0,151318,0,0,0,32400,0,52000,0,300000,2020-3
KH-0000000229,0,17000,0,0,0,0,0,12000,290101,52000,0,300000,2020-3
KH-0000000230,87000,0,0,116880,0,0,32000,0,156620,52000,0,100000,2020-3
KH-0000000231,0,32000,0,0,0,0,0,14250,110000,52000,50000,100000,2020-3
KH-0000000232,142000,0,0,215000,510550,0,0,164725,531200,42000,30000,500000,2020-3
KH-0000000233,280000,61000,519000,758800,0,0,0,294825,0,40000,290000,600000,2020-3
KH-0000000234,0,32000,0,263850,0,0,12000,0,0,39000,0,100000,2020-3
KH-0000000235,0,67000,0,0,0,0,0,5370,0,26000,18000,100000,2020-3
KH-0000000236,0,0,0,217377,35890,0,0,30311,0,0,0,100000,2020-3
KH-0000000237,0,0,0,202500,442333,130000,0,198672,0,0,0,300000,2020-3
KH-0000000238,0,187000,0,15000,73440,0,0,74552,0,0,52000,200000,2020-3
KH-0000000239,0,0,145500,291000,353715,126100,0,125119,459437,0,25220,500000,2020-3
KH-0000000240,108000,0,70000,45000,0,0,0,0,300000,0,13000,400000,2020-3
KH-0000000241,0,0,0,30000,203755,0,0,0,0,0,0,100000,2020-3
KH-0000000242,0,0,4550,90000,0,0,50000,0,0,0,0,200000,2020-3
KH-0000000243,0,150000,70000,0,0,0,0,0,0,0,0,100000,2020-3
KH-0000000244,0,15000,0,0,115660,0,0,0,0,0,0,100000,2020-3
KH-0000000245,563570,29100,166840,141620,39043,0,0,216943,0,0,0,400000,2020-3
KH-0000000246,0,0,0,0,185900,0,0,0,0,0,0,100000,2020-3
KH-0000000247,0,150000,65000,60000,1014425,0,0,0,0,0,82000,300000,2020-3
KH-0000000248,0,0,0,0,139445,0,0,0,0,0,0,100000,2020-3
KH-0000000249,0,179450,0,631422,45420,0,0,103654,343239,0,0,900000,2020-3
KH-0000000250,26000,0,0,0,70825,0,0,0,0,0,0,100000,2020-3
KH-0000000251,65000,76000,79000,18000,225815,0,62000,28349,24108,0,78000,400000,2020-3
KH-0000000252,0,0,79000,0,0,0,0,13140,0,0,0,100000,2020-3
KH-0000000253,0,0,0,58200,0,0,0,0,300661,0,0,100000,2020-3
KH-0000000254,0,115000,0,59000,212590,0,0,47070,260050,0,0,200000,2020-3
KH-0000000255,0,0,0,72140,933424,0,0,63382,0,0,0,500000,2020-3
KH-0000000256,0,0,0,0,120015,0,0,20335,0,0,0,100000,2020-3
KH-0000000257,0,0,0,0,460796,0,45000,0,0,0,0,200000,2020-3
KH-0000000258,0,0,33950,214467,354124,0,0,422016,2017288,0,15520,1400000,2020-3
KH-0000000259,0,0,0,30000,634683,0,0,19215,127600,0,0,400000,2020-3
KH-0000000260,0,0,117000,0,0,0,0,0,0,0,0,100000,2020-3
KH-0000000261,358237,50440,0,184300,1600763,0,0,98433,518344,0,111587,800000,2020-3
KH-0000000262,0,0,0,126100,90637,0,0,12149,0,0,0,100000,2020-3
KH-0000000263,0,0,0,0,161585,0,0,0,0,0,0,100000,2020-3
KH-0000000264,0,68870,0,83716,980625,53350,0,277963,374626,0,0,1200000,2020-3
KH-0000000265,0,0,0,61000,54210,0,0,11520,0,0,0,100000,2020-3
KH-0000000266,0,0,0,0,258112,0,0,0,0,0,0,100000,2020-3
KH-0000000267,0,0,0,0,0,0,0,0,41760,0,0,100000,2020-3
KH-0000000268,0,19400,0,164900,879320,0,0,113388,114994,0,0,400000,2020-3
KH-0000000269,162000,56000,0,26000,34800,0,0,0,0,0,200000,100000,2020-3
KH-0000000270,74000,0,58000,0,0,0,0,12640,0,0,0,200000,2020-3
KH-0000000271,0,0,0,69250,390002,0,49000,0,0,0,78000,200000,2020-3
KH-0000000272,0,0,35000,0,347271,0,0,16660,0,0,0,100000,2020-3
KH-0000000273,0,23000,0,13000,0,0,0,0,0,0,0,100000,2020-3
KH-0000000274,0,0,0,59750,0,0,0,0,295000,0,0,100000,2020-3
KH-0000000275,0,0,85000,23000,0,0,0,0,0,0,32000,100000,2020-3
KH-0000000276,0,52000,0,25000,269125,65000,0,7395,0,0,0,100000,2020-3
KH-0000000277,0,0,210000,11583,46960,0,0,0,0,0,0,100000,2020-3
KH-0000000278,0,0,135000,0,0,0,0,0,0,0,0,100000,2020-3
KH-0000000279,378300,0,0,0,747341,0,0,0,0,0,0,200000,2020-3
KH-0000000280,0,0,0,0,188330,0,0,0,340000,0,0,100000,2020-3
KH-0000000281,0,0,0,0,23610,0,0,14930,0,0,0,100000,2020-3
KH-0000000282,0,0,0,0,45942,0,0,13200,0,0,0,100000,2020-3
KH-0000000283,0,0,0,52000,274090,0,0,0,0,0,0,300000,2020-3
KH-0000000284,15000,0,0,45500,131783,0,0,0,0,0,0,100000,2020-3
KH-0000000285,0,0,0,38800,0,0,0,9506,0,0,48500,100000,2020-3
KH-0000000286,0,0,0,47000,0,0,0,78600,354958,0,0,100000,2020-3
KH-0000000287,0,0,0,0,333640,0,0,30240,252840,0,0,100000,2020-3
KH-0000000288,17000,0,0,0,300380,0,0,0,0,0,0,100000,2020-3
KH-0000000289,0,75000,0,24000,0,0,0,0,0,0,0,100000,2020-3
KH-0000000290,0,0,0,0,0,0,0,0,48922,0,0,100000,2020-3
KH-0000000291,0,66000,0,27489,0,0,0,0,0,0,0,100000,2020-3
KH-0000000292,0,0,0,0,158815,0,0,0,0,0,0,100000,2020-3
KH-0000000293,77000,0,0,0,45570,0,98000,0,0,0,0,200000,2020-3
KH-0000000294,0,14000,0,135000,62190,0,45000,52615,340550,0,16000,400000,2020-3
KH-0000000295,0,60000,56000,0,0,0,0,0,0,0,0,100000,2020-3
KH-0000000296,57000,0,25000,52000,0,0,157000,119555,119848,0,26000,300000,2020-3
KH-0000000297,0,0,0,0,628470,0,0,0,0,0,0,100000,2020-3
KH-0000000298,0,0,0,0,191000,0,0,0,0,0,0,100000,2020-3
KH-0000000299,0,0,25000,0,308845,0,0,0,0,0,0,200000,2020-3
KH-0000000300,0,20000,0,0,0,0,0,101612,0,0,0,100000,2020-3
KH-0000000301,0,0,0,436117,788380,0,0,34470,85986,0,0,500000,2020-3
KH-0000000302,67000,150000,0,0,0,0,0,0,0,0,0,100000,2020-3
KH-0000000303,85360,0,0,1474400,764162,0,143560,1082987,0,0,0,900000,2020-3
KH-0000000304,0,0,104000,18000,378805,0,49000,45263,266490,0,0,100000,2020-3
KH-0000000305,0,68000,90000,123000,0,0,0,36442,202164,0,0,200000,2020-3
KH-0000000306,0,0,0,0,188530,0,0,0,0,0,0,200000,2020-3
KH-0000000307,0,0,0,339300,0,0,0,0,0,0,0,200000,2020-3
KH-0000000308,0,0,0,0,72600,0,0,77860,0,0,0,100000,2020-3
KH-0000000309,0,0,0,0,72500,0,0,0,0,0,0,100000,2020-3
KH-0000000310,44000,231460,201000,0,229520,0,210000,31848,0,0,312000,200000,2020-3
KH-0000000311,0,140000,0,0,0,0,0,88546,0,0,50000,100000,2020-3
KH-0000000312,0,55290,0,171845,100323,0,0,28936,512024,0,0,300000,2020-3
KH-0000000313,0,0,0,304289,344164,0,50440,18368,336348,0,0,300000,2020-3
KH-0000000314,0,127000,0,0,37740,0,0,25410,94000,0,0,200000,2020-3
KH-0000000315,0,14000,0,221931,0,0,0,174090,538150,0,0,1000000,2020-3
KH-0000000316,0,0,0,0,66735,0,0,0,0,0,0,100000,2020-3
KH-0000000317,0,0,0,0,0,0,0,0,0,0,93000,100000,2020-3
KH-0000000318,0,0,0,0,187442,0,20000,0,0,0,0,100000,2020-3
KH-0000000319,0,0,0,0,119115,0,0,0,0,0,0,100000,2020-3
KH-0000000320,0,0,0,0,115850,0,0,23400,0,0,0,100000,2020-3
KH-0000000321,0,0,55000,15000,49910,0,0,13500,127342,0,0,200000,2020-3
KH-0000000322,0,0,0,0,263024,0,0,0,0,0,0,100000,2020-3
KH-0000000323,0,0,0,18699,128620,0,0,0,0,0,0,100000,2020-3
KH-0000000324,0,0,0,23000,93685,0,0,157381,0,0,0,200000,2020-3
KH-0000000325,0,34000,0,80000,0,0,0,0,0,0,0,100000,2020-3
KH-0000000326,0,0,76630,33950,0,0,0,9700,42920,0,0,100000,2020-3
