code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000047,149380,0,7421,111434,785351,0,19400,0,0,0,0,200000,2020-5
KH-0000000048,105000,92000,178360,66000,777465,0,145000,55930,450240,246640,0,1200000,2020-5
KH-0000000049,0,0,0,106880,766255,0,0,0,0,436560,16000,300000,2020-5
KH-0000000050,0,0,0,0,765000,0,0,0,0,0,0,200000,2020-5
KH-0000000051,0,22000,0,215652,763460,0,0,60000,141496,0,0,300000,2020-5
KH-0000000052,0,0,0,0,759660,0,104000,8840,0,0,0,200000,2020-5
KH-0000000053,0,130950,11058,331740,755233,0,0,34458,1016754,168392,0,500000,2020-5
KH-0000000054,0,0,0,179550,750385,0,0,9000,104304,144460,0,200000,2020-5
KH-0000000055,0,20370,43650,196910,720405,0,0,193013,1011202,29638,0,800000,2020-5
KH-0000000056,89000,0,110000,179512,718380,0,0,64020,451608,0,61000,300000,2020-5
KH-0000000057,0,0,0,36857,693010,128500,85000,57150,123564,556800,0,400000,2020-5
KH-0000000058,0,399640,0,235330,677916,0,0,88143,129747,444154,63050,800000,2020-5
KH-0000000059,30000,925000,0,146000,660289,0,325000,263875,905506,774860,120000,300000,2020-5
KH-0000000060,0,0,0,0,657765,0,0,0,0,0,48000,100000,2020-5
KH-0000000061,725000,30000,39000,490250,644115,0,616000,0,0,0,146000,300000,2020-5
KH-0000000062,135800,0,26190,0,643669,0,0,76442,71534,151708,176540,400000,2020-5
KH-0000000063,0,0,0,450000,639250,60000,0,18950,185600,120900,0,1000000,2020-5
KH-0000000064,0,53000,123000,494671,635110,0,85000,283338,785482,404720,0,1000000,2020-5
KH-0000000065,0,0,0,50000,633650,0,52000,0,137760,0,0,500000,2020-5
KH-0000000066,271600,56260,0,351140,629651,0,31040,132596,227640,226204,97000,500000,2020-5
KH-0000000067,283800,666000,0,279000,625869,0,0,89067,1506567,155232,43200,1100000,2020-5
KH-0000000068,0,0,0,0,622850,0,0,0,0,0,0,200000,2020-5
KH-0000000069,0,0,0,0,622840,0,0,42690,0,0,0,600000,2020-5
KH-0000000070,749000,0,0,0,614870,0,0,30282,0,0,0,100000,2020-5
KH-0000000071,0,0,0,0,613200,0,0,0,0,0,0,100000,2020-5
KH-0000000072,0,0,0,0,605422,0,0,0,0,0,0,100000,2020-5
KH-0000000073,0,0,60000,0,602390,0,0,0,0,0,0,100000,2020-5
KH-0000000074,0,0,0,0,600125,0,0,0,0,0,0,100000,2020-5
KH-0000000075,42680,0,48500,245410,592937,0,0,32433,110681,276916,31040,400000,2020-5
KH-0000000076,0,0,0,0,587935,0,0,0,0,0,0,100000,2020-5
KH-0000000077,0,0,0,0,584850,0,0,0,0,0,39000,200000,2020-5
KH-0000000078,0,0,0,209766,581385,0,32000,23000,220000,192000,0,400000,2020-5
KH-0000000079,35000,0,55000,86000,576420,0,0,53278,92800,510260,0,400000,2020-5
KH-0000000080,0,75000,0,193224,574543,0,399500,482875,591332,234600,50000,1000000,2020-5
KH-0000000081,289060,136770,0,190314,572295,0,339500,0,363517,1037978,25220,300000,2020-5
KH-0000000082,0,0,0,0,568520,0,0,0,0,0,0,200000,2020-5
KH-0000000083,99910,641170,56260,172709,565308,0,0,311499,480660,412713,0,1500000,2020-5
KH-0000000084,0,65960,13580,495698,563802,0,0,354526,1241838,590633,33950,600000,2020-5
KH-0000000085,0,93000,194000,10000,557430,0,45000,192473,0,0,113000,500000,2020-5
KH-0000000086,0,0,0,0,554325,0,0,0,0,0,100000,500000,2020-5
KH-0000000087,0,0,0,0,552447,0,0,0,0,0,0,100000,2020-5
KH-0000000088,0,29100,0,371510,551004,0,331740,31125,375894,0,0,500000,2020-5
KH-0000000089,0,0,0,459000,550812,0,220000,55236,0,482040,176000,600000,2020-5
KH-0000000090,53350,0,501110,461954,543995,41468,19700,330222,68544,97000,96000,600000,2020-5
KH-0000000091,0,0,0,0,543005,0,0,0,0,0,0,100000,2020-5
KH-0000000092,0,0,0,0,542867,0,0,156932,0,0,51000,300000,2020-5
KH-0000000093,73000,0,0,130000,532105,0,0,0,0,0,0,200000,2020-5
KH-0000000094,0,0,0,114000,527070,0,0,0,0,0,0,100000,2020-5
KH-0000000095,0,76000,144000,0,520958,0,0,61599,115926,0,0,300000,2020-5
KH-0000000096,17460,1038870,0,133634,520172,176055,145000,350112,0,0,175000,1000000,2020-5
KH-0000000097,0,0,30000,0,519920,0,48000,0,0,0,0,100000,2020-5
KH-0000000098,0,0,0,30000,519440,0,0,0,0,0,175500,200000,2020-5
KH-0000000099,30000,0,0,0,518980,0,0,0,0,0,0,200000,2020-5
KH-0000000100,45000,0,0,73000,516400,0,0,139556,95472,0,0,400000,2020-5
KH-0000000101,0,127000,67000,15000,512780,15000,0,279060,0,275964,0,600000,2020-5
KH-0000000102,68000,0,0,0,508545,0,0,244713,0,0,35000,700000,2020-5
KH-0000000103,0,0,0,0,506115,0,0,0,0,0,0,100000,2020-5
KH-0000000104,0,0,0,12000,505724,0,25000,0,657930,0,50000,400000,2020-5
KH-0000000105,0,14550,0,0,504451,0,50440,170407,218461,226939,0,300000,2020-5
KH-0000000106,0,0,0,0,502860,0,0,0,0,0,0,100000,2020-5
KH-0000000107,0,36000,103000,18000,488519,0,0,164357,0,343200,0,300000,2020-5
KH-0000000108,0,83420,63050,169517,487711,0,0,0,323371,261240,0,1000000,2020-5
KH-0000000109,0,0,140000,0,483295,0,0,0,0,0,0,100000,2020-5
KH-0000000110,0,0,0,0,482295,0,0,10710,0,0,26000,300000,2020-5
KH-0000000111,89000,0,0,83000,480915,0,12000,44321,262230,0,35000,300000,2020-5
KH-0000000112,0,0,0,64628,480762,0,0,9612,0,0,0,300000,2020-5
KH-0000000113,0,0,167000,94750,479320,0,95440,244918,992976,255560,147000,1100000,2020-5
KH-0000000114,340000,0,0,0,476910,0,30000,0,0,0,0,100000,2020-5
KH-0000000115,0,0,0,0,473250,0,0,0,0,0,0,100000,2020-5
KH-0000000116,0,182000,0,0,472855,0,0,0,0,0,35000,200000,2020-5
KH-0000000117,0,0,43120,1198640,472040,0,0,189426,276340,698935,0,800000,2020-5
KH-0000000118,0,0,0,69000,468850,0,0,30153,456760,482820,16000,300000,2020-5
KH-0000000119,0,56000,0,160650,465100,0,52000,0,171040,0,0,400000,2020-5
KH-0000000120,0,0,0,0,464456,0,0,0,0,0,0,100000,2020-5
KH-0000000121,18000,0,0,116775,463830,0,45000,89733,0,0,263000,400000,2020-5
KH-0000000122,0,0,0,0,462840,0,0,0,0,0,0,100000,2020-5
KH-0000000123,0,0,0,18000,458000,0,0,12000,281988,0,0,200000,2020-5
KH-0000000124,0,0,0,0,453225,0,0,0,0,0,0,100000,2020-5
KH-0000000125,0,0,0,255498,447848,0,0,43447,411591,444008,252200,800000,2020-5
KH-0000000126,0,1090990,93800,42750,446587,0,19000,643283,902561,271605,0,1000000,2020-5
KH-0000000127,0,0,0,16000,445115,0,0,0,0,0,64000,100000,2020-5
KH-0000000128,0,87300,0,0,445094,0,0,0,0,0,101850,200000,2020-5
KH-0000000129,0,0,0,0,442940,0,0,0,0,0,0,100000,2020-5
KH-0000000130,30000,0,152000,131900,439410,0,0,0,0,0,150000,700000,2020-5
KH-0000000131,0,0,0,0,437025,0,0,0,0,0,0,100000,2020-5
KH-0000000132,83000,1248970,202000,1450349,436637,0,132000,403198,849924,121540,0,1100000,2020-5
KH-0000000133,0,0,0,130000,436515,0,0,0,0,0,0,200000,2020-5
KH-0000000134,0,15520,0,67900,431829,0,203700,0,596758,136518,0,300000,2020-5
KH-0000000135,215050,0,0,0,430322,0,0,50323,1035469,0,0,600000,2020-5
KH-0000000136,0,0,0,700000,426540,0,0,0,0,403680,0,200000,2020-5
KH-0000000137,0,0,0,416300,425190,0,0,0,0,235000,16000,400000,2020-5
KH-0000000138,0,0,0,0,425188,0,0,0,0,0,0,100000,2020-5
KH-0000000139,0,0,89000,55000,424075,0,0,54292,282155,0,0,300000,2020-5
KH-0000000140,0,0,45000,0,419720,0,12000,0,0,323025,0,200000,2020-5
KH-0000000141,158000,22000,0,132000,416210,0,45000,0,0,0,0,300000,2020-5
KH-0000000142,0,21675,0,224945,415845,0,52000,24560,331607,204560,152000,400000,2020-5
KH-0000000143,0,0,0,119000,413460,0,60000,22000,164424,100000,0,300000,2020-5
KH-0000000144,0,58200,0,423974,411998,0,0,38086,0,50440,62080,400000,2020-5
KH-0000000145,0,0,0,315551,411423,0,0,167672,0,97000,0,800000,2020-5
KH-0000000146,0,0,0,121500,409590,0,0,0,0,0,0,100000,2020-5
KH-0000000147,0,0,0,0,400319,0,0,307945,0,0,0,100000,2020-5
KH-0000000148,0,0,0,0,395610,0,0,0,0,0,0,100000,2020-5
KH-0000000149,0,0,0,0,393820,0,290000,0,100000,0,0,100000,2020-5
KH-0000000150,175000,225000,0,165000,389455,60500,0,205626,429549,136400,119000,900000,2020-5
KH-0000000151,0,0,0,0,386305,0,0,0,0,0,0,100000,2020-5
KH-0000000152,0,73000,0,96680,383150,0,0,44550,191596,0,35000,200000,2020-5
KH-0000000153,0,118000,0,44954,382213,0,63000,93050,0,0,0,400000,2020-5
KH-0000000154,0,0,0,0,382200,0,0,0,0,0,0,100000,2020-5
KH-0000000155,0,0,0,394047,380303,0,98940,176618,1306852,343448,304580,700000,2020-5
KH-0000000156,53350,0,85360,216698,377486,117613,50440,274935,233251,208434,50440,700000,2020-5
KH-0000000157,15520,121250,33950,561423,376449,0,50440,164119,1255582,199665,130950,1100000,2020-5
KH-0000000158,105000,179450,58200,220190,375890,0,113005,81600,776217,197880,0,500000,2020-5
KH-0000000159,0,0,0,14550,373539,0,0,277432,205060,756309,0,300000,2020-5
KH-0000000160,0,896000,0,0,371021,0,0,0,0,0,150000,200000,2020-5
KH-0000000161,0,0,0,338153,368629,0,0,65672,674962,97000,97000,500000,2020-5
KH-0000000162,0,0,0,0,366470,0,0,0,0,0,200000,300000,2020-5
KH-0000000163,0,0,0,0,366000,0,20000,0,0,0,0,100000,2020-5
KH-0000000164,0,0,0,0,363440,0,20000,0,0,0,0,100000,2020-5
KH-0000000165,144000,55000,50000,0,348780,0,305000,89040,80000,0,0,100000,2020-5
KH-0000000166,0,217280,0,613040,348711,51410,11640,97575,767625,858217,152290,900000,2020-5
KH-0000000167,0,0,0,0,347906,0,0,19500,91370,145200,0,400000,2020-5
KH-0000000168,0,0,0,130950,343381,0,0,157497,0,505176,0,200000,2020-5
KH-0000000169,0,0,0,0,343145,0,0,57490,352119,165300,0,300000,2020-5
KH-0000000170,335000,0,0,145000,342760,0,0,0,0,267600,660000,100000,2020-5
KH-0000000171,0,0,0,0,342000,0,0,0,0,0,0,100000,2020-5
KH-0000000172,17460,0,0,130950,339733,0,0,22135,146013,0,0,200000,2020-5
KH-0000000173,0,0,0,80000,336725,0,0,44165,0,0,0,100000,2020-5
KH-0000000174,0,0,0,0,336441,0,0,0,0,0,0,200000,2020-5
KH-0000000175,55000,0,0,179640,334724,87500,52000,39090,559939,52000,135000,200000,2020-5
KH-0000000176,0,0,105000,0,333615,0,0,24950,0,228480,0,200000,2020-5
KH-0000000177,0,0,0,0,332830,0,0,0,0,0,0,100000,2020-5
KH-0000000178,0,502460,19400,595940,332589,0,244440,231682,119923,614728,46560,1500000,2020-5
KH-0000000179,30000,0,0,0,331338,0,0,21630,86506,137280,0,300000,2020-5
KH-0000000180,0,0,0,231000,331257,0,0,17028,0,795000,0,300000,2020-5
KH-0000000181,0,0,0,0,330910,0,0,0,0,0,30000,300000,2020-5
KH-0000000182,100000,0,0,0,330198,0,0,0,0,0,0,100000,2020-5
KH-0000000183,0,52000,0,0,329245,0,0,0,0,0,0,200000,2020-5
KH-0000000184,0,0,98000,55000,325080,261750,0,131318,131622,392670,0,200000,2020-5
KH-0000000185,0,70810,122220,97970,323082,0,0,173918,506343,236228,0,1000000,2020-5
KH-0000000186,0,22000,0,0,322440,0,0,38005,151563,157595,0,100000,2020-5
KH-0000000187,0,0,0,0,322405,0,0,0,0,0,0,100000,2020-5
KH-0000000188,0,0,0,52000,313460,280000,80000,0,0,0,0,200000,2020-5
KH-0000000189,33000,0,97000,165000,313059,0,0,63581,0,89320,158000,500000,2020-5
KH-0000000190,0,0,0,0,311100,0,0,0,0,0,0,100000,2020-5
KH-0000000191,0,0,0,12000,310205,0,0,24140,0,0,0,200000,2020-5
KH-0000000192,0,0,0,0,308924,0,0,0,0,0,0,100000,2020-5
KH-0000000193,0,36000,0,0,308750,0,0,17170,0,0,16000,200000,2020-5
KH-0000000194,0,0,0,0,308375,0,0,0,0,0,0,100000,2020-5
KH-0000000195,0,200000,201000,205000,308235,0,0,41388,243254,192000,203000,300000,2020-5
KH-0000000196,235710,262870,74900,204480,305115,0,43650,263228,808741,1075880,147440,800000,2020-5
KH-0000000197,0,0,0,0,301315,0,0,0,0,0,0,100000,2020-5
KH-0000000198,0,16000,0,42000,300720,0,0,0,0,0,0,200000,2020-5
KH-0000000199,0,0,0,0,300266,0,0,0,0,0,0,100000,2020-5
KH-0000000200,173630,324950,0,271910,299696,0,0,138676,503046,604272,0,600000,2020-5
KH-0000000201,0,0,0,0,295559,0,0,0,0,0,33950,100000,2020-5
KH-0000000202,127000,76000,4980,60000,292402,0,0,21360,218456,145080,120000,400000,2020-5
KH-0000000203,0,0,0,0,290127,0,190120,0,0,0,0,100000,2020-5
KH-0000000204,0,0,0,0,289950,0,0,0,0,0,0,100000,2020-5
KH-0000000205,0,0,0,0,289200,0,0,0,0,0,0,100000,2020-5
KH-0000000206,50440,117370,305550,65960,286411,0,0,86471,0,0,316220,500000,2020-5
KH-0000000207,62000,0,142000,0,286348,0,0,0,0,0,0,100000,2020-5
KH-0000000208,210000,0,0,0,284520,0,0,0,0,0,0,100000,2020-5
KH-0000000209,37000,0,0,0,284205,0,0,0,0,0,0,100000,2020-5
KH-0000000210,85360,32010,29100,302853,281916,0,50440,78619,160376,0,0,400000,2020-5
KH-0000000211,0,0,0,0,281200,0,0,0,0,0,0,100000,2020-5
KH-0000000212,187000,0,0,0,280275,0,0,0,0,0,190000,100000,2020-5
KH-0000000213,0,0,0,0,280190,0,0,64350,293478,0,0,400000,2020-5
KH-0000000214,86330,0,0,496640,273095,0,0,237987,123981,174212,54320,600000,2020-5
KH-0000000215,0,0,0,195000,271757,0,190000,63579,100000,0,0,200000,2020-5
KH-0000000216,0,0,0,0,271542,0,0,0,0,0,0,100000,2020-5
KH-0000000217,0,87000,0,147500,271040,0,290000,66000,0,0,48000,100000,2020-5
KH-0000000218,0,0,0,294000,269520,0,0,39300,0,0,0,200000,2020-5
KH-0000000219,0,333680,128380,412526,265295,0,0,435177,1541546,1135779,0,1200000,2020-5
KH-0000000220,0,0,0,140000,264630,0,65000,46336,0,128000,0,200000,2020-5
KH-0000000221,0,0,0,0,263470,0,0,0,0,60000,0,100000,2020-5
KH-0000000222,0,0,0,184600,263280,0,0,0,203620,0,0,100000,2020-5
KH-0000000223,0,0,0,0,262757,0,0,85576,0,0,0,500000,2020-5
KH-0000000224,0,0,0,105000,262350,0,0,0,0,542250,0,100000,2020-5
KH-0000000225,0,0,0,85434,262212,0,0,0,0,0,96000,300000,2020-5
KH-0000000226,0,0,0,33000,259744,0,0,0,33390,52000,0,200000,2020-5
KH-0000000227,0,62000,0,26000,259350,0,45000,36132,0,0,0,100000,2020-5
KH-0000000228,0,0,0,0,252959,0,0,67740,0,0,0,100000,2020-5
KH-0000000229,0,0,0,0,252485,0,0,10080,0,0,0,100000,2020-5
KH-0000000230,52380,179450,0,363721,250760,0,0,130829,1449929,518038,417100,600000,2020-5
KH-0000000231,220930,303610,377330,413663,249304,111065,146470,306736,1034072,677002,33950,1200000,2020-5
KH-0000000232,0,0,0,0,243840,0,0,0,0,0,0,100000,2020-5
KH-0000000233,0,0,0,0,240975,0,0,10000,0,0,0,100000,2020-5
KH-0000000234,0,0,0,0,240803,0,0,11291,200985,526264,0,100000,2020-5
KH-0000000235,0,0,0,45000,240680,0,0,0,0,82880,185000,100000,2020-5
KH-0000000236,0,0,0,0,240450,0,0,0,0,0,0,100000,2020-5
KH-0000000237,0,0,0,0,239235,0,0,0,0,87725,130000,100000,2020-5
KH-0000000238,0,0,0,0,239190,0,0,0,0,0,16000,100000,2020-5
KH-0000000239,0,15000,20000,0,238400,0,0,12000,0,288800,0,100000,2020-5
KH-0000000240,0,0,0,0,236920,0,206000,0,0,0,224000,200000,2020-5
KH-0000000241,0,0,0,0,236730,0,0,0,0,0,0,100000,2020-5
KH-0000000242,782790,184300,329800,215447,234420,0,0,191815,0,0,27160,1000000,2020-5
KH-0000000243,0,0,53350,0,234283,0,20000,0,53568,271200,12610,200000,2020-5
KH-0000000244,0,0,0,0,232322,0,0,0,0,78750,0,100000,2020-5
KH-0000000245,74000,0,0,45000,231275,0,0,0,0,0,0,200000,2020-5
KH-0000000246,26000,0,0,0,230305,0,65000,0,0,215600,0,100000,2020-5
KH-0000000247,0,0,0,0,224935,0,0,0,0,0,0,100000,2020-5
KH-0000000248,0,8730,0,0,222078,0,0,0,0,0,0,100000,2020-5
KH-0000000249,0,50000,0,0,219275,0,0,55530,0,0,0,100000,2020-5
KH-0000000250,44000,0,0,0,218316,0,0,0,0,0,67000,100000,2020-5
KH-0000000251,189150,0,0,24250,214297,0,0,11640,286668,0,0,200000,2020-5
KH-0000000252,0,0,60000,115000,213675,122750,0,119173,0,60000,68000,100000,2020-5
KH-0000000253,0,0,0,65000,213450,0,280000,0,68976,182160,26000,100000,2020-5
KH-0000000254,0,0,0,185416,212822,0,30070,105588,179450,377951,15520,500000,2020-5
KH-0000000255,0,0,124000,173000,211788,169500,0,37760,0,0,0,200000,2020-5
KH-0000000256,0,0,222000,0,210440,0,0,0,439320,0,0,200000,2020-5
KH-0000000257,0,0,0,0,209864,0,0,0,0,0,0,100000,2020-5
KH-0000000258,0,0,0,18000,209000,0,0,106214,133068,341780,168000,500000,2020-5
KH-0000000259,97000,343380,0,137737,208595,0,448140,84347,308809,671279,0,400000,2020-5
KH-0000000260,0,0,0,15000,208000,0,0,0,0,0,0,100000,2020-5
KH-0000000261,0,175000,0,0,207170,0,0,0,373800,0,0,200000,2020-5
KH-0000000262,26000,0,0,0,205876,0,120000,0,0,0,280000,100000,2020-5
KH-0000000263,0,0,0,60000,203716,0,0,0,0,0,26000,100000,2020-5
KH-0000000264,0,0,0,0,202565,0,0,10972,0,0,0,200000,2020-5
KH-0000000265,26000,0,0,105000,202560,0,0,0,0,0,16000,100000,2020-5
KH-0000000266,0,0,0,0,201500,0,0,0,0,0,0,100000,2020-5
KH-0000000267,79000,0,102000,235000,201070,0,0,17860,84500,132240,70000,400000,2020-5
KH-0000000268,0,0,0,0,199500,0,0,0,0,0,0,100000,2020-5
KH-0000000269,0,212430,232800,0,198084,0,0,14230,0,0,50440,100000,2020-5
KH-0000000270,0,0,0,0,197500,0,0,0,0,0,0,100000,2020-5
KH-0000000271,0,0,0,38322,195040,0,10000,156181,0,0,0,200000,2020-5
KH-0000000272,90000,62000,0,146610,193578,0,0,0,62034,0,35000,300000,2020-5
KH-0000000273,0,29100,58200,101850,191819,0,50440,21648,47876,200000,76000,300000,2020-5
KH-0000000274,0,0,0,0,191745,0,0,0,0,0,0,100000,2020-5
KH-0000000275,0,0,0,0,190580,0,0,55830,0,0,0,100000,2020-5
KH-0000000276,0,0,0,0,190000,0,0,0,0,0,0,100000,2020-5
KH-0000000277,0,0,0,65000,189980,0,48000,25570,227850,0,0,100000,2020-5
KH-0000000278,0,0,182000,60000,188390,0,278000,22540,0,0,0,100000,2020-5
KH-0000000279,0,0,0,0,188160,0,0,0,0,0,0,100000,2020-5
KH-0000000280,0,0,85000,0,184490,0,0,22008,0,0,0,100000,2020-5
KH-0000000281,0,33000,25000,750450,183710,0,35000,0,270219,0,0,200000,2020-5
KH-0000000282,109000,0,0,0,183680,116500,0,97105,0,0,61000,300000,2020-5
KH-0000000283,0,0,0,0,183260,0,0,0,0,0,0,100000,2020-5
KH-0000000284,0,0,0,105000,182910,15000,100000,27048,0,0,26000,100000,2020-5
KH-0000000285,0,0,0,0,182785,0,0,0,0,0,0,100000,2020-5
KH-0000000286,48000,254000,60000,692272,182775,0,0,183605,474280,96280,96000,1300000,2020-5
KH-0000000287,0,0,0,78000,180790,0,0,0,0,100000,0,100000,2020-5
KH-0000000288,0,0,0,0,180710,0,0,0,0,0,35000,200000,2020-5
KH-0000000289,195000,0,49000,0,178920,0,0,72820,0,0,0,100000,2020-5
KH-0000000290,0,30000,0,0,177600,0,0,26070,0,0,0,100000,2020-5
KH-0000000291,0,80000,0,0,176085,0,0,0,0,0,0,100000,2020-5
KH-0000000292,0,0,0,0,175965,0,0,0,0,0,0,100000,2020-5
KH-0000000293,0,0,0,60000,175270,0,0,0,0,0,0,100000,2020-5
KH-0000000294,0,0,0,0,174654,0,0,0,0,0,0,100000,2020-5
KH-0000000295,48000,0,0,86850,174448,0,0,11270,51000,0,0,100000,2020-5
KH-0000000296,0,0,3240,208950,169260,0,0,41640,0,0,0,100000,2020-5
KH-0000000297,0,0,0,0,165880,0,0,0,0,0,0,100000,2020-5
KH-0000000298,55000,0,65000,45000,165684,0,20000,40966,122850,0,0,300000,2020-5
KH-0000000299,0,0,0,0,163722,0,0,0,0,0,0,100000,2020-5
KH-0000000300,0,0,0,341732,163621,14550,0,86169,350242,342740,0,1000000,2020-5
KH-0000000301,0,0,0,0,163060,0,0,0,0,0,0,100000,2020-5
KH-0000000302,0,0,0,0,162315,0,0,0,0,0,0,100000,2020-5
KH-0000000303,37000,0,0,0,162310,0,0,0,0,0,0,100000,2020-5
KH-0000000304,78000,0,0,0,161160,0,31000,0,0,0,0,200000,2020-5
KH-0000000305,0,82000,0,0,161125,0,0,12600,0,0,0,100000,2020-5
KH-0000000306,0,0,0,0,160600,0,0,32390,0,0,0,100000,2020-5
KH-0000000307,0,0,0,0,159750,0,0,47045,0,0,0,100000,2020-5
KH-0000000308,0,0,0,0,159540,0,0,0,63500,0,35000,100000,2020-5
KH-0000000309,0,0,0,0,157950,0,0,0,0,0,0,100000,2020-5
KH-0000000310,0,0,0,368000,157300,0,0,59190,0,0,0,500000,2020-5
KH-0000000311,0,179450,38800,555054,157091,0,0,88094,510095,621518,407400,900000,2020-5
KH-0000000312,0,0,38000,121407,156910,0,0,88735,0,1713154,0,200000,2020-5
KH-0000000313,45000,0,0,0,156696,0,0,2450,0,0,0,100000,2020-5
KH-0000000314,10670,0,0,263704,156529,0,0,0,53428,1398773,17460,200000,2020-5
KH-0000000315,0,0,36000,0,155020,0,0,0,0,0,0,100000,2020-5
KH-0000000316,0,0,0,0,154630,0,0,0,0,0,0,100000,2020-5
KH-0000000317,0,0,0,86000,154250,0,199000,0,0,0,0,100000,2020-5
KH-0000000318,0,0,0,0,151585,0,0,55148,149984,0,0,200000,2020-5
KH-0000000319,0,0,0,0,150885,0,0,0,0,0,0,100000,2020-5
KH-0000000320,0,0,0,0,150853,0,0,22808,0,0,0,100000,2020-5
KH-0000000321,0,0,0,0,149760,0,114000,0,0,0,0,100000,2020-5
KH-0000000322,0,0,0,0,149530,0,65000,0,0,0,0,100000,2020-5
KH-0000000323,0,0,0,212400,149494,85750,129000,79792,182010,210520,0,400000,2020-5
KH-0000000324,0,0,0,0,148880,0,0,0,0,0,0,100000,2020-5
KH-0000000325,0,182000,470000,12000,147000,0,0,116125,0,0,0,200000,2020-5
KH-0000000326,0,47000,0,66000,144886,0,0,0,0,66640,0,100000,2020-5
KH-0000000327,0,0,0,0,144840,0,0,0,0,268200,0,200000,2020-5
