code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000052,0,0,174600,612070,623685,0,0,58766,299905,0,12610,400000,2020-2
KH-0000000053,0,0,0,0,616850,0,0,0,0,0,0,100000,2020-2
KH-0000000054,0,0,68000,0,616150,0,0,0,0,0,766000,300000,2020-2
KH-0000000055,0,0,0,0,602193,0,0,0,0,0,0,300000,2020-2
KH-0000000056,184000,0,25000,0,580675,0,0,0,0,0,100000,100000,2020-2
KH-0000000057,322000,0,275000,46880,568045,0,52000,48652,59040,236180,355000,500000,2020-2
KH-0000000058,48500,778910,106700,72750,529600,0,0,72692,0,0,0,400000,2020-2
KH-0000000059,0,0,0,0,527515,0,0,0,0,0,319000,100000,2020-2
KH-0000000060,0,0,0,0,527075,0,0,0,0,0,0,100000,2020-2
KH-0000000061,515000,0,0,256580,526680,0,0,202541,64974,0,301000,700000,2020-2
KH-0000000062,0,0,279360,363275,525207,0,0,88114,448802,492741,1421050,300000,2020-2
KH-0000000063,0,137000,0,324990,524400,0,0,0,0,0,1335000,200000,2020-2
KH-0000000064,692000,0,343000,588800,514730,0,624000,0,510230,1981160,166000,200000,2020-2
KH-0000000065,0,315000,0,0,500940,0,0,0,166698,1078000,0,200000,2020-2
KH-0000000066,0,0,106700,213400,500871,0,0,12152,105245,150350,0,400000,2020-2
KH-0000000067,0,0,30000,180000,496530,0,0,0,269050,175440,48000,300000,2020-2
KH-0000000068,0,0,0,509366,477852,0,38800,115610,487592,188975,31040,300000,2020-2
KH-0000000069,48500,0,0,0,476722,0,797340,0,0,740595,578120,400000,2020-2
KH-0000000070,0,0,0,10000,473786,140000,95000,0,0,0,0,100000,2020-2
KH-0000000071,0,75000,0,0,471186,0,0,0,0,0,18000,200000,2020-2
KH-0000000072,0,0,0,0,468900,0,0,0,0,0,0,100000,2020-2
KH-0000000073,0,0,0,0,465250,0,45000,0,0,0,0,100000,2020-2
KH-0000000074,0,0,0,0,462439,0,0,0,0,0,0,100000,2020-2
KH-0000000075,0,0,0,60000,461965,0,0,0,0,0,0,100000,2020-2
KH-0000000076,0,0,0,112320,461775,0,0,0,0,0,0,200000,2020-2
KH-0000000077,0,50000,0,945150,461453,0,0,50690,1151278,0,0,300000,2020-2
KH-0000000078,118340,334650,0,734962,457487,0,0,213890,994882,0,0,500000,2020-2
KH-0000000079,0,25000,0,0,455524,0,0,0,249642,111600,0,100000,2020-2
KH-0000000080,0,0,0,195000,448800,0,0,26310,0,0,0,100000,2020-2
KH-0000000081,0,0,0,0,444920,0,0,0,0,0,0,100000,2020-2
KH-0000000082,0,0,0,120000,444500,0,0,26364,0,271400,0,400000,2020-2
KH-0000000083,419000,0,95000,706020,441600,0,0,42202,125340,119400,150000,200000,2020-2
KH-0000000084,0,450000,0,0,440000,0,0,0,0,0,0,200000,2020-2
KH-0000000085,145000,124000,167000,0,435440,0,0,0,0,0,528000,300000,2020-2
KH-0000000086,82000,0,10000,292320,429664,0,29100,38629,263943,0,155200,400000,2020-2
KH-0000000087,0,0,0,47000,426993,0,35000,73440,160000,0,0,300000,2020-2
KH-0000000088,0,395500,0,88000,423645,0,0,66004,237490,0,0,200000,2020-2
KH-0000000089,48000,0,0,0,417175,65000,0,42505,0,0,39000,200000,2020-2
KH-0000000090,0,243000,0,207800,410440,0,32000,135383,319576,0,50000,300000,2020-2
KH-0000000091,0,57000,0,0,405705,0,52000,15040,0,0,0,300000,2020-2
KH-0000000092,28000,15000,55000,273200,404768,0,50000,153660,87250,371600,754000,600000,2020-2
KH-0000000093,455000,0,0,60000,404745,0,0,20384,0,136800,0,200000,2020-2
KH-0000000094,0,0,0,93120,400075,0,0,185910,40757,0,0,200000,2020-2
KH-0000000095,0,0,63050,145500,396037,0,0,0,197729,598374,0,400000,2020-2
KH-0000000096,0,0,0,0,395520,0,0,0,0,0,0,100000,2020-2
KH-0000000097,15000,172000,232000,0,392656,0,0,70540,192000,0,0,300000,2020-2
KH-0000000098,0,0,0,98720,392275,0,0,0,0,0,0,100000,2020-2
KH-0000000099,0,0,26000,0,391046,0,0,0,0,0,0,100000,2020-2
KH-0000000100,0,0,0,0,390120,0,0,0,0,0,0,100000,2020-2
KH-0000000101,0,0,0,188225,390000,0,0,33948,295000,0,1727000,500000,2020-2
KH-0000000102,0,0,0,0,387380,0,0,0,0,0,0,100000,2020-2
KH-0000000103,0,174000,110000,45000,384000,0,0,10680,0,0,0,400000,2020-2
KH-0000000104,0,0,13000,15000,381210,0,0,13212,262152,0,50000,400000,2020-2
KH-0000000105,0,0,0,0,357565,0,0,0,0,0,0,100000,2020-2
KH-0000000106,0,0,0,0,339500,0,0,0,81090,0,0,200000,2020-2
KH-0000000107,0,0,26000,0,335825,0,0,0,0,0,0,100000,2020-2
KH-0000000108,0,0,0,0,335700,0,30000,0,0,0,60000,100000,2020-2
KH-0000000109,0,391000,0,0,334410,0,0,0,0,0,0,300000,2020-2
KH-0000000110,0,35785,0,0,333479,255000,40000,36400,0,0,78000,100000,2020-2
KH-0000000111,184000,311500,55000,764640,323730,0,30000,55080,0,147040,1665000,400000,2020-2
KH-0000000112,0,0,0,0,298220,0,0,0,256470,0,0,100000,2020-2
KH-0000000113,0,0,0,0,297925,0,0,0,0,0,0,100000,2020-2
KH-0000000114,0,0,0,45000,297675,0,0,0,0,0,0,100000,2020-2
KH-0000000115,207000,0,169000,146000,291265,255000,349000,25500,0,0,82000,100000,2020-2
KH-0000000116,65960,0,0,279360,291000,247350,0,0,131920,0,582970,100000,2020-2
KH-0000000117,0,0,0,0,290035,0,0,0,0,0,0,100000,2020-2
KH-0000000118,0,0,0,0,290000,0,0,0,0,0,596000,100000,2020-2
KH-0000000119,0,0,0,455000,288542,0,0,0,0,384000,156000,300000,2020-2
KH-0000000120,0,0,0,350000,285060,0,0,0,0,0,0,100000,2020-2
KH-0000000121,0,160540,0,0,283650,0,0,0,0,0,200000,100000,2020-2
KH-0000000122,0,0,0,0,278255,0,0,0,0,0,380000,100000,2020-2
KH-0000000123,0,0,0,0,275910,0,0,0,0,0,0,100000,2020-2
KH-0000000124,115000,523480,0,330000,274160,0,0,41500,261948,0,138000,300000,2020-2
KH-0000000125,75000,0,0,195000,273396,0,0,0,0,0,533000,200000,2020-2
KH-0000000126,0,0,0,0,272545,0,0,0,0,0,0,100000,2020-2
KH-0000000127,0,105000,0,0,272030,0,0,0,0,0,77000,100000,2020-2
KH-0000000128,0,0,189000,0,270961,0,0,52255,0,0,0,100000,2020-2
KH-0000000129,0,55000,25000,455000,266175,43000,0,72618,0,231800,606000,200000,2020-2
KH-0000000130,62080,0,41710,0,265967,0,50440,314860,719774,0,33950,600000,2020-2
KH-0000000131,11000,0,0,60000,263146,0,30500,0,0,0,58000,200000,2020-2
KH-0000000132,0,0,0,0,263130,0,0,0,0,0,0,100000,2020-2
KH-0000000133,0,0,0,0,258500,0,0,0,0,0,0,100000,2020-2
KH-0000000134,0,0,0,0,257670,0,0,0,0,0,150000,100000,2020-2
KH-0000000135,0,78540,11000,68000,257061,0,52000,12780,100000,0,0,400000,2020-2
KH-0000000136,0,0,0,749260,253247,0,0,0,0,0,0,200000,2020-2
KH-0000000137,0,0,0,120000,252460,0,0,0,0,0,34000,100000,2020-2
KH-0000000138,15000,0,0,0,250485,37000,0,0,0,0,0,100000,2020-2
KH-0000000139,0,0,0,0,250000,0,0,0,0,0,0,100000,2020-2
KH-0000000140,118340,0,0,471198,248320,0,237500,116156,205631,577965,0,900000,2020-2
KH-0000000141,0,0,0,140000,245600,0,0,0,0,184080,32000,100000,2020-2
KH-0000000142,0,0,0,1198359,245195,0,0,0,0,0,151000,500000,2020-2
KH-0000000143,0,0,0,67012,244719,0,0,69889,0,456366,48500,400000,2020-2
KH-0000000144,0,0,0,0,243510,0,0,46560,264771,0,12610,300000,2020-2
KH-0000000145,0,0,0,60000,243025,0,0,20000,74240,0,0,100000,2020-2
KH-0000000146,0,0,0,30000,242690,0,0,0,0,0,0,100000,2020-2
KH-0000000147,0,0,0,0,241741,0,0,0,80000,66300,0,100000,2020-2
KH-0000000148,337000,0,0,1966840,239123,0,0,17328,1544190,934000,713000,600000,2020-2
KH-0000000149,266000,199000,427000,25000,235840,0,240000,164825,113184,408000,1107000,300000,2020-2
KH-0000000150,1020000,0,203700,0,234233,0,0,114518,54382,216795,145500,500000,2020-2
KH-0000000151,0,0,0,240000,233580,0,0,0,87040,0,0,200000,2020-2
KH-0000000152,0,0,0,0,233000,0,0,0,0,0,0,100000,2020-2
KH-0000000153,0,0,0,0,226090,0,0,0,0,0,0,100000,2020-2
KH-0000000154,0,0,0,0,224470,0,0,24420,60000,125240,0,200000,2020-2
KH-0000000155,0,0,0,0,220222,0,0,0,0,0,0,100000,2020-2
KH-0000000156,0,185000,0,0,219400,0,31500,19000,0,0,0,100000,2020-2
KH-0000000157,155000,0,0,13000,219300,0,0,42144,61000,0,0,400000,2020-2
KH-0000000158,84000,46000,0,0,217706,0,0,56040,105600,0,125000,100000,2020-2
KH-0000000159,0,0,0,0,216760,0,0,65710,97000,124679,25220,200000,2020-2
KH-0000000160,0,0,0,0,216260,0,0,0,0,0,0,100000,2020-2
KH-0000000161,0,0,0,0,208320,0,0,0,0,0,0,100000,2020-2
KH-0000000162,0,894131,0,0,205869,0,0,0,0,0,0,100000,2020-2
KH-0000000163,39000,130000,0,70000,205600,0,0,26600,0,0,0,300000,2020-2
KH-0000000164,0,190000,204000,64000,205555,0,0,98952,0,0,170000,300000,2020-2
KH-0000000165,0,0,23000,0,203250,0,0,0,0,0,0,100000,2020-2
KH-0000000166,0,203700,0,190246,201682,0,0,0,0,559011,0,800000,2020-2
KH-0000000167,0,223860,150000,0,201220,0,0,0,0,0,208000,100000,2020-2
KH-0000000168,13000,0,0,45000,200970,0,275000,51450,100000,147900,0,300000,2020-2
KH-0000000169,0,184000,232000,60000,200862,0,301000,118863,162910,85280,0,300000,2020-2
KH-0000000170,0,0,105000,0,200235,0,0,0,0,135660,0,200000,2020-2
KH-0000000171,0,0,0,0,198305,0,0,0,0,0,32000,100000,2020-2
KH-0000000172,0,0,165000,130000,196520,0,0,0,185000,0,109000,100000,2020-2
KH-0000000173,0,0,0,0,195000,0,0,0,0,0,255000,100000,2020-2
KH-0000000174,0,0,0,2399028,192555,0,0,200169,2530357,0,63050,1300000,2020-2
KH-0000000175,0,0,0,0,191362,0,0,0,0,0,0,100000,2020-2
KH-0000000176,0,0,0,55000,184704,0,0,0,0,0,0,100000,2020-2
KH-0000000177,0,0,0,0,184627,0,0,0,0,0,0,200000,2020-2
KH-0000000178,0,0,0,33000,178810,0,0,111154,0,0,13000,400000,2020-2
KH-0000000179,0,0,0,0,178160,0,0,10000,0,232200,0,100000,2020-2
KH-0000000180,0,0,25000,260500,175000,0,288000,0,0,192000,82000,100000,2020-2
KH-0000000181,0,478210,41710,116400,171021,0,0,959478,1256793,1419062,201760,1300000,2020-2
KH-0000000182,0,0,0,205540,170000,0,0,36816,0,0,0,100000,2020-2
KH-0000000183,0,0,0,165579,169609,0,0,106507,0,129495,0,500000,2020-2
KH-0000000184,244000,0,25000,167250,168960,0,0,40862,109440,422670,133000,400000,2020-2
KH-0000000185,103000,185000,98000,26000,167408,255000,0,0,0,0,160000,100000,2020-2
KH-0000000186,0,0,0,180000,165040,0,0,12900,0,0,353000,300000,2020-2
KH-0000000187,0,250000,0,0,165000,0,0,37450,0,0,0,100000,2020-2
KH-0000000188,0,262680,0,0,165000,0,0,6750,0,0,0,200000,2020-2
KH-0000000189,0,0,0,0,161035,0,0,0,0,0,0,100000,2020-2
KH-0000000190,0,0,0,0,160720,0,62000,0,0,0,0,100000,2020-2
KH-0000000191,0,0,0,63000,159496,0,0,0,0,0,0,100000,2020-2
KH-0000000192,0,0,0,13000,157235,0,175000,104685,403630,174420,59000,300000,2020-2
KH-0000000193,11000,0,0,45000,150460,0,0,8277,0,300000,16000,100000,2020-2
KH-0000000194,195000,0,0,38000,150075,0,0,0,0,0,0,100000,2020-2
KH-0000000195,0,0,0,0,148640,0,0,0,163620,412080,0,300000,2020-2
KH-0000000196,0,0,0,458000,147600,0,0,0,0,0,0,100000,2020-2
KH-0000000197,100000,16000,0,324350,142965,0,0,71649,188440,333760,147000,200000,2020-2
KH-0000000198,338832,64000,0,9966,142880,119588,40000,58180,0,0,127000,200000,2020-2
KH-0000000199,748000,60000,123000,50000,141950,0,0,0,0,0,312000,200000,2020-2
KH-0000000200,0,0,0,0,141465,0,0,17460,0,252200,0,100000,2020-2
KH-0000000201,0,0,0,0,140880,0,0,0,0,0,0,100000,2020-2
KH-0000000202,0,0,0,50000,137759,0,0,49156,414430,0,0,200000,2020-2
KH-0000000203,0,0,20000,0,134490,0,150000,65908,139104,192000,0,200000,2020-2
KH-0000000204,0,0,89000,0,133410,0,0,0,0,0,0,100000,2020-2
KH-0000000205,0,0,0,0,132512,0,0,23280,0,394354,0,100000,2020-2
KH-0000000206,0,125000,0,843530,129360,0,0,30975,0,0,262000,200000,2020-2
KH-0000000207,33000,0,79000,0,127580,0,0,0,0,0,0,200000,2020-2
KH-0000000208,144000,96000,98000,0,126350,255000,0,0,0,0,0,100000,2020-2
KH-0000000209,0,0,30000,0,125124,0,52000,0,100000,0,0,100000,2020-2
KH-0000000210,0,0,201000,30000,121750,0,0,11700,0,0,0,100000,2020-2
KH-0000000211,0,0,0,0,121464,0,0,0,0,175440,0,100000,2020-2
KH-0000000212,0,0,0,0,120950,0,0,106284,0,0,0,100000,2020-2
KH-0000000213,0,230770,0,435801,120900,0,0,0,0,0,0,200000,2020-2
KH-0000000214,34000,0,0,180000,119335,0,0,110972,110000,0,0,200000,2020-2
KH-0000000215,0,0,0,0,116010,0,0,0,0,0,0,100000,2020-2
KH-0000000216,0,0,0,150000,115065,0,0,0,0,0,0,100000,2020-2
KH-0000000217,0,0,0,74820,114345,0,0,46345,333486,0,83000,300000,2020-2
KH-0000000218,62000,25000,0,180000,112115,0,0,69091,33480,0,1253000,200000,2020-2
KH-0000000219,0,166000,0,70000,111860,0,0,0,0,0,55000,100000,2020-2
KH-0000000220,100000,0,0,45000,110000,0,0,0,0,0,149000,100000,2020-2
KH-0000000221,292000,0,0,0,109565,0,0,72600,110000,132000,158000,200000,2020-2
KH-0000000222,136000,0,0,0,109565,0,0,0,0,0,136000,200000,2020-2
KH-0000000223,0,17000,0,0,107848,0,0,0,110000,0,0,100000,2020-2
KH-0000000224,0,152500,0,0,106960,0,137500,47690,62652,197780,0,200000,2020-2
KH-0000000225,0,0,0,0,106950,0,0,0,200000,205410,0,200000,2020-2
KH-0000000226,13000,0,0,252470,106250,0,0,0,117000,244000,50000,200000,2020-2
KH-0000000227,279360,1377400,233770,778949,103407,0,300700,0,0,0,0,200000,2020-2
KH-0000000228,0,0,0,139000,102665,0,0,0,0,0,35000,100000,2020-2
KH-0000000229,0,0,0,0,101335,0,0,28500,61612,0,0,100000,2020-2
KH-0000000230,55000,0,0,0,99900,0,49000,0,0,0,0,100000,2020-2
KH-0000000231,0,42680,0,0,99692,0,0,23280,0,249329,0,100000,2020-2
KH-0000000232,0,0,0,0,99330,0,0,47565,0,94500,0,200000,2020-2
KH-0000000233,49000,0,0,170000,97550,0,0,74610,198102,52000,0,300000,2020-2
KH-0000000234,648000,260500,180000,0,94860,0,0,0,0,0,343000,200000,2020-2
KH-0000000235,0,0,0,140000,94560,0,0,88718,0,0,0,300000,2020-2
KH-0000000236,0,0,0,0,94350,0,0,96565,221402,77520,0,200000,2020-2
KH-0000000237,0,0,0,0,91616,0,149000,0,0,0,0,100000,2020-2
KH-0000000238,207580,0,0,0,90792,0,0,0,0,0,266750,300000,2020-2
KH-0000000239,0,0,25000,18000,88379,0,0,0,0,0,0,100000,2020-2
KH-0000000240,0,185000,27000,120000,88296,0,0,450053,860460,0,0,500000,2020-2
KH-0000000241,0,0,0,35000,87635,0,0,17790,0,115260,0,200000,2020-2
KH-0000000242,250000,117000,0,45000,87220,0,0,0,0,0,32000,100000,2020-2
KH-0000000243,0,0,0,0,87100,0,0,240600,0,102000,0,100000,2020-2
KH-0000000244,1085000,0,0,0,86190,0,0,226680,0,0,1073000,100000,2020-2
KH-0000000245,0,0,0,35000,85880,0,0,0,0,0,0,100000,2020-2
KH-0000000246,0,0,0,0,85000,0,0,25410,0,0,0,100000,2020-2
KH-0000000247,49470,0,0,247350,83703,0,0,0,436466,755902,0,400000,2020-2
KH-0000000248,0,0,0,0,82450,0,0,9700,0,126643,0,100000,2020-2
KH-0000000249,268000,0,440000,240000,82280,0,0,30740,0,0,175000,200000,2020-2
KH-0000000250,0,133670,49000,70000,81750,0,30000,80976,60152,0,0,200000,2020-2
KH-0000000251,170000,0,0,52000,81450,0,0,65680,213948,0,118000,100000,2020-2
KH-0000000252,0,0,0,0,81130,0,0,6120,0,0,0,100000,2020-2
KH-0000000253,0,0,0,0,80496,0,0,53100,0,0,0,200000,2020-2
KH-0000000254,161000,0,449000,45000,78200,0,0,0,0,0,40000,300000,2020-2
KH-0000000255,100000,68500,263000,739087,77775,0,0,0,87000,0,100000,100000,2020-2
KH-0000000256,0,0,0,0,77700,0,0,0,0,0,0,100000,2020-2
KH-0000000257,0,0,0,0,76570,0,0,62730,158973,0,0,300000,2020-2
KH-0000000258,48000,0,79000,0,75920,0,0,0,0,77520,16000,100000,2020-2
KH-0000000259,0,0,0,109951,75000,0,0,46472,240660,0,60000,100000,2020-2
KH-0000000260,0,0,101850,125470,74840,0,0,29100,0,138516,164900,200000,2020-2
KH-0000000261,44000,0,0,270000,72150,0,0,0,0,95040,0,200000,2020-2
KH-0000000262,0,535500,0,522388,71400,0,0,130200,0,191820,0,300000,2020-2
KH-0000000263,0,0,0,24000,70125,0,0,35580,0,0,0,100000,2020-2
KH-0000000264,0,0,0,0,69875,0,0,0,85000,0,0,100000,2020-2
KH-0000000265,0,0,35000,12342,69312,0,0,58489,181970,91800,0,400000,2020-2
KH-0000000266,0,0,0,160000,69230,0,0,0,198120,0,0,100000,2020-2
KH-0000000267,0,34920,0,501490,67270,0,0,19875,0,318548,31040,300000,2020-2
KH-0000000268,0,129968,24974,60000,65980,0,0,0,306255,191803,0,200000,2020-2
KH-0000000269,0,0,0,0,65712,0,0,0,0,0,0,100000,2020-2
KH-0000000270,0,31000,0,0,65000,0,0,104063,0,0,0,100000,2020-2
KH-0000000271,0,168000,0,100000,64380,0,96000,83053,760440,0,0,400000,2020-2
KH-0000000272,0,0,0,135000,64168,0,0,116970,0,0,0,100000,2020-2
KH-0000000273,431000,8000,0,270000,63141,0,0,75115,0,564500,26000,200000,2020-2
KH-0000000274,0,0,0,0,61110,0,0,0,0,0,0,100000,2020-2
KH-0000000275,0,0,0,0,59245,0,30500,0,0,0,0,100000,2020-2
KH-0000000276,110000,70940,176000,0,58190,0,0,0,529620,0,90000,200000,2020-2
KH-0000000277,0,0,0,30000,58045,0,0,67515,287500,99000,0,200000,2020-2
KH-0000000278,189150,0,546110,485970,55290,237650,38800,71407,542532,274782,646020,600000,2020-2
KH-0000000279,0,0,79000,145000,54210,0,0,0,177230,318480,0,100000,2020-2
KH-0000000280,0,130000,0,355000,52450,375000,0,0,0,0,0,100000,2020-2
KH-0000000281,0,208000,26000,20000,50820,0,0,0,0,0,0,200000,2020-2
KH-0000000282,0,0,176000,0,47280,320000,0,30360,0,0,0,100000,2020-2
KH-0000000283,22000,0,0,0,46644,0,0,12000,146880,0,0,200000,2020-2
KH-0000000284,0,0,0,138000,45475,0,0,0,0,0,0,100000,2020-2
KH-0000000285,155000,0,0,65200,45474,0,60000,15120,97500,304800,61000,100000,2020-2
KH-0000000286,48000,0,0,0,44505,0,0,0,0,0,0,100000,2020-2
KH-0000000287,0,0,134000,0,38985,0,0,0,76896,0,0,100000,2020-2
KH-0000000288,82000,0,0,18000,37315,0,0,0,0,0,72000,100000,2020-2
KH-0000000289,857480,124160,0,0,36666,0,281300,0,0,0,602370,200000,2020-2
KH-0000000290,0,0,0,0,35700,0,0,0,0,0,86500,100000,2020-2
KH-0000000291,0,0,65000,0,35100,0,0,0,0,0,253000,100000,2020-2
KH-0000000292,0,0,0,418167,34387,0,50440,51938,710913,0,0,300000,2020-2
KH-0000000293,0,181000,0,0,34020,0,0,0,0,0,0,100000,2020-2
KH-0000000294,0,0,0,25000,28860,43000,0,11817,74000,0,0,100000,2020-2
KH-0000000295,675120,335620,125130,1053650,28736,0,29100,173592,110000,0,58200,800000,2020-2
KH-0000000296,0,125000,0,80000,27965,0,65000,0,0,300000,0,100000,2020-2
KH-0000000297,44000,0,0,50000,27960,0,0,55434,110000,0,0,100000,2020-2
KH-0000000298,0,52000,60000,67000,27000,0,0,25349,0,192000,0,100000,2020-2
KH-0000000299,0,182000,0,119120,26820,0,0,46644,801229,0,0,400000,2020-2
KH-0000000300,0,0,0,0,25200,0,0,125177,100480,232500,0,300000,2020-2
KH-0000000301,0,105000,0,154240,22015,0,0,170485,187374,581020,0,300000,2020-2
KH-0000000302,0,0,0,0,22015,0,0,5390,78000,0,0,100000,2020-2
KH-0000000303,0,0,0,0,21854,0,0,30860,0,0,0,100000,2020-2
KH-0000000304,0,0,0,14190,20050,0,0,49182,0,0,0,100000,2020-2
KH-0000000305,32000,0,40000,200000,18240,0,0,18165,200000,0,270000,200000,2020-2
KH-0000000306,232000,62000,395000,214260,18150,0,452000,0,98560,100000,520000,600000,2020-2
KH-0000000307,0,0,0,0,15700,0,0,41033,0,448500,54000,200000,2020-2
KH-0000000308,82000,826830,119000,88000,15420,0,160000,0,100000,481700,205000,100000,2020-2
KH-0000000309,0,0,0,0,0,0,0,0,0,384000,0,100000,2020-2
KH-0000000310,0,740000,0,195000,0,0,0,0,68540,0,401500,400000,2020-2
KH-0000000311,0,130000,0,0,0,0,0,0,0,0,0,100000,2020-2
KH-0000000312,0,90000,0,0,0,0,0,0,0,0,0,100000,2020-2
KH-0000000313,0,0,0,135000,0,0,0,36930,0,261080,65000,200000,2020-2
KH-0000000314,0,434000,0,24000,0,0,31500,74528,88988,0,0,600000,2020-2
KH-0000000315,0,0,0,407759,0,0,48500,211373,168226,0,0,700000,2020-2
KH-0000000316,131000,158000,287000,280775,0,0,0,0,0,0,0,100000,2020-2
KH-0000000317,349200,46560,284210,296626,0,0,0,234693,527153,139593,0,600000,2020-2
KH-0000000318,342410,0,107670,0,0,0,63050,0,0,0,632440,100000,2020-2
KH-0000000319,0,0,0,0,0,0,0,15225,55000,146680,0,100000,2020-2
KH-0000000320,0,14550,0,927611,0,0,0,174670,680095,65281,0,300000,2020-2
KH-0000000321,0,19000,45000,135000,0,0,0,0,0,56000,0,100000,2020-2
KH-0000000322,0,0,0,0,0,0,0,0,592170,0,0,500000,2020-2
KH-0000000323,0,52000,714000,0,0,0,0,0,0,0,110000,200000,2020-2
KH-0000000324,0,50000,0,60000,0,0,0,25510,0,0,0,100000,2020-2
KH-0000000325,98940,313126,107670,751556,0,0,0,0,1191331,550766,141620,500000,2020-2
KH-0000000326,0,350000,30000,0,0,0,0,30520,385354,300000,0,200000,2020-2
KH-0000000327,0,0,0,746490,0,0,0,12484,288960,1347136,0,300000,2020-2
