code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000181,0,0,0,0,0,0,20000,17600,0,192000,0,100000,2020-10
KH-0000000182,0,0,0,172080,0,0,0,26420,0,192000,0,200000,2020-10
KH-0000000183,0,0,79000,388000,176000,0,0,0,0,192000,0,100000,2020-10
KH-0000000184,79000,0,0,381000,471160,0,85000,25432,91260,191820,0,300000,2020-10
KH-0000000185,0,307490,126100,234400,131145,0,0,157516,463842,191459,0,1100000,2020-10
KH-0000000186,0,135000,98000,82870,1591608,0,19400,325658,604836,187357,207220,1100000,2020-10
KH-0000000187,0,0,306520,385090,0,0,29585,25220,251366,186240,0,300000,2020-10
KH-0000000188,0,0,0,126100,0,0,0,64950,132160,186240,0,100000,2020-10
KH-0000000189,0,0,0,0,18075,0,55000,75565,0,181941,0,300000,2020-10
KH-0000000190,0,0,70000,24222,95228,0,0,105164,111156,177100,0,300000,2020-10
KH-0000000191,0,348230,1804,227853,426482,0,168780,219719,374786,174503,15520,300000,2020-10
KH-0000000192,0,0,0,0,52600,0,0,0,0,172710,0,100000,2020-10
KH-0000000193,0,68000,27000,122305,136227,0,0,36939,0,171600,0,200000,2020-10
KH-0000000194,0,0,0,0,38472,0,25000,156380,0,171040,0,200000,2020-10
KH-0000000195,49000,0,27000,0,496630,0,0,15730,0,168360,50000,100000,2020-10
KH-0000000196,0,0,0,0,0,0,0,37170,0,167200,0,100000,2020-10
KH-0000000197,0,0,0,0,0,0,0,0,0,163900,0,100000,2020-10
KH-0000000198,0,0,0,0,0,0,0,0,111220,162840,0,100000,2020-10
KH-0000000199,0,0,0,24250,780631,0,0,66043,0,162805,15520,600000,2020-10
KH-0000000200,0,0,0,0,0,0,0,0,0,161700,0,100000,2020-10
KH-0000000201,0,0,32000,35000,404925,0,33000,121518,0,161460,0,300000,2020-10
KH-0000000202,82000,82000,0,105000,228695,0,32000,123144,88830,159600,0,400000,2020-10
KH-0000000203,0,0,0,0,0,0,0,30000,101170,158400,17000,100000,2020-10
KH-0000000204,0,0,0,0,0,0,0,0,0,158400,0,100000,2020-10
KH-0000000205,14911,0,27000,256000,135375,0,0,131515,0,158000,0,300000,2020-10
KH-0000000206,0,0,0,0,117980,0,0,49115,0,157000,0,100000,2020-10
KH-0000000207,0,0,26000,0,36000,0,48000,0,0,156000,50000,100000,2020-10
KH-0000000208,0,0,0,0,0,0,0,31980,0,155970,0,100000,2020-10
KH-0000000209,0,0,0,40000,0,0,0,0,0,154800,0,100000,2020-10
KH-0000000210,0,0,0,0,0,0,0,5265,0,153720,67000,200000,2020-10
KH-0000000211,0,0,0,226286,245605,0,0,25884,59976,153648,0,200000,2020-10
KH-0000000212,0,0,5880,131840,65468,0,0,236772,271275,152900,0,400000,2020-10
KH-0000000213,30000,293000,241000,0,0,0,210000,14112,0,152900,35000,100000,2020-10
KH-0000000214,0,0,0,168000,101405,0,0,0,0,152100,0,100000,2020-10
KH-0000000215,0,0,0,80000,0,0,0,0,0,151000,0,100000,2020-10
KH-0000000216,128000,12000,10000,113000,410801,0,95000,172627,700138,149600,0,1100000,2020-10
KH-0000000217,0,54000,124000,0,0,0,130500,18660,0,148500,0,200000,2020-10
KH-0000000218,0,0,0,0,0,0,0,0,0,147600,0,100000,2020-10
KH-0000000219,130950,0,0,14550,156268,0,542230,206927,0,147348,184300,100000,2020-10
KH-0000000220,102000,0,0,0,14200,0,0,120510,516138,146300,0,300000,2020-10
KH-0000000221,21340,104760,0,191786,28925,0,53350,81592,353293,145985,31040,600000,2020-10
KH-0000000222,115000,0,110000,112000,25650,0,0,0,0,145800,0,200000,2020-10
KH-0000000223,0,108000,170000,30000,0,0,165000,91655,0,145000,0,200000,2020-10
KH-0000000224,0,0,26000,189000,0,0,0,10125,0,145000,61000,100000,2020-10
KH-0000000225,0,0,0,0,0,0,220000,95925,0,144460,32000,100000,2020-10
KH-0000000226,0,0,0,0,0,0,0,0,0,143640,16000,100000,2020-10
KH-0000000227,0,0,0,0,95550,0,0,17435,0,143100,0,100000,2020-10
KH-0000000228,0,155000,0,418780,62776,0,0,235302,577152,141900,50000,100000,2020-10
KH-0000000229,0,16000,0,18000,198959,0,0,26208,216570,141360,0,300000,2020-10
KH-0000000230,0,122000,0,181590,370700,0,52000,46864,0,141360,0,400000,2020-10
KH-0000000231,0,0,0,121000,0,0,52000,32775,97110,138600,0,100000,2020-10
KH-0000000232,0,0,0,170000,0,0,0,85956,52020,138240,0,200000,2020-10
KH-0000000233,0,0,0,0,37600,0,0,7720,0,138160,50000,100000,2020-10
KH-0000000234,0,20000,70000,0,0,0,0,43981,0,137700,0,100000,2020-10
KH-0000000235,0,261900,0,44620,69475,0,0,62468,45687,137352,62080,200000,2020-10
KH-0000000236,0,32490,0,16000,0,0,0,0,0,136500,0,100000,2020-10
KH-0000000237,0,92000,12000,0,269974,0,0,105256,51000,136400,0,300000,2020-10
KH-0000000238,120280,94090,34920,226010,591148,0,264810,148514,607410,135509,27160,700000,2020-10
KH-0000000239,0,0,0,0,24900,0,0,89570,163560,135300,0,100000,2020-10
KH-0000000240,48000,0,0,18000,104982,0,31500,39270,159600,135300,0,100000,2020-10
KH-0000000241,22000,0,0,0,62135,0,0,0,0,135300,0,200000,2020-10
KH-0000000242,0,0,110000,76330,0,0,0,79975,339136,134540,0,100000,2020-10
KH-0000000243,0,172175,0,75078,932841,0,0,151004,180081,133045,0,400000,2020-10
KH-0000000244,0,160050,25000,141540,320623,0,0,224071,1370737,132308,33950,600000,2020-10
KH-0000000245,0,0,0,0,0,0,0,11000,0,132000,0,100000,2020-10
KH-0000000246,0,0,0,71250,183284,0,0,51462,190000,131670,0,200000,2020-10
KH-0000000247,0,145000,0,241530,131920,0,0,12246,0,130900,117000,300000,2020-10
KH-0000000248,0,150350,0,43650,42413,0,0,51434,107460,130688,0,400000,2020-10
KH-0000000249,0,55000,250000,10000,99620,0,0,49725,98280,130000,13000,100000,2020-10
KH-0000000250,0,0,0,0,27300,0,0,32130,56742,130000,0,100000,2020-10
KH-0000000251,37000,0,0,145000,473575,0,0,97930,0,130000,35000,200000,2020-10
KH-0000000252,0,38000,0,0,0,0,0,0,0,130000,0,100000,2020-10
KH-0000000253,0,0,0,51000,0,0,0,0,0,129800,28000,200000,2020-10
KH-0000000254,0,0,0,0,0,0,0,0,0,127440,0,100000,2020-10
KH-0000000255,0,29100,61110,35890,415514,0,0,128547,67279,126895,0,300000,2020-10
KH-0000000256,0,25000,0,326965,417459,0,0,50996,0,126500,0,500000,2020-10
KH-0000000257,0,358900,0,0,0,0,25000,86557,265499,126003,0,800000,2020-10
KH-0000000258,0,0,0,0,112350,0,0,37865,0,126000,0,100000,2020-10
KH-0000000259,0,30000,188000,654341,391167,0,0,205650,385286,124300,16000,700000,2020-10
KH-0000000260,0,0,0,42000,224678,0,0,0,373198,122100,130000,400000,2020-10
KH-0000000261,0,16000,0,41960,0,0,0,0,0,117700,0,200000,2020-10
KH-0000000262,25220,91180,192519,527303,226111,0,237650,142118,1069520,117370,0,1000000,2020-10
KH-0000000263,0,0,186000,0,0,0,0,0,0,116600,0,100000,2020-10
KH-0000000264,0,0,0,0,0,0,0,0,0,115920,0,100000,2020-10
KH-0000000265,0,0,0,165000,0,0,0,18755,63600,115520,0,100000,2020-10
KH-0000000266,0,0,0,0,0,0,0,46272,0,115500,0,200000,2020-10
KH-0000000267,0,0,0,0,0,0,0,0,0,113300,26000,100000,2020-10
KH-0000000268,0,355990,33950,0,119000,0,101850,0,0,112908,33950,400000,2020-10
KH-0000000269,0,0,0,71000,109630,0,0,91122,0,112480,0,100000,2020-10
KH-0000000270,0,0,76630,451031,410664,0,0,65213,0,111599,64020,400000,2020-10
KH-0000000271,0,68000,0,39600,0,0,0,0,0,111180,95000,100000,2020-10
KH-0000000272,0,37830,86330,439886,528765,0,0,214538,512588,109804,37830,1200000,2020-10
KH-0000000273,0,0,0,261730,0,0,150000,0,110250,106790,0,200000,2020-10
KH-0000000274,37830,150593,141572,531230,479825,0,157140,187989,97000,106215,0,800000,2020-10
KH-0000000275,0,0,0,63000,66250,0,0,45000,0,106020,0,200000,2020-10
KH-0000000276,0,58000,0,0,128195,0,0,123032,165110,103950,0,300000,2020-10
KH-0000000277,0,0,0,0,0,0,0,10400,0,100100,0,100000,2020-10
KH-0000000278,0,0,0,0,0,0,0,13952,230750,100000,96000,300000,2020-10
KH-0000000279,123000,26000,0,0,73360,0,0,88129,0,100000,0,300000,2020-10
KH-0000000280,44000,45000,0,73920,0,0,0,0,0,100000,0,100000,2020-10
KH-0000000281,0,0,0,106700,0,0,9700,66384,2565990,97000,0,600000,2020-10
KH-0000000282,0,69000,0,0,0,0,95000,0,0,96800,0,100000,2020-10
KH-0000000283,0,0,0,95237,0,0,0,36440,143956,93500,0,100000,2020-10
KH-0000000284,0,0,0,0,81484,0,0,28944,0,93500,0,100000,2020-10
KH-0000000285,168780,1192130,118088,660395,1549454,0,472390,310998,352264,91714,150350,800000,2020-10
KH-0000000286,70000,65000,77000,1051070,632217,0,130000,265664,551952,91300,0,800000,2020-10
KH-0000000287,0,0,0,66000,0,0,0,21000,0,91300,0,100000,2020-10
KH-0000000288,0,62000,0,393640,0,0,0,213098,469730,88500,0,800000,2020-10
KH-0000000289,0,0,0,110000,0,0,146000,18870,119952,87420,0,100000,2020-10
KH-0000000290,52000,0,0,147000,723435,0,0,0,173814,86900,0,100000,2020-10
KH-0000000291,335000,0,0,75000,193885,0,0,24000,0,82500,0,200000,2020-10
KH-0000000292,0,0,0,0,0,0,0,0,100000,77000,0,100000,2020-10
KH-0000000293,0,0,27000,0,29070,0,0,0,0,77000,0,100000,2020-10
KH-0000000294,0,0,0,45000,0,0,52000,49782,65130,73700,0,100000,2020-10
KH-0000000295,0,0,0,0,0,0,0,21008,225427,73325,0,300000,2020-10
KH-0000000296,0,0,63000,40000,0,0,12000,48426,43680,67320,32000,200000,2020-10
KH-0000000297,0,0,0,0,0,0,0,60577,0,67100,0,100000,2020-10
KH-0000000298,0,16000,0,47000,0,0,50000,144602,70474,66550,0,300000,2020-10
KH-0000000299,0,29100,61110,0,655225,0,0,0,0,66154,0,300000,2020-10
KH-0000000300,0,146000,0,0,0,0,0,25354,54978,60000,0,400000,2020-10
KH-0000000301,49000,29000,232000,40000,34000,0,0,40412,0,60000,0,100000,2020-10
KH-0000000302,0,0,0,25000,80080,0,0,0,0,60000,0,100000,2020-10
KH-0000000303,0,0,0,64000,86856,0,55000,10800,0,59840,0,400000,2020-10
KH-0000000304,44000,0,0,0,0,0,0,87200,0,59500,0,100000,2020-10
KH-0000000305,0,0,0,0,78650,0,0,19500,0,59400,0,100000,2020-10
KH-0000000306,0,117777,137740,143743,371956,0,0,274811,275973,54320,0,700000,2020-10
KH-0000000307,0,86000,0,290750,0,0,40000,20615,0,52000,0,400000,2020-10
KH-0000000308,0,0,0,30000,0,0,0,40976,0,52000,0,300000,2020-10
KH-0000000309,0,0,0,0,0,0,0,0,0,52000,0,100000,2020-10
KH-0000000310,0,0,0,15000,80778,0,0,24768,244940,41650,16000,400000,2020-10
KH-0000000311,0,0,3960,75054,0,0,0,52730,327030,40000,0,200000,2020-10
KH-0000000312,167000,78000,482000,189000,144536,0,30500,336476,1178604,28000,39000,900000,2020-10
KH-0000000313,0,0,0,305000,22550,0,0,14176,101520,28000,35000,300000,2020-10
KH-0000000314,0,540000,172000,610500,78650,0,45000,330296,0,28000,0,700000,2020-10
KH-0000000315,13000,0,30600,211772,58125,0,110000,269805,0,28000,117000,900000,2020-10
KH-0000000316,0,0,0,0,229845,0,0,0,0,28000,13000,100000,2020-10
KH-0000000317,227950,0,0,0,870439,0,46560,73308,291000,24250,228510,500000,2020-10
KH-0000000318,125130,921103,46560,48500,525707,0,38800,770366,1595680,0,0,1100000,2020-10
