code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000320,0,0,0,0,496692,0,0,0,0,0,0,100000,2020-12
KH-0000000321,0,0,0,0,495150,0,0,0,0,0,0,200000,2020-12
KH-0000000322,0,0,0,0,485995,0,45000,0,0,0,0,100000,2020-12
KH-0000000323,0,0,72000,0,485212,17390,0,34176,56610,0,0,400000,2020-12
KH-0000000324,0,51270,0,206925,477193,0,0,48488,343360,0,28000,500000,2020-12
KH-0000000325,120000,0,0,0,476797,0,0,0,0,0,175000,200000,2020-12
KH-0000000326,0,0,0,160000,475470,0,0,0,0,0,0,100000,2020-12
KH-0000000327,0,20680,0,312456,468773,14751,0,61789,478815,0,0,500000,2020-12
KH-0000000328,0,0,0,0,450000,0,20000,0,0,0,0,100000,2020-12
KH-0000000329,0,0,0,230000,440800,0,0,67502,0,0,0,100000,2020-12
KH-0000000330,0,0,0,70000,434451,0,0,0,0,0,0,200000,2020-12
KH-0000000331,0,0,0,0,429230,0,0,0,0,0,0,100000,2020-12
KH-0000000332,0,292000,0,286448,424293,0,55000,121439,256710,0,0,600000,2020-12
KH-0000000333,0,0,0,0,421625,0,0,0,0,0,0,100000,2020-12
KH-0000000334,102000,0,0,0,421385,0,10000,1750,200000,0,0,400000,2020-12
KH-0000000335,0,0,0,0,403000,0,0,0,0,0,0,100000,2020-12
KH-0000000336,0,0,45000,85000,394190,0,0,32291,58820,0,0,100000,2020-12
KH-0000000337,0,0,0,0,393850,0,0,0,0,0,0,100000,2020-12
KH-0000000338,0,0,0,73000,386030,0,0,33195,247900,0,0,500000,2020-12
KH-0000000339,0,0,0,143000,385890,0,0,61061,549686,0,0,100000,2020-12
KH-0000000340,0,0,0,118700,380038,6475,0,23980,35910,0,0,200000,2020-12
KH-0000000341,52000,0,38000,147900,377397,0,275000,12460,0,0,0,200000,2020-12
KH-0000000342,0,0,0,318790,372076,0,0,38315,216938,0,0,200000,2020-12
KH-0000000343,105000,0,0,0,363540,0,0,0,0,0,0,100000,2020-12
KH-0000000344,0,0,0,0,359670,0,0,0,0,0,0,100000,2020-12
KH-0000000345,0,0,0,0,359100,0,20000,0,0,0,0,100000,2020-12
KH-0000000346,42680,41710,340470,404490,355932,0,50440,134088,157625,0,0,500000,2020-12
KH-0000000347,0,0,0,0,350975,0,126100,74808,436500,0,0,200000,2020-12
KH-0000000348,30000,0,0,22000,349280,0,40000,48842,0,0,0,400000,2020-12
KH-0000000349,0,48000,278000,234099,348900,0,17000,88600,0,0,0,500000,2020-12
KH-0000000350,0,68000,0,0,346236,0,0,29610,0,0,0,100000,2020-12
KH-0000000351,125130,179450,11640,291000,343846,0,269660,223955,116594,0,246380,400000,2020-12
KH-0000000352,0,0,0,0,336000,29230,0,0,0,0,0,100000,2020-12
KH-0000000353,0,0,0,424440,334150,0,0,75055,0,0,32000,300000,2020-12
KH-0000000354,0,0,0,820000,328682,15022,0,104292,67932,0,0,300000,2020-12
KH-0000000355,147000,0,0,0,328450,0,0,0,0,0,39000,100000,2020-12
KH-0000000356,0,0,0,25000,327830,0,0,0,0,0,50000,100000,2020-12
KH-0000000357,322000,0,0,0,324100,0,0,0,0,0,0,100000,2020-12
KH-0000000358,0,0,106700,58200,320694,0,0,0,0,0,0,100000,2020-12
KH-0000000359,0,0,0,25000,315580,0,0,26845,0,0,0,100000,2020-12
KH-0000000360,240000,145000,86820,955900,315138,0,195000,424901,408260,0,0,400000,2020-12
KH-0000000361,49000,0,0,0,315028,0,250000,0,178752,0,82000,100000,2020-12
KH-0000000362,41000,95000,0,133000,312640,0,52000,84635,60000,0,0,300000,2020-12
KH-0000000363,0,108000,0,0,312415,0,0,131872,254470,0,0,300000,2020-12
KH-0000000364,0,0,0,0,303430,0,0,0,0,0,0,200000,2020-12
KH-0000000365,0,0,0,71000,297320,16169,0,85592,0,0,0,300000,2020-12
KH-0000000366,195000,168000,0,88000,294828,0,0,0,0,0,100000,100000,2020-12
KH-0000000367,0,0,0,0,294000,0,0,0,0,0,0,100000,2020-12
KH-0000000368,0,73000,0,15000,293725,0,52000,94700,280022,0,0,400000,2020-12
KH-0000000369,0,172175,121250,17460,285646,0,0,51468,0,0,0,200000,2020-12
KH-0000000370,0,0,330000,0,284906,0,0,0,0,0,0,200000,2020-12
KH-0000000371,0,1121320,0,0,284729,0,19400,310747,2246870,0,0,700000,2020-12
KH-0000000372,0,0,0,0,280500,0,0,0,0,0,0,100000,2020-12
KH-0000000373,0,0,0,0,280455,0,0,102246,0,0,0,100000,2020-12
KH-0000000374,0,0,0,0,278880,0,0,23840,0,0,0,100000,2020-12
KH-0000000375,25000,80000,0,0,275628,0,0,114263,106794,0,35000,100000,2020-12
KH-0000000376,0,0,0,0,275530,0,0,0,0,0,0,300000,2020-12
KH-0000000377,0,0,2040,43000,274820,0,48000,154495,0,0,0,300000,2020-12
KH-0000000378,0,25000,0,399600,274665,0,0,136701,111324,0,0,1100000,2020-12
KH-0000000379,79000,0,0,35000,271068,0,0,0,151050,0,0,100000,2020-12
KH-0000000380,0,130000,0,0,270430,0,0,13600,0,0,0,100000,2020-12
KH-0000000381,0,0,0,0,265310,0,0,0,0,0,0,100000,2020-12
KH-0000000382,0,0,0,6000,265220,0,0,127185,143280,0,0,300000,2020-12
KH-0000000383,0,0,0,25000,263818,0,0,0,0,0,270000,100000,2020-12
KH-0000000384,0,0,0,0,263080,0,0,0,0,0,0,100000,2020-12
KH-0000000385,0,0,35000,119000,261700,0,34000,9504,103419,0,35000,300000,2020-12
KH-0000000386,0,0,0,0,261084,0,0,0,0,0,0,100000,2020-12
KH-0000000387,0,0,0,0,255605,0,0,0,0,0,0,100000,2020-12
KH-0000000388,0,0,0,0,251858,0,0,12800,0,0,190000,100000,2020-12
KH-0000000389,329000,0,0,0,250000,0,0,0,0,0,308000,100000,2020-12
KH-0000000390,0,0,0,0,249655,0,0,0,0,0,0,100000,2020-12
KH-0000000391,0,0,0,38800,247757,0,0,0,24797,0,0,200000,2020-12
KH-0000000392,0,0,0,0,246938,0,0,0,0,0,0,100000,2020-12
KH-0000000393,0,0,0,0,246780,0,0,0,0,0,0,100000,2020-12
KH-0000000394,0,64000,0,32000,239250,0,0,266430,0,0,190000,100000,2020-12
KH-0000000395,0,302000,8820,142920,238115,6586,104000,340792,1307656,0,0,200000,2020-12
KH-0000000396,0,0,0,0,237015,0,0,0,0,0,0,100000,2020-12
KH-0000000397,0,0,3840,206000,236940,0,52000,87990,156948,0,0,500000,2020-12
KH-0000000398,0,0,0,0,235930,0,0,0,0,0,0,200000,2020-12
KH-0000000399,0,0,0,25000,235000,0,0,21528,68850,0,0,100000,2020-12
KH-0000000400,110000,0,0,0,233890,0,0,46755,0,0,0,100000,2020-12
KH-0000000401,92150,0,0,242500,233818,0,0,0,0,0,78570,300000,2020-12
KH-0000000402,288000,138000,79000,57000,231109,15096,0,241910,0,0,0,400000,2020-12
KH-0000000403,24250,71780,302640,375040,230829,0,179450,13580,98591,0,0,1000000,2020-12
KH-0000000404,0,135000,0,0,229315,3990,0,327631,528320,0,0,700000,2020-12
KH-0000000405,0,0,0,0,229105,0,0,0,0,0,0,200000,2020-12
KH-0000000406,0,0,0,50000,227880,0,0,4416,0,0,40000,100000,2020-12
KH-0000000407,0,0,0,0,224325,0,0,0,0,0,0,200000,2020-12
KH-0000000408,0,0,0,480150,223100,0,140650,92745,62041,0,0,200000,2020-12
KH-0000000409,0,72000,177510,17460,220341,0,0,222513,176773,0,0,700000,2020-12
KH-0000000410,0,33000,237000,103000,216720,0,0,23840,0,0,35000,100000,2020-12
KH-0000000411,0,0,0,0,215950,0,0,0,0,0,0,200000,2020-12
KH-0000000412,0,0,0,0,215055,0,0,0,0,0,0,100000,2020-12
KH-0000000413,0,255000,0,0,213575,0,0,116420,0,0,0,200000,2020-12
KH-0000000414,176000,0,0,0,213180,0,0,0,200000,0,0,200000,2020-12
KH-0000000415,0,0,10140,100000,211195,0,59000,105605,97650,0,0,200000,2020-12
KH-0000000416,0,0,0,0,208335,0,0,0,0,0,0,100000,2020-12
KH-0000000417,0,0,0,0,207900,0,0,84219,0,0,0,100000,2020-12
KH-0000000418,0,0,61000,0,206005,0,0,0,215140,0,35000,400000,2020-12
KH-0000000419,0,0,0,0,205600,0,0,0,0,0,0,200000,2020-12
KH-0000000420,0,250000,0,79155,203350,0,0,82186,0,0,0,300000,2020-12
KH-0000000421,0,0,0,0,199760,0,0,0,0,0,0,100000,2020-12
KH-0000000422,117000,0,0,0,199125,0,0,0,0,0,50000,200000,2020-12
KH-0000000423,0,0,0,30000,196960,0,0,0,72360,0,74000,300000,2020-12
KH-0000000424,0,0,0,0,196309,0,0,0,0,0,0,100000,2020-12
KH-0000000425,0,0,0,145000,194035,0,0,25088,177876,0,0,200000,2020-12
KH-0000000426,0,0,0,235000,192220,0,0,0,0,0,0,300000,2020-12
KH-0000000427,0,0,0,0,191398,0,0,0,0,0,0,100000,2020-12
KH-0000000428,0,0,52380,104760,187656,0,72750,20613,0,0,184300,200000,2020-12
KH-0000000429,0,0,0,0,187390,0,0,0,0,0,0,100000,2020-12
KH-0000000430,0,0,0,0,186956,0,266750,214564,0,0,0,100000,2020-12
KH-0000000431,0,0,0,0,184900,0,0,0,0,0,0,100000,2020-12
KH-0000000432,0,0,0,0,180975,0,0,0,0,0,0,200000,2020-12
KH-0000000433,0,0,0,0,178698,0,0,0,0,0,0,100000,2020-12
KH-0000000434,140000,0,0,130000,178582,0,211000,0,0,0,0,400000,2020-12
KH-0000000435,0,0,0,0,177100,0,0,38904,145590,0,0,100000,2020-12
KH-0000000436,0,0,0,0,168000,14800,0,12448,159862,0,50000,200000,2020-12
KH-0000000437,0,0,0,0,167750,0,0,0,0,0,0,100000,2020-12
KH-0000000438,0,0,0,0,165205,0,0,71920,166090,0,0,300000,2020-12
KH-0000000439,0,0,0,0,164660,0,0,0,0,0,0,100000,2020-12
KH-0000000440,0,0,0,130000,164450,0,0,0,0,0,0,100000,2020-12
KH-0000000441,175000,0,517000,0,162600,0,343000,0,0,0,0,200000,2020-12
KH-0000000442,0,0,0,0,158205,0,0,0,0,0,0,100000,2020-12
KH-0000000443,0,177500,0,142150,156812,0,0,116152,0,0,0,200000,2020-12
KH-0000000444,0,0,0,65000,155150,0,0,17400,0,0,0,100000,2020-12
KH-0000000445,0,0,0,17066,154610,0,0,34760,342160,0,0,100000,2020-12
KH-0000000446,0,0,0,0,154020,0,0,0,0,0,0,100000,2020-12
KH-0000000447,0,250000,0,196000,153920,0,589500,79325,230177,0,0,400000,2020-12
KH-0000000448,0,0,0,86760,151925,0,52000,43736,286658,0,0,200000,2020-12
KH-0000000449,0,0,0,17028,151140,0,0,0,0,0,227000,300000,2020-12
KH-0000000450,0,0,0,0,148590,0,0,0,0,0,0,100000,2020-12
KH-0000000451,0,0,10000,19274,148050,0,0,20880,0,0,225000,100000,2020-12
KH-0000000452,0,0,0,0,144400,0,0,35350,131920,0,0,100000,2020-12
KH-0000000453,0,0,0,0,144045,0,0,0,0,0,0,100000,2020-12
KH-0000000454,26000,0,0,0,143820,0,42500,0,0,0,13000,200000,2020-12
KH-0000000455,0,0,0,0,141245,0,0,0,0,0,0,100000,2020-12
KH-0000000456,0,0,0,0,139910,0,0,0,0,0,0,100000,2020-12
KH-0000000457,0,124000,0,0,139590,0,0,12480,64940,0,0,200000,2020-12
KH-0000000458,81000,0,0,105000,133188,0,65000,36100,0,0,0,200000,2020-12
KH-0000000459,0,0,21420,318800,130000,0,159000,245772,0,0,0,400000,2020-12
KH-0000000460,0,0,0,0,126820,0,0,0,0,0,0,100000,2020-12
KH-0000000461,0,0,0,60000,125000,0,24000,0,0,0,0,100000,2020-12
KH-0000000462,0,0,0,0,125000,0,0,0,0,0,0,100000,2020-12
KH-0000000463,0,144000,0,355000,125000,0,0,0,0,0,64000,200000,2020-12
KH-0000000464,11000,0,27000,0,123845,0,0,46350,0,0,0,200000,2020-12
KH-0000000465,0,0,0,0,122980,0,0,52197,0,0,0,300000,2020-12
KH-0000000466,0,0,0,0,122890,0,0,0,0,0,0,100000,2020-12
KH-0000000467,0,37000,79000,401130,122400,0,0,43873,0,0,0,300000,2020-12
KH-0000000468,69000,0,0,0,122370,0,0,35820,28952,0,120000,300000,2020-12
KH-0000000469,0,43000,70000,0,122025,0,0,25410,100000,0,0,100000,2020-12
KH-0000000470,0,0,0,0,121912,0,0,0,0,0,0,100000,2020-12
KH-0000000471,0,0,0,0,121875,0,0,0,0,0,0,100000,2020-12
KH-0000000472,0,0,65000,130000,120092,0,0,45854,0,0,0,300000,2020-12
KH-0000000473,0,0,96000,0,119170,0,0,0,0,0,0,300000,2020-12
KH-0000000474,0,0,59000,31000,117410,0,312000,0,0,0,0,200000,2020-12
KH-0000000475,0,0,0,0,116935,0,0,0,0,0,0,100000,2020-12
KH-0000000476,208550,169750,51507,357791,115574,0,50440,103219,832580,0,48500,600000,2020-12
KH-0000000477,0,0,0,51000,114010,0,0,36236,0,0,0,200000,2020-12
KH-0000000478,0,0,0,23430,113800,0,0,0,0,0,750000,300000,2020-12
KH-0000000479,161000,76000,0,299280,112720,0,117000,115535,195074,0,117000,600000,2020-12
KH-0000000480,0,0,0,0,109825,0,0,23220,0,0,0,100000,2020-12
KH-0000000481,0,0,0,0,109820,0,0,0,0,0,35000,100000,2020-12
KH-0000000482,30000,0,0,0,109616,0,0,76668,110000,0,20000,500000,2020-12
KH-0000000483,0,0,0,0,109270,0,0,0,0,0,0,100000,2020-12
KH-0000000484,0,135000,0,388253,107510,0,20000,181314,263450,0,0,600000,2020-12
KH-0000000485,0,0,0,0,105616,0,0,0,0,0,0,100000,2020-12
KH-0000000486,0,0,0,0,105108,0,0,203028,544408,0,0,500000,2020-12
KH-0000000487,0,0,0,11000,104900,0,0,29365,0,0,0,100000,2020-12
KH-0000000488,0,163680,0,165000,100850,0,48000,0,0,0,0,100000,2020-12
KH-0000000489,85000,0,0,100000,100810,0,0,73250,203490,0,50000,200000,2020-12
KH-0000000490,76630,14550,74690,33950,100240,0,0,51132,496757,0,0,500000,2020-12
KH-0000000491,0,34540,0,0,98840,0,40000,13010,0,0,35000,200000,2020-12
KH-0000000492,0,0,0,25000,98260,0,0,0,0,0,0,100000,2020-12
KH-0000000493,243000,33000,50000,73598,97608,0,95000,146025,0,0,32000,300000,2020-12
KH-0000000494,0,0,150000,105000,97500,0,51000,82360,0,0,0,100000,2020-12
KH-0000000495,0,0,0,0,97125,0,190000,0,0,0,0,200000,2020-12
KH-0000000496,190000,0,0,0,95876,0,0,0,0,0,16000,100000,2020-12
KH-0000000497,0,0,0,0,95550,0,0,0,0,0,0,100000,2020-12
KH-0000000498,0,0,0,50100,94900,0,0,15904,0,0,0,100000,2020-12
KH-0000000499,0,0,0,0,93330,0,0,0,0,0,0,100000,2020-12
KH-0000000500,0,0,0,0,91930,0,0,0,0,0,0,100000,2020-12
KH-0000000501,0,0,0,0,90740,0,52000,0,190000,0,0,300000,2020-12
KH-0000000502,0,0,0,75000,90150,14800,0,18656,166840,0,0,100000,2020-12
KH-0000000503,173000,0,0,220000,89754,0,0,14368,213730,0,95000,700000,2020-12
KH-0000000504,0,0,0,0,89300,0,52000,107354,0,0,0,100000,2020-12
KH-0000000505,0,0,0,0,88500,0,0,0,0,0,0,100000,2020-12
KH-0000000506,0,0,0,0,87100,0,0,0,0,0,0,100000,2020-12
KH-0000000507,0,0,0,0,86870,0,175000,0,0,0,16000,100000,2020-12
KH-0000000508,0,250000,0,0,86736,0,0,0,0,0,0,100000,2020-12
KH-0000000509,0,0,79000,77000,86700,0,0,41650,81600,0,35000,200000,2020-12
KH-0000000510,85360,0,0,0,85438,0,0,71241,514554,0,0,100000,2020-12
KH-0000000511,0,0,0,0,85280,0,0,0,0,0,0,100000,2020-12
KH-0000000512,0,0,0,0,85000,0,0,0,0,0,0,100000,2020-12
KH-0000000513,0,48000,0,0,84065,0,0,0,0,0,0,100000,2020-12
KH-0000000514,0,0,98000,43000,84040,0,97000,7700,0,0,0,200000,2020-12
KH-0000000515,253000,0,0,0,83850,0,0,0,0,0,35000,100000,2020-12
KH-0000000516,30000,0,0,25000,83050,0,310000,31005,0,0,0,100000,2020-12
KH-0000000517,115000,25000,0,79240,82845,0,25000,27729,0,0,13000,200000,2020-12
KH-0000000518,0,0,0,55000,82575,0,0,24480,0,0,35000,100000,2020-12
KH-0000000519,0,0,65000,73000,81256,0,0,38303,194958,0,0,100000,2020-12
KH-0000000520,0,19270,0,0,81054,0,25000,0,531620,0,0,200000,2020-12
KH-0000000521,0,0,0,17460,80559,0,0,68041,0,0,0,100000,2020-12
KH-0000000522,0,0,0,0,80080,0,0,0,0,0,0,100000,2020-12
KH-0000000523,0,54000,0,0,79300,0,0,13510,43806,0,0,100000,2020-12
KH-0000000524,0,0,0,0,79300,0,0,0,0,0,0,100000,2020-12
KH-0000000525,0,15000,0,0,79040,16095,0,89530,0,0,200000,300000,2020-12
KH-0000000526,0,0,0,0,78900,0,52000,0,0,0,0,100000,2020-12
KH-0000000527,0,0,0,0,78780,0,0,0,347960,0,0,200000,2020-12
KH-0000000528,0,0,13000,224240,77056,0,0,0,0,0,0,200000,2020-12
KH-0000000529,0,0,0,17127,76375,0,0,0,0,0,32000,100000,2020-12
KH-0000000530,0,0,222000,100500,75790,0,0,55300,0,0,0,100000,2020-12
KH-0000000531,56000,0,0,296670,75040,0,0,68630,61740,0,0,200000,2020-12
KH-0000000532,0,0,0,0,74568,0,49000,0,0,0,0,100000,2020-12
KH-0000000533,0,0,0,90210,73943,0,0,120589,543297,0,183330,400000,2020-12
KH-0000000534,0,0,0,0,73370,0,0,95494,1006430,0,0,500000,2020-12
KH-0000000535,0,0,0,235000,72875,0,0,35805,79048,0,0,100000,2020-12
KH-0000000536,0,0,0,50000,72270,0,0,13167,0,0,0,100000,2020-12
KH-0000000537,0,0,0,0,71610,0,0,80151,0,0,0,100000,2020-12
KH-0000000538,0,0,0,65000,70920,0,30400,0,205716,0,0,100000,2020-12
KH-0000000539,0,20000,0,60000,70475,0,52000,33534,86436,0,0,100000,2020-12
KH-0000000540,198000,121000,0,67000,68885,0,55000,0,0,0,50000,100000,2020-12
KH-0000000541,0,0,0,0,68700,0,0,0,0,0,0,100000,2020-12
KH-0000000542,0,0,26000,26000,68700,0,0,22000,0,0,0,100000,2020-12
KH-0000000543,26000,0,83000,0,68550,0,0,13545,98670,0,0,100000,2020-12
KH-0000000544,0,0,0,0,68510,0,0,19600,171286,0,0,100000,2020-12
KH-0000000545,0,0,124000,0,66950,0,50000,126653,93492,0,0,200000,2020-12
KH-0000000546,147000,0,0,0,66750,0,49000,50820,55692,0,0,200000,2020-12
KH-0000000547,0,0,0,11000,65940,0,0,45428,131460,0,0,100000,2020-12
KH-0000000548,0,0,0,0,65640,0,0,24680,0,0,0,100000,2020-12
KH-0000000549,0,0,0,0,64960,0,0,0,0,0,100000,100000,2020-12
KH-0000000550,0,0,79000,76800,64175,0,0,0,52200,0,0,300000,2020-12
KH-0000000551,0,0,0,74000,63750,0,0,59409,191940,0,0,200000,2020-12
KH-0000000552,104760,368600,0,0,63595,0,0,0,60761,0,0,200000,2020-12
KH-0000000553,0,32000,6000,247350,63460,0,110000,95160,124100,0,0,100000,2020-12
KH-0000000554,19000,0,0,0,63310,0,0,0,0,0,34000,100000,2020-12
KH-0000000555,0,0,11000,0,62400,0,0,34510,58712,0,35000,100000,2020-12
KH-0000000556,0,0,0,0,62280,0,0,0,159390,0,0,100000,2020-12
KH-0000000557,0,0,0,45900,62205,0,0,20000,0,0,0,200000,2020-12
KH-0000000558,0,0,0,0,62130,0,0,27930,60282,0,0,200000,2020-12
KH-0000000559,0,0,0,55113,61160,0,0,136129,0,0,0,200000,2020-12
KH-0000000560,0,0,0,0,60645,0,0,0,0,0,0,100000,2020-12
KH-0000000561,0,0,0,0,60334,0,0,13968,209714,0,0,100000,2020-12
KH-0000000562,0,53000,125000,185000,60250,0,0,0,0,0,0,100000,2020-12
KH-0000000563,25000,9000,0,51000,60245,0,0,382826,0,0,0,800000,2020-12
KH-0000000564,0,0,0,0,60165,0,0,0,0,0,0,100000,2020-12
KH-0000000565,0,0,6000,35000,59950,0,0,27456,0,0,0,200000,2020-12
KH-0000000566,0,0,0,0,57960,0,0,0,0,0,0,100000,2020-12
KH-0000000567,0,48500,24250,0,56221,0,0,77487,201614,0,0,100000,2020-12
KH-0000000568,0,355250,0,0,55936,0,0,0,0,0,0,100000,2020-12
KH-0000000569,0,250000,0,121590,53910,0,139000,385367,85170,0,0,500000,2020-12
KH-0000000570,0,25000,89000,79906,53235,0,0,0,0,0,0,300000,2020-12
KH-0000000571,0,22140,0,0,52700,0,0,49105,0,0,52000,100000,2020-12
KH-0000000572,44000,0,0,0,52600,0,0,39700,0,0,0,100000,2020-12
KH-0000000573,0,0,35000,57000,51452,0,35000,0,100000,0,48000,100000,2020-12
KH-0000000574,0,260000,0,105000,50000,0,0,12800,0,0,0,200000,2020-12
KH-0000000575,0,0,79000,0,49425,0,0,0,0,0,0,100000,2020-12
KH-0000000576,0,0,0,0,48619,0,0,31662,0,0,0,100000,2020-12
KH-0000000577,0,0,0,28320,47410,0,25000,77354,46746,0,0,200000,2020-12
KH-0000000578,170000,0,0,50000,47320,0,0,0,0,0,0,100000,2020-12
KH-0000000579,25000,0,55000,0,45600,0,0,0,0,0,0,100000,2020-12
KH-0000000580,0,28000,0,0,44625,0,0,9548,0,0,0,100000,2020-12
KH-0000000581,0,0,25000,484400,43945,0,55000,118449,322968,0,32000,900000,2020-12
KH-0000000582,0,0,0,18000,40888,0,0,0,87040,0,35000,100000,2020-12
KH-0000000583,0,0,11000,77000,37560,0,0,7630,0,0,0,100000,2020-12
KH-0000000584,0,66000,49000,38000,37290,0,0,36580,0,0,0,100000,2020-12
KH-0000000585,0,90000,0,62000,36465,0,30500,137500,0,0,0,100000,2020-12
KH-0000000586,0,0,79000,0,35606,0,0,0,0,0,0,100000,2020-12
KH-0000000587,62000,81000,338000,169000,35000,0,0,22104,0,0,0,100000,2020-12
KH-0000000588,228920,90210,110580,253170,34579,0,0,177175,159580,0,0,500000,2020-12
KH-0000000589,0,152000,89000,20194,31236,0,0,40355,0,0,35000,100000,2020-12
KH-0000000590,0,0,0,170000,30970,0,0,9950,0,0,0,100000,2020-12
KH-0000000591,0,120000,145000,240000,29970,0,0,77788,0,0,35000,300000,2020-12
KH-0000000592,0,0,76630,0,29609,0,0,96546,59364,0,0,200000,2020-12
KH-0000000593,0,0,0,0,29510,0,62000,0,0,0,0,100000,2020-12
KH-0000000594,50000,81000,0,0,28325,18500,0,157410,158070,0,35000,400000,2020-12
KH-0000000595,0,12000,129000,74636,27048,0,0,233668,560482,0,70000,1200000,2020-12
KH-0000000596,0,0,0,0,26900,0,0,77810,0,0,0,100000,2020-12
KH-0000000597,0,0,98000,0,26670,0,0,136950,0,0,0,100000,2020-12
KH-0000000598,24250,523800,0,23280,26607,0,0,19274,0,0,0,500000,2020-12
KH-0000000599,0,215000,0,340000,25675,0,50000,38352,0,0,0,200000,2020-12
KH-0000000600,0,0,0,0,25100,0,0,64800,0,0,0,100000,2020-12
KH-0000000601,0,0,0,0,25000,0,0,0,0,0,0,100000,2020-12
KH-0000000602,25000,0,0,0,24395,0,0,32767,0,0,0,100000,2020-12
KH-0000000603,30000,17000,0,140000,23600,0,80000,0,0,0,0,200000,2020-12
KH-0000000604,0,0,0,50000,21350,0,0,24150,0,0,0,100000,2020-12
KH-0000000605,0,0,64990,0,21146,0,63050,55833,0,0,0,100000,2020-12
KH-0000000606,0,558940,0,18000,20400,0,30500,7000,0,0,0,300000,2020-12
KH-0000000607,0,0,0,0,20250,7400,0,0,0,0,0,100000,2020-12
KH-0000000608,0,0,0,170374,20100,0,0,0,158240,0,0,100000,2020-12
KH-0000000609,0,0,0,0,19550,0,0,23590,59500,0,0,100000,2020-12
KH-0000000610,0,0,0,0,19550,0,0,0,99900,0,0,100000,2020-12
KH-0000000611,0,0,0,161000,18164,0,0,95740,50796,0,0,100000,2020-12
KH-0000000612,130000,0,0,235475,17900,0,164000,30000,0,0,85000,100000,2020-12
KH-0000000613,55000,53000,0,25000,17550,0,0,0,0,0,120000,100000,2020-12
KH-0000000614,0,0,0,0,17500,0,0,0,0,0,0,100000,2020-12
KH-0000000615,0,0,0,0,16000,0,49000,8750,0,0,0,100000,2020-12
KH-0000000616,0,960000,0,0,16000,0,320000,0,0,0,0,200000,2020-12
KH-0000000617,0,0,0,0,15000,0,52000,15799,0,0,0,100000,2020-12
KH-0000000618,0,0,0,0,14200,0,0,0,90450,0,0,100000,2020-12
KH-0000000619,25000,0,0,35000,12750,0,0,27960,0,0,140000,200000,2020-12
KH-0000000620,0,0,0,130000,12200,0,0,14718,0,0,0,100000,2020-12
KH-0000000621,0,0,0,6000,10550,0,0,63550,0,0,0,100000,2020-12
KH-0000000622,0,25000,0,13000,0,0,0,14624,0,0,0,100000,2020-12
KH-0000000623,0,0,0,0,0,0,0,0,0,0,35000,100000,2020-12
KH-0000000624,0,737200,106700,53350,0,0,0,0,50634,0,0,400000,2020-12
KH-0000000625,0,450000,0,0,0,0,0,0,0,0,0,200000,2020-12
KH-0000000626,24000,16000,0,0,0,0,0,0,0,0,0,100000,2020-12
KH-0000000627,60140,0,163930,215641,0,0,143560,0,0,0,0,100000,2020-12
KH-0000000628,0,0,0,150000,0,0,0,81532,0,0,0,100000,2020-12
KH-0000000629,0,0,0,163400,0,0,40000,0,0,0,100000,300000,2020-12
KH-0000000630,0,0,0,0,0,0,0,55523,0,0,0,100000,2020-12
KH-0000000631,0,0,0,0,0,0,0,28612,205440,0,0,200000,2020-12
KH-0000000632,71780,0,0,0,0,0,0,0,0,0,0,100000,2020-12
KH-0000000633,0,24250,0,91180,0,0,0,9428,0,0,0,200000,2020-12
KH-0000000634,0,0,0,0,0,0,52000,0,0,0,0,100000,2020-12
KH-0000000635,0,0,0,25000,0,0,0,13160,0,0,0,100000,2020-12
KH-0000000636,0,62000,0,0,0,0,63000,0,0,0,0,100000,2020-12
KH-0000000637,195000,0,79000,0,0,0,0,0,0,0,0,100000,2020-12
KH-0000000638,0,0,0,0,0,0,52000,0,0,0,0,100000,2020-12
KH-0000000639,0,270000,99000,61000,0,0,0,0,0,0,0,100000,2020-12
KH-0000000640,0,78000,0,11000,0,0,0,0,0,0,0,200000,2020-12
KH-0000000641,0,0,0,23280,0,0,0,58026,650077,0,0,100000,2020-12
KH-0000000642,0,0,0,0,0,0,52000,21816,45850,0,0,200000,2020-12
KH-0000000643,52000,0,0,78988,0,0,0,0,0,0,85000,100000,2020-12
KH-0000000644,0,0,0,0,0,0,0,21655,0,0,0,100000,2020-12
KH-0000000645,130000,65000,99000,0,0,0,0,62716,192240,0,0,100000,2020-12
KH-0000000646,26000,0,0,61400,0,0,0,0,106020,0,0,100000,2020-12
KH-0000000647,0,0,0,0,0,0,98000,0,0,0,0,100000,2020-12
KH-0000000648,55000,0,0,0,0,0,0,32476,59004,0,0,100000,2020-12
KH-0000000649,0,193200,0,0,0,0,0,0,0,0,0,100000,2020-12
KH-0000000650,0,96000,0,0,0,0,0,0,0,0,0,100000,2020-12
KH-0000000651,0,0,0,33950,0,0,19400,28340,1060756,0,0,300000,2020-12
KH-0000000652,0,0,0,115000,0,0,0,60559,71810,0,0,100000,2020-12
KH-0000000653,0,0,0,38800,0,0,0,164944,0,0,0,100000,2020-12
KH-0000000654,0,245000,0,0,0,0,0,0,0,0,0,300000,2020-12
KH-0000000655,0,0,0,74000,0,0,0,3690,83514,0,0,200000,2020-12
KH-0000000656,100000,0,39000,0,0,0,0,0,0,0,65000,100000,2020-12
