code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000042,135800,234740,225564,438683,749966,53350,290030,732419,2161396,890886,100880,1600000,2020-4
KH-0000000043,0,0,0,0,738150,0,0,0,0,0,0,100000,2020-4
KH-0000000044,0,0,184300,468704,731409,0,0,48597,160719,0,12610,700000,2020-4
KH-0000000045,0,0,0,0,731000,0,0,0,0,0,0,100000,2020-4
KH-0000000046,0,135000,0,10890,707725,0,0,0,0,0,0,300000,2020-4
KH-0000000047,0,0,265080,90000,705869,0,0,150390,0,105894,150000,300000,2020-4
KH-0000000048,0,29100,124160,11640,704470,0,50440,519538,797577,135024,0,800000,2020-4
KH-0000000049,96030,59170,63050,32111,696375,237650,0,258072,0,611294,0,1000000,2020-4
KH-0000000050,0,20000,0,0,695540,0,12000,21480,0,276840,0,300000,2020-4
KH-0000000051,0,0,145000,295000,689655,0,0,0,0,389610,0,300000,2020-4
KH-0000000052,110000,0,210000,95000,688539,16331,197000,151885,789442,208000,170000,1400000,2020-4
KH-0000000053,0,64990,0,187387,677796,0,0,53030,0,126100,0,600000,2020-4
KH-0000000054,0,204000,0,857455,671775,0,12000,44960,64800,347920,0,800000,2020-4
KH-0000000055,162000,0,25000,130000,658020,0,0,0,0,0,82000,200000,2020-4
KH-0000000056,113050,0,75050,152950,657458,74575,0,100178,556273,190000,160550,200000,2020-4
KH-0000000057,0,185000,0,0,654730,0,0,0,0,0,0,200000,2020-4
KH-0000000058,323000,136000,22000,12000,646362,0,550000,274794,976136,632520,16000,800000,2020-4
KH-0000000059,0,0,0,36000,640102,807250,30000,26000,67500,0,0,500000,2020-4
KH-0000000060,0,0,0,0,630250,0,0,0,0,0,0,100000,2020-4
KH-0000000061,0,0,0,0,618938,0,0,0,0,0,33950,300000,2020-4
KH-0000000062,53350,0,185270,32010,600639,0,31040,124016,228939,186240,149380,300000,2020-4
KH-0000000063,0,0,0,61400,598989,0,20000,176452,210340,0,0,400000,2020-4
KH-0000000064,265780,58200,0,0,598291,0,0,67098,31743,2174120,358900,300000,2020-4
KH-0000000065,229890,228920,128942,817419,597564,0,140650,442681,797428,0,595580,1300000,2020-4
KH-0000000066,205640,0,984550,106700,583455,0,0,177516,291000,1539662,302640,300000,2020-4
KH-0000000067,0,0,0,25000,580165,0,0,0,0,0,0,100000,2020-4
KH-0000000068,52000,85000,0,0,569249,0,0,20955,0,110920,0,500000,2020-4
KH-0000000069,0,0,45000,105000,560605,0,20000,0,0,0,0,200000,2020-4
KH-0000000070,0,0,0,0,559900,0,20000,0,0,0,0,200000,2020-4
KH-0000000071,0,0,0,0,558415,0,20000,39310,0,0,0,300000,2020-4
KH-0000000072,0,73000,30000,74100,555050,0,0,31500,0,212160,0,100000,2020-4
KH-0000000073,10670,419040,386060,652290,549708,0,659600,173019,419082,907416,173630,1800000,2020-4
KH-0000000074,72000,0,0,135000,547331,0,52000,50410,0,0,186000,700000,2020-4
KH-0000000075,0,0,0,0,544500,0,0,0,0,0,0,100000,2020-4
KH-0000000076,39000,0,0,0,531800,0,0,0,0,143640,0,300000,2020-4
KH-0000000077,0,0,0,0,527285,0,0,0,0,0,0,200000,2020-4
KH-0000000078,570290,0,0,293910,527267,0,0,162639,188541,219996,840010,1100000,2020-4
KH-0000000079,209000,196000,240000,789410,515558,97000,45000,602989,1463982,584420,288000,1100000,2020-4
KH-0000000080,0,0,0,275500,514005,0,0,13410,147735,0,0,300000,2020-4
KH-0000000081,0,0,0,0,501269,0,0,0,0,0,0,100000,2020-4
KH-0000000082,0,0,0,180000,499995,0,32000,0,0,0,0,100000,2020-4
KH-0000000083,55000,7000,199000,671574,495151,0,47000,345629,1066341,0,0,1200000,2020-4
KH-0000000084,30000,0,9380,0,493895,0,45000,80490,295660,745700,0,100000,2020-4
KH-0000000085,0,160000,0,89400,493220,0,0,18515,0,0,0,300000,2020-4
KH-0000000086,0,0,0,105000,487985,0,0,80365,36792,0,0,200000,2020-4
KH-0000000087,0,0,0,0,483560,0,0,0,0,0,0,100000,2020-4
KH-0000000088,0,172175,0,130950,483205,0,0,136256,489250,300078,46560,700000,2020-4
KH-0000000089,0,190000,0,145000,465270,0,0,40000,210000,283920,0,200000,2020-4
KH-0000000090,0,0,0,0,464920,0,0,0,0,0,0,100000,2020-4
KH-0000000091,458000,19000,75000,205000,464632,230250,0,0,0,509960,134000,400000,2020-4
KH-0000000092,0,0,0,0,460586,0,0,0,0,0,30000,200000,2020-4
KH-0000000093,0,0,465600,538780,460527,0,93120,323934,749702,734450,50440,600000,2020-4
KH-0000000094,269000,370000,0,95000,456940,0,0,11970,411084,333600,0,500000,2020-4
KH-0000000095,0,0,0,0,452235,0,0,30100,121552,0,0,200000,2020-4
KH-0000000096,0,0,0,0,451510,0,0,0,0,0,0,100000,2020-4
KH-0000000097,0,62000,0,60000,448737,0,0,179763,492958,105000,0,500000,2020-4
KH-0000000098,74690,0,0,11640,442087,0,0,69413,97000,157140,100880,300000,2020-4
KH-0000000099,0,0,0,0,441725,0,0,0,0,0,0,100000,2020-4
KH-0000000100,0,0,0,60000,440715,0,49000,0,374640,0,272000,100000,2020-4
KH-0000000101,193000,0,0,0,439645,0,0,0,0,210200,13000,100000,2020-4
KH-0000000102,0,0,0,140000,438607,0,0,0,0,0,0,400000,2020-4
KH-0000000103,120000,0,0,105000,433810,0,0,0,85000,0,0,200000,2020-4
KH-0000000104,0,0,271000,136000,433497,0,0,107253,59600,0,50000,300000,2020-4
KH-0000000105,0,0,0,353500,428995,0,0,0,0,0,68000,300000,2020-4
KH-0000000106,0,0,0,0,425200,0,30000,0,0,0,0,100000,2020-4
KH-0000000107,0,0,0,186920,419494,0,0,50726,0,192000,0,600000,2020-4
KH-0000000108,50000,0,0,0,416787,0,0,0,0,0,13000,200000,2020-4
KH-0000000109,0,0,71000,0,413255,0,0,0,0,0,50000,100000,2020-4
KH-0000000110,0,0,0,179525,406223,55000,0,17605,529180,0,0,200000,2020-4
KH-0000000111,250000,0,0,157050,404020,0,147000,0,0,0,0,200000,2020-4
KH-0000000112,0,0,0,105000,402860,0,0,0,0,0,0,200000,2020-4
KH-0000000113,0,0,0,461720,401949,0,0,108274,754941,1800577,0,700000,2020-4
KH-0000000114,0,0,111000,24000,396354,0,0,78520,0,0,0,200000,2020-4
KH-0000000115,0,0,0,0,395650,0,40000,0,0,0,0,100000,2020-4
KH-0000000116,0,185000,350000,226000,392655,0,150000,74485,560050,542000,219000,400000,2020-4
KH-0000000117,0,0,0,185000,391670,0,197000,0,0,0,0,300000,2020-4
KH-0000000118,0,0,0,18000,390985,0,10000,81475,0,0,0,300000,2020-4
KH-0000000119,0,0,0,0,390020,0,130000,0,0,473820,0,100000,2020-4
KH-0000000120,0,0,0,95000,387255,0,0,0,0,0,0,200000,2020-4
KH-0000000121,0,86000,140000,0,381145,0,0,0,0,42000,50000,100000,2020-4
KH-0000000122,0,0,0,24250,375972,0,0,0,0,933740,0,200000,2020-4
KH-0000000123,0,0,0,0,375053,0,0,28150,0,0,0,200000,2020-4
KH-0000000124,31040,0,81480,395527,371056,21340,0,45680,830802,344699,242500,800000,2020-4
KH-0000000125,0,0,0,0,370515,0,20000,0,0,0,0,100000,2020-4
KH-0000000126,0,0,0,0,370230,0,0,0,0,0,0,100000,2020-4
KH-0000000127,0,0,0,0,370065,0,0,0,0,0,0,200000,2020-4
KH-0000000128,0,97000,0,166840,365690,0,0,164601,1106678,0,0,500000,2020-4
KH-0000000129,0,251230,0,443396,363719,0,38800,345227,502086,0,0,1500000,2020-4
KH-0000000130,71000,0,0,55000,362744,0,0,0,0,0,164000,200000,2020-4
KH-0000000131,0,0,0,240000,360675,0,0,22720,0,264960,32000,100000,2020-4
KH-0000000132,0,0,0,0,355740,0,0,0,0,0,0,100000,2020-4
KH-0000000133,76630,35890,33950,260930,355217,0,0,404899,224875,456773,33950,600000,2020-4
KH-0000000134,21340,29100,0,871715,349272,139923,0,162155,423085,0,50440,500000,2020-4
KH-0000000135,0,0,153260,14550,340732,0,145500,23765,0,0,0,100000,2020-4
KH-0000000136,0,0,0,65000,337400,0,0,0,0,0,0,100000,2020-4
KH-0000000137,0,0,39000,110000,336171,0,36000,116310,0,819480,0,400000,2020-4
KH-0000000138,45000,54000,0,240200,336145,0,520000,67620,204710,989600,13000,100000,2020-4
KH-0000000139,0,50000,0,133950,333321,0,113000,206777,103350,0,0,300000,2020-4
KH-0000000140,0,0,0,60000,333140,122250,0,11296,0,0,210000,300000,2020-4
KH-0000000141,0,0,0,0,332115,0,0,0,0,0,0,100000,2020-4
KH-0000000142,0,0,0,0,332065,0,0,0,0,1010360,0,300000,2020-4
KH-0000000143,0,0,0,0,331455,0,0,0,0,0,0,200000,2020-4
KH-0000000144,0,0,0,0,327870,0,40000,10080,239400,0,0,200000,2020-4
KH-0000000145,0,0,39210,98225,327797,0,0,0,0,0,0,200000,2020-4
KH-0000000146,0,45000,25000,33000,327309,0,0,35560,0,192000,0,300000,2020-4
KH-0000000147,72000,42000,0,264000,325275,0,0,0,0,0,0,200000,2020-4
KH-0000000148,30000,170000,0,288000,324894,0,0,117953,0,0,16000,100000,2020-4
KH-0000000149,0,0,0,95000,323872,0,0,24660,0,171360,0,200000,2020-4
KH-0000000150,0,0,0,0,322550,0,0,0,0,0,0,100000,2020-4
KH-0000000151,0,0,0,9000,321100,0,0,74260,0,300000,70000,100000,2020-4
KH-0000000152,0,0,0,0,317859,0,0,53040,100000,178920,0,300000,2020-4
KH-0000000153,0,24250,38800,337366,317029,0,0,144212,1209939,303008,33950,800000,2020-4
KH-0000000154,0,0,74000,0,314855,0,0,18240,0,0,50000,300000,2020-4
KH-0000000155,229000,0,0,0,314650,0,0,0,0,0,0,300000,2020-4
KH-0000000156,60140,21340,0,383393,313912,0,0,62099,453218,850670,0,500000,2020-4
KH-0000000157,0,0,0,0,313440,0,0,183300,0,0,0,100000,2020-4
KH-0000000158,0,85000,0,0,311900,0,90500,0,0,0,0,100000,2020-4
KH-0000000159,30000,0,32000,423100,310710,0,0,17400,0,0,255000,600000,2020-4
KH-0000000160,0,33000,90000,9000,310125,0,0,51000,0,115200,222500,100000,2020-4
KH-0000000161,0,0,0,0,301530,0,30000,0,0,0,0,100000,2020-4
KH-0000000162,30000,185000,47040,15000,300240,0,0,152388,888386,1049780,70000,300000,2020-4
KH-0000000163,0,0,0,0,298360,0,0,0,0,0,0,100000,2020-4
KH-0000000164,0,0,0,155000,295500,0,49000,112500,0,0,67000,200000,2020-4
KH-0000000165,0,0,0,0,294197,0,0,0,0,0,0,200000,2020-4
KH-0000000166,0,0,0,0,293710,0,0,0,0,0,0,100000,2020-4
KH-0000000167,0,0,6650,82926,292975,0,0,72900,559492,0,35000,400000,2020-4
KH-0000000168,0,0,0,0,292625,0,12000,0,0,0,0,100000,2020-4
KH-0000000169,0,0,0,150000,292560,110000,0,0,0,0,0,100000,2020-4
KH-0000000170,0,0,0,0,290520,0,880000,0,0,0,0,200000,2020-4
KH-0000000171,0,0,106700,175926,290516,0,0,59214,0,224070,0,300000,2020-4
KH-0000000172,0,98000,0,89800,288600,0,40000,86130,348404,384000,0,400000,2020-4
KH-0000000173,0,0,0,0,287345,0,0,0,0,0,0,100000,2020-4
KH-0000000174,0,0,0,0,287070,0,0,0,0,0,0,100000,2020-4
KH-0000000175,0,0,0,78000,287040,0,0,0,0,0,0,100000,2020-4
KH-0000000176,0,0,0,105000,286875,0,0,0,0,384000,0,100000,2020-4
KH-0000000177,140000,0,26000,98814,285928,0,0,12810,55440,0,35000,100000,2020-4
KH-0000000178,0,0,0,0,284905,0,147000,0,0,0,0,100000,2020-4
KH-0000000179,0,0,0,0,283977,0,0,0,0,0,0,100000,2020-4
KH-0000000180,0,0,0,215000,282700,0,20000,0,0,0,0,100000,2020-4
KH-0000000181,0,0,0,135000,281142,0,0,69240,0,0,0,300000,2020-4
KH-0000000182,0,0,175000,0,280500,0,0,0,0,192000,0,100000,2020-4
KH-0000000183,0,0,0,0,279000,0,20000,0,214510,576000,0,200000,2020-4
KH-0000000184,0,0,0,0,278600,0,0,0,0,0,0,100000,2020-4
KH-0000000185,0,0,0,104920,276779,0,0,0,0,212160,0,200000,2020-4
KH-0000000186,0,0,0,0,276650,0,20000,0,0,0,0,100000,2020-4
KH-0000000187,0,0,0,0,273000,0,0,0,0,0,0,100000,2020-4
KH-0000000188,0,0,0,292362,271170,38500,0,119038,128380,98000,45000,1100000,2020-4
KH-0000000189,0,0,0,0,270736,0,0,0,0,0,0,100000,2020-4
KH-0000000190,0,555000,0,0,270000,0,0,0,0,0,0,100000,2020-4
KH-0000000191,0,0,0,60000,269400,0,0,26670,100000,0,0,200000,2020-4
KH-0000000192,0,0,0,110000,267330,0,0,32165,0,0,30000,100000,2020-4
KH-0000000193,0,0,0,0,267120,0,0,99185,280000,0,0,100000,2020-4
KH-0000000194,0,0,0,198450,265465,0,0,121756,150964,262504,0,200000,2020-4
KH-0000000195,0,708700,33250,114000,265242,0,28500,1076140,1311160,267615,0,1200000,2020-4
KH-0000000196,0,0,0,0,264330,0,30000,0,0,0,0,100000,2020-4
KH-0000000197,0,0,30000,90000,263890,74500,0,0,0,823480,135000,400000,2020-4
KH-0000000198,0,0,0,0,262485,0,0,0,0,0,0,100000,2020-4
KH-0000000199,0,0,0,22000,262190,0,0,0,193440,0,16000,100000,2020-4
KH-0000000200,0,150000,0,0,258760,0,0,0,0,0,78000,100000,2020-4
KH-0000000201,42680,0,0,20370,255895,0,9700,108494,482517,0,257050,500000,2020-4
KH-0000000202,0,0,0,125000,254195,0,0,66210,0,0,0,300000,2020-4
KH-0000000203,0,360000,0,0,253610,0,0,51850,74088,252900,0,100000,2020-4
KH-0000000204,0,0,0,0,252525,0,0,0,0,0,0,200000,2020-4
KH-0000000205,0,0,0,41710,252427,63050,0,59787,0,413220,29100,200000,2020-4
KH-0000000206,60000,0,0,298240,252000,0,0,39420,0,0,0,300000,2020-4
KH-0000000207,206610,136770,0,115382,251614,0,43650,187997,439661,262908,101850,1300000,2020-4
KH-0000000208,0,138000,316000,55000,249820,0,89000,174115,0,0,0,400000,2020-4
KH-0000000209,50000,0,197000,0,249620,0,0,0,0,0,0,100000,2020-4
KH-0000000210,0,0,45000,0,248600,0,0,0,0,0,0,100000,2020-4
KH-0000000211,0,0,0,0,248000,0,0,0,0,110400,170000,100000,2020-4
KH-0000000212,0,0,0,0,247780,0,0,25848,0,0,0,100000,2020-4
KH-0000000213,0,0,0,0,246700,0,0,0,0,1010000,0,200000,2020-4
KH-0000000214,0,0,0,150000,244950,66500,0,0,0,308230,0,200000,2020-4
KH-0000000215,0,0,0,0,242180,0,0,92632,109942,0,30000,300000,2020-4
KH-0000000216,0,0,0,0,242000,0,0,0,0,0,0,100000,2020-4
KH-0000000217,0,142500,66500,98800,241717,0,1091250,153657,1498174,115188,0,200000,2020-4
KH-0000000218,0,0,0,0,238290,0,0,0,0,0,16000,100000,2020-4
KH-0000000219,0,0,0,0,236250,0,0,0,923877,141300,0,300000,2020-4
KH-0000000220,0,0,0,35000,236020,0,0,0,0,0,0,200000,2020-4
KH-0000000221,71000,0,63000,135000,235575,0,0,0,0,0,0,200000,2020-4
KH-0000000222,0,0,0,0,234715,0,52000,0,0,0,50000,200000,2020-4
KH-0000000223,0,0,0,55000,233000,0,0,0,69760,435000,50000,200000,2020-4
KH-0000000224,0,0,0,0,232815,0,0,0,0,0,0,100000,2020-4
KH-0000000225,30000,55500,0,163914,227750,0,0,19410,199117,0,0,400000,2020-4
KH-0000000226,0,0,0,80000,226000,0,0,20240,0,60000,0,100000,2020-4
KH-0000000227,0,0,0,0,225820,0,12000,0,0,0,0,100000,2020-4
KH-0000000228,0,0,0,145000,224450,0,0,0,185000,608720,0,100000,2020-4
KH-0000000229,0,0,0,277000,224375,0,0,177565,0,117800,100000,300000,2020-4
KH-0000000230,0,0,0,0,222570,0,0,0,0,0,0,100000,2020-4
KH-0000000231,0,0,190000,30000,221115,0,47000,61086,0,0,0,200000,2020-4
KH-0000000232,0,0,5880,95000,220276,189500,52000,137228,500950,0,0,300000,2020-4
KH-0000000233,48000,0,0,30000,219490,0,0,18426,0,26000,0,200000,2020-4
KH-0000000234,0,0,0,0,217400,0,0,21560,85120,0,0,100000,2020-4
KH-0000000235,25000,436500,0,105000,217000,0,0,0,0,1086912,0,100000,2020-4
KH-0000000236,0,58610,0,380000,215260,0,0,264889,279696,0,0,900000,2020-4
KH-0000000237,0,0,0,0,215220,0,20000,0,0,0,0,100000,2020-4
KH-0000000238,0,259500,0,60000,213830,0,60000,47888,0,543640,325000,200000,2020-4
KH-0000000239,0,0,0,0,209390,0,0,0,0,0,0,100000,2020-4
KH-0000000240,0,0,0,0,208685,0,65000,0,0,0,0,100000,2020-4
KH-0000000241,0,0,27000,60000,208400,0,0,32756,0,0,270000,300000,2020-4
KH-0000000242,22000,0,0,90000,205044,0,0,44952,287796,0,0,400000,2020-4
KH-0000000243,0,0,0,0,203490,0,0,78635,0,0,0,100000,2020-4
KH-0000000244,0,97485,0,378217,203397,0,29100,154595,101413,533366,0,900000,2020-4
KH-0000000245,13000,0,0,40000,202885,0,45000,19906,100000,142560,16000,200000,2020-4
KH-0000000246,133000,22000,0,230760,202730,0,0,66925,299382,0,0,300000,2020-4
KH-0000000247,0,0,0,0,202060,0,0,0,0,0,0,100000,2020-4
KH-0000000248,0,0,0,0,201850,0,0,0,0,0,0,100000,2020-4
KH-0000000249,0,0,0,0,201329,0,270145,0,0,0,232800,400000,2020-4
KH-0000000250,106700,179450,0,551115,200416,66930,127000,157596,1545460,139680,339500,800000,2020-4
KH-0000000251,0,0,0,0,200193,0,0,0,0,0,0,100000,2020-4
KH-0000000252,0,132000,0,0,199155,0,0,0,0,371680,0,100000,2020-4
KH-0000000253,0,0,0,216000,197245,0,0,56834,145440,0,0,300000,2020-4
KH-0000000254,140000,0,0,25000,196730,0,0,0,56160,85680,0,200000,2020-4
KH-0000000255,0,0,0,54446,196648,0,0,256382,0,147900,16000,500000,2020-4
KH-0000000256,0,0,0,8730,195513,0,0,41468,126526,0,0,200000,2020-4
KH-0000000257,0,0,0,63600,195360,0,0,0,0,0,64000,100000,2020-4
KH-0000000258,0,87000,0,0,195000,0,0,0,0,0,0,100000,2020-4
KH-0000000259,0,0,0,0,195000,186250,0,0,0,0,0,100000,2020-4
KH-0000000260,0,0,0,41752,193850,0,114000,22280,232884,0,0,200000,2020-4
KH-0000000261,0,0,0,0,192880,0,0,0,0,0,16000,100000,2020-4
KH-0000000262,0,22000,0,0,192670,0,0,0,0,0,0,100000,2020-4
KH-0000000263,41710,145258,156170,465407,191590,0,100880,261785,967652,281106,338530,1300000,2020-4
KH-0000000264,0,0,0,0,190665,0,0,0,0,0,0,100000,2020-4
KH-0000000265,0,0,0,0,190000,0,0,22920,0,208000,16000,100000,2020-4
KH-0000000266,0,0,0,0,189900,0,0,0,0,815760,0,200000,2020-4
KH-0000000267,74000,87000,0,53534,189604,0,0,194113,0,0,35000,300000,2020-4
KH-0000000268,0,0,0,50000,189375,0,0,0,0,0,0,100000,2020-4
KH-0000000269,0,0,0,56000,188680,0,0,189592,573400,210035,0,700000,2020-4
KH-0000000270,0,0,0,0,187900,0,0,29551,0,0,0,200000,2020-4
KH-0000000271,44000,0,0,216250,187675,0,0,12630,149352,0,0,400000,2020-4
KH-0000000272,0,17000,0,0,186975,0,0,0,0,0,0,100000,2020-4
KH-0000000273,0,0,0,0,186720,0,0,0,0,0,0,100000,2020-4
KH-0000000274,250000,0,87000,10000,186657,0,0,14680,0,0,0,100000,2020-4
KH-0000000275,0,0,0,0,185850,0,30000,0,0,192000,0,100000,2020-4
KH-0000000276,0,0,0,52000,185640,0,0,71795,0,0,0,100000,2020-4
KH-0000000277,0,0,20000,0,184875,0,0,130236,0,0,0,300000,2020-4
KH-0000000278,0,0,140000,0,184275,0,0,37049,484372,0,0,400000,2020-4
KH-0000000279,0,0,121250,460750,183711,0,50440,110037,965740,0,82450,500000,2020-4
KH-0000000280,0,0,10670,127070,183641,0,50440,126544,422222,257554,0,300000,2020-4
KH-0000000281,0,150000,0,205157,180720,0,0,26100,0,0,0,200000,2020-4
KH-0000000282,0,0,0,41000,180710,0,0,21030,85887,514060,0,300000,2020-4
KH-0000000283,0,0,99000,18000,180680,0,0,0,0,0,0,100000,2020-4
KH-0000000284,0,0,0,25000,178488,0,0,136547,555271,0,0,300000,2020-4
KH-0000000285,0,149000,25000,186400,174839,0,0,170441,0,0,0,500000,2020-4
KH-0000000286,0,0,47530,87300,172879,0,0,95060,346933,178014,0,400000,2020-4
KH-0000000287,0,0,0,0,172380,0,0,0,0,0,0,100000,2020-4
KH-0000000288,0,0,49000,95000,171600,0,20000,0,0,0,0,100000,2020-4
KH-0000000289,0,0,0,43650,170730,0,428255,57592,451302,1293156,0,200000,2020-4
KH-0000000290,0,0,25000,0,169060,0,0,0,0,0,0,100000,2020-4
KH-0000000291,137000,0,0,64000,168440,0,0,74804,56160,0,13000,200000,2020-4
KH-0000000292,0,0,0,0,167970,0,0,0,0,0,0,100000,2020-4
KH-0000000293,0,0,45000,105000,167750,0,10000,0,0,0,0,100000,2020-4
KH-0000000294,0,0,0,45000,167655,0,0,25872,0,0,0,200000,2020-4
KH-0000000295,55000,133000,35000,493492,167295,0,10000,486784,0,0,35000,800000,2020-4
KH-0000000296,0,0,0,0,166830,0,0,0,0,0,0,100000,2020-4
KH-0000000297,0,121250,29100,754679,166461,0,9700,165008,557730,50440,135800,1300000,2020-4
KH-0000000298,0,0,0,26000,161785,0,0,0,185000,95000,0,100000,2020-4
KH-0000000299,0,0,0,0,161235,0,0,0,0,0,0,100000,2020-4
KH-0000000300,0,0,107000,0,160980,0,0,0,0,0,0,100000,2020-4
KH-0000000301,0,0,0,0,160290,0,0,0,0,0,0,200000,2020-4
KH-0000000302,0,375000,55000,6000,159248,0,0,19800,0,0,0,300000,2020-4
KH-0000000303,0,0,0,0,157495,0,20000,0,0,0,26000,100000,2020-4
KH-0000000304,129000,76000,0,24000,156540,0,0,55960,0,183960,0,400000,2020-4
KH-0000000305,311370,155200,25220,436073,156480,0,80940,283076,185658,79540,50440,1000000,2020-4
KH-0000000306,0,0,0,12000,153760,0,45000,0,0,0,0,200000,2020-4
KH-0000000307,44000,0,0,0,153550,0,0,0,0,0,0,100000,2020-4
KH-0000000308,0,0,0,0,152570,0,0,0,0,0,0,100000,2020-4
KH-0000000309,0,32980,0,169750,150156,0,38800,168423,63595,675954,0,200000,2020-4
KH-0000000310,0,185000,0,489000,149895,123750,64000,73784,85450,412760,0,400000,2020-4
KH-0000000311,0,0,0,0,149765,0,0,0,0,0,0,200000,2020-4
KH-0000000312,0,0,25000,0,149612,0,0,0,0,0,0,200000,2020-4
KH-0000000313,0,0,0,30000,147040,0,0,0,0,0,100000,100000,2020-4
KH-0000000314,0,15000,0,567352,146180,57000,0,56542,66150,128340,50000,400000,2020-4
KH-0000000315,0,0,0,0,146030,0,50000,0,0,352915,0,200000,2020-4
KH-0000000316,0,0,0,65000,145125,0,0,11664,100000,0,0,100000,2020-4
KH-0000000317,0,0,55000,0,143750,0,32000,21978,0,212520,0,200000,2020-4
KH-0000000318,0,0,0,60000,143530,0,0,0,0,0,0,100000,2020-4
KH-0000000319,0,0,0,0,143465,0,0,27390,0,0,0,100000,2020-4
KH-0000000320,0,0,0,0,142780,0,0,0,0,0,30000,100000,2020-4
KH-0000000321,0,0,92000,0,142700,132000,0,48280,95360,0,0,100000,2020-4
KH-0000000322,0,0,0,0,141865,0,0,0,0,0,0,100000,2020-4
KH-0000000323,0,0,0,60000,141410,0,130000,32840,167200,91860,0,300000,2020-4
KH-0000000324,0,0,35000,0,141075,0,0,39065,0,135520,0,100000,2020-4
KH-0000000325,0,0,0,23859,140720,0,0,0,0,0,0,100000,2020-4
KH-0000000326,0,73000,0,48000,140300,0,0,33500,977129,633070,0,300000,2020-4
KH-0000000327,0,0,0,0,140280,0,0,0,0,0,0,100000,2020-4
