code,drink,rice,spice,conv,fruit,other,nonfood,veget,meat,fish,tea,count,date
KH-0000000140,0,25000,0,190950,516950,0,0,0,0,0,0,100000,2020-6
KH-0000000141,0,0,78000,0,0,0,0,0,0,0,0,100000,2020-6
KH-0000000142,0,0,38800,349200,0,0,428255,154624,959766,889626,0,600000,2020-6
KH-0000000143,0,0,0,187210,0,0,0,54928,144844,214060,0,300000,2020-6
KH-0000000144,0,0,0,0,0,0,0,43016,0,0,0,100000,2020-6
KH-0000000145,0,0,35000,0,0,0,0,15200,140180,0,0,100000,2020-6
KH-0000000146,0,0,0,0,0,0,179500,0,130880,102080,0,200000,2020-6
KH-0000000147,0,25000,0,0,0,0,0,0,0,0,0,100000,2020-6
KH-0000000148,0,44000,0,647218,70035,0,145000,11232,0,0,0,400000,2020-6
KH-0000000149,0,0,0,0,77460,0,0,11960,0,0,0,100000,2020-6
KH-0000000150,0,0,0,75000,1043831,0,589000,26880,380460,0,0,100000,2020-6
KH-0000000151,0,0,0,157899,0,0,0,0,0,0,0,200000,2020-6
KH-0000000152,0,0,0,0,0,0,130000,0,0,0,0,100000,2020-6
KH-0000000153,0,40000,0,52000,259862,0,0,19936,0,0,26000,400000,2020-6
KH-0000000154,76630,409340,115430,389686,1209604,0,188180,552351,1783909,77600,183330,900000,2020-6
KH-0000000155,0,0,0,0,0,0,342000,31303,0,0,0,200000,2020-6
KH-0000000156,0,0,0,77094,0,0,0,0,0,0,0,100000,2020-6
KH-0000000157,0,16000,162000,58000,150666,0,48000,69093,228469,192000,28000,200000,2020-6
KH-0000000158,0,0,0,0,0,0,200000,0,0,0,0,100000,2020-6
KH-0000000159,276000,32000,0,0,0,0,0,69522,0,105730,48000,200000,2020-6
KH-0000000160,0,0,0,75000,0,0,0,39072,0,308695,0,300000,2020-6
KH-0000000161,0,0,0,0,0,0,0,0,0,158920,0,100000,2020-6
KH-0000000162,0,388000,321477,408370,1037443,0,244440,492648,2543419,1474603,25220,1300000,2020-6
KH-0000000163,101850,199820,89240,510645,234491,0,104275,102187,370812,0,148410,900000,2020-6
KH-0000000164,0,0,0,64620,0,0,0,0,0,0,0,100000,2020-6
KH-0000000165,0,0,0,0,144440,102500,0,15072,0,0,0,100000,2020-6
KH-0000000166,32010,0,57230,396730,33125,0,62080,14863,359915,0,63050,600000,2020-6
KH-0000000167,92000,0,0,519919,0,0,0,0,0,0,468000,300000,2020-6
KH-0000000168,30000,105000,0,47000,0,0,0,26819,273350,0,0,300000,2020-6
KH-0000000169,0,0,0,0,3739520,0,0,0,0,0,0,100000,2020-6
KH-0000000170,0,0,0,0,0,0,0,17465,0,0,35000,100000,2020-6
KH-0000000171,0,0,0,18975,0,0,0,28608,0,0,0,100000,2020-6
KH-0000000172,0,422920,0,291000,107786,0,98200,930799,357567,0,0,900000,2020-6
KH-0000000173,0,0,57000,561497,0,0,0,57028,36000,226800,0,500000,2020-6
KH-0000000174,0,0,0,0,360935,0,0,40900,0,0,0,100000,2020-6
KH-0000000175,0,0,0,0,138896,0,0,0,0,0,0,200000,2020-6
KH-0000000176,0,0,0,14718,0,0,0,66180,0,0,0,100000,2020-6
KH-0000000177,0,0,0,80000,0,0,0,0,0,0,0,100000,2020-6
KH-0000000178,52000,50000,108000,12000,330375,0,0,18538,66240,0,198000,300000,2020-6
KH-0000000179,30000,16000,0,58000,100200,0,0,103654,210224,214400,0,300000,2020-6
KH-0000000180,0,0,0,0,47400,0,0,0,0,0,26000,100000,2020-6
KH-0000000181,0,0,0,0,216855,0,0,0,0,0,0,200000,2020-6
KH-0000000182,0,0,0,0,85260,0,0,0,0,0,0,100000,2020-6
KH-0000000183,42680,0,0,154618,474471,0,0,63535,0,0,50440,300000,2020-6
KH-0000000184,0,0,14000,28313,108632,0,117000,147102,0,0,0,200000,2020-6
KH-0000000185,0,0,0,0,0,0,0,143199,76212,347310,0,200000,2020-6
KH-0000000186,0,300700,0,0,0,0,0,115850,502403,0,0,600000,2020-6
KH-0000000187,481000,0,0,145000,124880,162500,0,17280,0,0,0,300000,2020-6
KH-0000000188,0,0,0,0,1140315,0,0,0,0,0,0,100000,2020-6
KH-0000000189,0,0,0,0,0,0,0,0,0,152600,0,100000,2020-6
KH-0000000190,0,0,0,45000,156000,0,0,47877,189428,134640,35000,200000,2020-6
KH-0000000191,0,0,47530,361068,589127,0,0,148018,583160,544742,0,800000,2020-6
KH-0000000192,0,35000,0,139960,0,0,0,3780,0,145960,26000,300000,2020-6
KH-0000000193,0,0,0,25000,1162945,0,0,0,0,0,0,500000,2020-6
KH-0000000194,0,0,0,0,44505,0,0,49790,0,109000,0,100000,2020-6
KH-0000000195,262000,0,0,0,70080,0,0,0,87720,0,0,100000,2020-6
KH-0000000196,0,0,0,0,16500,0,48000,0,0,202860,0,100000,2020-6
KH-0000000197,0,0,0,0,349989,0,18085,126415,0,0,0,200000,2020-6
KH-0000000198,0,0,0,89566,1141385,0,0,0,0,0,33500,200000,2020-6
KH-0000000199,0,0,169000,0,0,0,49000,61972,103700,0,0,200000,2020-6
KH-0000000200,0,0,0,0,513205,0,0,0,0,0,0,100000,2020-6
KH-0000000201,0,0,0,0,0,0,0,44345,165966,116560,0,100000,2020-6
KH-0000000202,0,76000,0,0,0,0,0,12029,78000,0,0,100000,2020-6
KH-0000000203,0,50440,205077,363760,186823,0,359870,316823,1493616,0,0,700000,2020-6
KH-0000000204,250000,0,0,0,0,0,556000,37296,0,0,0,100000,2020-6
KH-0000000205,0,0,35000,154000,448419,0,0,47772,0,410060,0,600000,2020-6
KH-0000000206,0,50000,0,55316,0,0,0,58800,54432,0,0,200000,2020-6
KH-0000000207,0,25000,25000,168286,0,0,52000,71096,0,0,0,200000,2020-6
KH-0000000208,97970,0,0,102481,943635,0,0,27539,0,0,0,200000,2020-6
KH-0000000209,0,139680,230860,0,0,0,0,25718,1611890,0,0,800000,2020-6
KH-0000000210,0,0,0,0,0,0,0,0,0,413126,0,100000,2020-6
KH-0000000211,0,0,0,48000,0,0,0,0,0,0,0,100000,2020-6
KH-0000000212,0,0,0,38000,0,0,0,19320,77700,128340,0,300000,2020-6
KH-0000000213,13000,0,0,105000,688674,0,0,0,0,0,0,200000,2020-6
KH-0000000214,0,78000,222000,0,0,0,0,100662,205076,0,0,200000,2020-6
KH-0000000215,0,1054500,0,128250,679236,0,0,0,340890,228608,0,300000,2020-6
KH-0000000216,0,0,0,100000,0,0,0,0,0,0,0,100000,2020-6
KH-0000000217,0,172175,26190,0,530309,0,0,168388,0,225889,0,300000,2020-6
KH-0000000218,480150,0,33950,303920,423999,0,0,92150,0,0,15520,200000,2020-6
KH-0000000219,0,41000,0,0,196000,0,139000,0,247170,0,0,100000,2020-6
KH-0000000220,21340,59170,0,311641,1095210,0,0,69300,0,0,0,1000000,2020-6
KH-0000000221,103790,102820,533500,287266,955088,0,9700,178867,0,147925,161990,600000,2020-6
KH-0000000222,0,0,0,0,51792,0,0,6710,0,0,81000,100000,2020-6
KH-0000000223,0,0,48000,0,180880,0,52000,6985,0,0,0,100000,2020-6
KH-0000000224,0,0,0,0,42602,0,0,52146,437966,190314,0,100000,2020-6
KH-0000000225,0,0,21000,0,308380,0,0,8130,0,0,0,100000,2020-6
KH-0000000226,90000,85000,61000,214100,33096,55000,0,31720,200440,0,274000,800000,2020-6
KH-0000000227,0,0,0,151760,853920,0,0,0,0,0,0,200000,2020-6
KH-0000000228,0,16000,0,0,0,0,0,0,0,0,0,100000,2020-6
KH-0000000229,0,0,0,0,694423,0,0,0,0,0,0,100000,2020-6
KH-0000000230,0,0,0,0,0,0,0,32515,107730,119900,0,100000,2020-6
KH-0000000231,0,105000,0,0,0,0,52000,21767,226800,0,0,100000,2020-6
KH-0000000232,0,19000,0,0,0,0,30000,0,0,0,0,100000,2020-6
KH-0000000233,0,0,0,0,89850,0,0,0,0,0,0,100000,2020-6
KH-0000000234,0,0,0,115000,0,0,0,0,0,0,0,200000,2020-6
KH-0000000235,0,184300,0,105730,356373,0,194000,18430,0,0,15520,300000,2020-6
KH-0000000236,0,0,0,95120,35450,0,0,0,39690,120000,0,100000,2020-6
KH-0000000237,0,0,0,339640,0,91500,31000,40386,340763,177000,0,600000,2020-6
KH-0000000238,0,250000,0,0,0,0,10000,0,0,0,0,100000,2020-6
KH-0000000239,0,15520,100880,31040,0,0,9700,162345,0,938291,0,300000,2020-6
KH-0000000240,0,0,79000,0,140505,0,0,0,0,0,32000,100000,2020-6
KH-0000000241,0,0,0,0,553713,0,0,0,0,0,76000,200000,2020-6
KH-0000000242,0,0,0,30180,0,0,0,0,127362,215940,65000,400000,2020-6
KH-0000000243,0,0,0,0,0,0,0,0,352283,0,0,100000,2020-6
KH-0000000244,267300,1125000,71100,360450,542493,0,0,28215,1476286,243158,0,1100000,2020-6
KH-0000000245,0,0,0,57000,0,0,0,0,0,218960,0,100000,2020-6
KH-0000000246,0,125130,0,196178,0,0,0,154735,688506,197682,0,200000,2020-6
KH-0000000247,0,75000,0,55000,0,0,0,0,0,0,0,100000,2020-6
KH-0000000248,0,0,0,145000,0,0,0,0,0,0,0,100000,2020-6
KH-0000000249,0,0,70000,0,60435,0,0,44210,86400,344200,0,100000,2020-6
KH-0000000250,0,360000,0,0,0,0,0,0,0,0,0,100000,2020-6
KH-0000000251,0,0,0,0,0,0,0,31780,0,0,0,100000,2020-6
KH-0000000252,0,0,27000,0,0,0,0,0,0,139520,0,100000,2020-6
KH-0000000253,15000,0,0,32400,0,36500,0,11937,0,0,0,200000,2020-6
KH-0000000254,29100,0,0,0,80136,0,0,0,171748,904933,33950,200000,2020-6
KH-0000000255,33000,42000,0,125178,69655,0,85000,48535,623397,0,0,700000,2020-6
KH-0000000256,0,0,0,0,350760,0,0,0,123900,0,0,100000,2020-6
KH-0000000257,0,0,0,640106,0,0,0,0,135004,97740,0,100000,2020-6
KH-0000000258,0,0,0,0,0,0,43500,0,0,0,100000,100000,2020-6
KH-0000000259,0,0,0,0,906810,78500,0,10000,220544,729440,16000,500000,2020-6
KH-0000000260,0,179450,0,71780,350789,0,45590,25969,0,0,0,300000,2020-6
KH-0000000261,318000,125000,0,104000,1129351,0,0,35412,0,337190,82000,400000,2020-6
KH-0000000262,0,0,0,0,38000,0,0,32165,0,0,0,100000,2020-6
KH-0000000263,0,0,30000,0,2502297,0,0,0,0,0,0,300000,2020-6
KH-0000000264,0,0,0,0,36860,0,428255,0,78842,663480,0,100000,2020-6
KH-0000000265,0,0,0,0,202650,0,0,0,0,0,0,100000,2020-6
KH-0000000266,0,0,0,0,0,0,0,12374,302214,308650,0,200000,2020-6
KH-0000000267,0,0,0,0,289750,0,0,0,0,0,0,100000,2020-6
KH-0000000268,0,43000,0,0,584184,0,208000,259978,0,0,0,100000,2020-6
KH-0000000269,0,0,78000,45000,60150,0,486776,0,0,0,64000,200000,2020-6
KH-0000000270,0,0,0,195000,429187,0,0,43914,124315,0,0,500000,2020-6
KH-0000000271,0,0,0,266750,184591,0,0,9079,244440,111744,0,100000,2020-6
KH-0000000272,0,0,0,132160,0,0,0,0,0,0,0,100000,2020-6
KH-0000000273,0,0,0,36000,0,0,0,0,0,0,0,100000,2020-6
KH-0000000274,0,0,0,0,96495,0,49000,154720,0,0,0,200000,2020-6
KH-0000000275,44000,0,0,0,150860,0,20000,0,0,0,0,100000,2020-6
KH-0000000276,0,339500,555810,141358,0,0,0,6693,0,0,116400,400000,2020-6
KH-0000000277,110000,0,38000,257508,416998,189250,30000,12328,0,0,0,300000,2020-6
KH-0000000278,0,83000,0,0,0,0,0,0,0,335000,250000,200000,2020-6
KH-0000000279,62080,0,0,313310,2935893,0,0,45934,637100,458412,0,700000,2020-6
KH-0000000280,0,0,198850,543200,749611,0,140650,230244,0,202769,263840,500000,2020-6
KH-0000000281,0,0,0,100000,80515,0,0,0,62780,0,0,200000,2020-6
KH-0000000282,261900,29100,184300,420010,140480,0,0,41046,666526,457840,0,300000,2020-6
KH-0000000283,0,0,0,0,97900,0,0,0,0,0,0,100000,2020-6
KH-0000000284,0,0,0,0,0,0,0,0,0,0,48000,100000,2020-6
KH-0000000285,18000,0,0,0,0,0,0,30525,0,0,0,100000,2020-6
KH-0000000286,0,0,0,0,0,0,0,74483,0,967537,67900,300000,2020-6
KH-0000000287,0,70000,0,0,0,0,0,18168,0,0,0,100000,2020-6
KH-0000000288,0,0,0,0,0,0,0,108988,58800,301940,0,300000,2020-6
KH-0000000289,0,0,0,40000,25525,0,52000,33216,62244,0,0,200000,2020-6
KH-0000000290,0,0,0,0,231210,0,0,23061,83510,0,0,100000,2020-6
KH-0000000291,0,0,0,0,0,0,0,0,0,0,64000,100000,2020-6
KH-0000000292,0,0,0,265000,132245,62750,48000,91605,76000,0,0,300000,2020-6
KH-0000000293,0,0,0,39514,0,0,0,0,0,0,0,100000,2020-6
KH-0000000294,0,0,0,242280,99840,0,186000,147516,0,0,56000,800000,2020-6
KH-0000000295,0,0,0,0,121095,0,0,45150,0,0,0,200000,2020-6
KH-0000000296,116400,0,0,0,0,0,0,0,0,0,0,100000,2020-6
KH-0000000297,0,0,0,190000,0,0,0,0,0,0,0,100000,2020-6
KH-0000000298,0,0,0,380990,64960,0,0,12792,84966,0,0,300000,2020-6
KH-0000000299,272570,0,177277,0,609333,0,0,192720,878587,659522,0,200000,2020-6
KH-0000000300,0,0,0,0,100200,0,0,0,0,0,0,100000,2020-6
KH-0000000301,0,0,10000,341470,0,0,12000,56237,149860,0,0,800000,2020-6
KH-0000000302,0,0,0,150000,270705,0,0,0,0,0,0,100000,2020-6
KH-0000000303,0,0,0,0,133825,0,0,17882,0,0,0,100000,2020-6
KH-0000000304,0,606250,225040,67900,586505,0,46560,212745,368068,554501,106700,1000000,2020-6
KH-0000000305,0,179450,31040,108968,0,53350,0,88942,411445,952744,33950,300000,2020-6
KH-0000000306,0,0,35000,223505,0,0,0,10290,0,0,0,300000,2020-6
KH-0000000307,0,116400,122220,105327,60295,0,0,32011,97000,1462547,164900,400000,2020-6
KH-0000000308,115000,0,0,0,0,0,0,29440,51408,0,0,100000,2020-6
KH-0000000309,0,0,0,0,0,0,0,0,0,294260,0,200000,2020-6
KH-0000000310,99000,0,20000,159640,283250,0,0,226779,70080,0,70000,800000,2020-6
KH-0000000311,0,0,0,0,573080,0,20000,0,0,0,0,100000,2020-6
KH-0000000312,0,0,0,0,0,85500,0,0,0,0,0,100000,2020-6
KH-0000000313,0,16000,0,0,0,0,0,0,0,0,110000,100000,2020-6
KH-0000000314,0,35000,0,0,0,0,0,43200,0,81750,0,100000,2020-6
KH-0000000315,0,0,0,0,0,0,52000,54149,53874,0,0,200000,2020-6
KH-0000000316,0,0,0,0,320027,0,0,456130,2244778,950426,0,700000,2020-6
KH-0000000317,0,24000,174000,130500,0,0,0,11615,0,46000,0,300000,2020-6
KH-0000000318,0,15520,101358,0,877730,0,0,32448,760827,245960,0,1100000,2020-6
KH-0000000319,0,0,0,0,511850,0,48000,0,92040,0,0,300000,2020-6
KH-0000000320,0,125000,0,240048,0,0,0,15792,0,0,0,500000,2020-6
KH-0000000321,0,0,0,10000,56400,0,0,0,0,0,0,100000,2020-6
KH-0000000322,0,0,0,0,664968,0,0,0,0,0,0,100000,2020-6
KH-0000000323,0,0,98000,29394,81900,0,0,4900,70000,0,0,100000,2020-6
KH-0000000324,324950,160050,0,129010,937010,0,0,14541,184238,0,62080,300000,2020-6
KH-0000000325,0,0,0,42000,86580,0,0,0,181878,0,0,200000,2020-6
KH-0000000326,0,0,0,44482,0,0,0,18165,0,0,0,100000,2020-6
KH-0000000327,0,0,0,0,102960,0,0,0,0,0,0,100000,2020-6
KH-0000000328,0,0,0,117320,0,0,0,46855,129570,52000,0,400000,2020-6
KH-0000000329,0,0,0,0,364605,0,0,0,0,0,0,100000,2020-6
KH-0000000330,0,365690,222188,121250,0,0,80995,486477,1008786,680572,0,1000000,2020-6
KH-0000000331,0,0,0,9000,0,0,0,36468,70200,460760,0,300000,2020-6
